"year","year_type","date","repro_stage","squirrel_id","sex","grid","locx_feed","locy_feed","detail","food_type","locx_census","locy_census","locx_census_numeric","locx_feed_numeric","buffer_radius","midden_radius","distance_to_midden","within_territory","within_midden"
2003,"non-mast","2003-08-11","lactation",7278,"F","SU","11.0","0.8",4,"capital","K.0",1,11,11,1.73333333333333,0.333333333333333,6,TRUE,TRUE
2003,"non-mast","2003-08-11","lactation",7278,"F","SU","11.0","0.8",4,"capital","K.0",1.7,11,11,1.73333333333333,0.333333333333333,27,TRUE,FALSE
2003,"non-mast","2003-08-11","lactation",7278,"F","SU","11.0","0.8",4,"capital","K.3",1,11.3,11,1.73333333333333,0.333333333333333,10.816653826392,TRUE,TRUE
2003,"non-mast","2003-08-11","lactation",7278,"F","SU","11.0","0.8",4,"capital","K.0",1,11,11,1.73333333333333,0.333333333333333,6,TRUE,TRUE
2003,"non-mast","2003-08-11","lactation",7278,"F","SU","11.0","0.8",4,"capital","K.0",1.7,11,11,1.73333333333333,0.333333333333333,27,TRUE,FALSE
2003,"non-mast","2003-08-11","lactation",8513,"F","SU","-3.4","20.0",4,"capital","-2.5",19.2,-2.5,-3.4,1.73333333333333,0.333333333333333,36.1247837363769,TRUE,FALSE
2003,"non-mast","2003-08-11","lactation",8513,"F","SU","-3.4","20.0",4,"capital","-2.6",20.2,-2.6,-3.4,1.73333333333333,0.333333333333333,24.738633753706,TRUE,FALSE
2003,"non-mast","2003-08-11","lactation",8513,"F","SU","-3.0","20.4",4,"capital","-2.5",19.2,-2.5,-3,1.73333333333333,0.333333333333333,39,TRUE,FALSE
2003,"non-mast","2003-08-11","lactation",8513,"F","SU","-3.0","20.4",4,"capital","-2.6",20.2,-2.6,-3,1.73333333333333,0.333333333333333,13.4164078649987,TRUE,FALSE
2003,"non-mast","2003-08-13","lactation",5898,"M","SU","9.2","11.4",4,"capital","H.5",12,8.5,9.2,1.73333333333333,0.333333333333333,27.6586333718786,TRUE,FALSE
2003,"non-mast","2003-08-13","lactation",5898,"M","SU","9.2","11.4",4,"capital","H.0",12.5,8,9.2,1.73333333333333,0.333333333333333,48.8364617882991,TRUE,FALSE
2003,"non-mast","2003-08-13","lactation",5898,"M","SU","9.2","11.4",4,"capital","J.4",12.1,10.4,9.2,1.73333333333333,0.333333333333333,41.6773319683494,TRUE,FALSE
2003,"non-mast","2003-08-13","lactation",6502,"F","SU","-1.4","6.5",4,"capital","-4.4",5,-4.4,-1.4,1.73333333333333,0.333333333333333,100.623058987491,FALSE,FALSE
2003,"non-mast","2003-08-15","non-breeding",6502,"F","SU","-1.4","6.5",4,"capital","-4.4",5,-4.4,-1.4,1.73333333333333,0.333333333333333,100.623058987491,FALSE,FALSE
2003,"non-mast","2003-08-15","non-breeding",7643,"F","SU","9.0","14.5",4,"capital","I.0",14.5,9,9,1.73333333333333,0.333333333333333,0,TRUE,TRUE
2003,"non-mast","2003-08-17","non-breeding",5820,"M","SU","-5.0","13.9",4,"capital","B.3",17.8,2.3,-5,1.73333333333333,0.333333333333333,248.294180358703,FALSE,FALSE
2003,"non-mast","2003-08-17","non-breeding",5820,"M","SU","-5.0","13.9",4,"capital","C.5",17.2,3.5,-5,1.73333333333333,0.333333333333333,273.543415201317,FALSE,FALSE
2003,"non-mast","2003-08-17","non-breeding",5820,"M","SU","-5.0","13.9",4,"capital","B.8",18.1,2.8,-5,1.73333333333333,0.333333333333333,265.766815084201,FALSE,FALSE
2003,"non-mast","2003-08-17","non-breeding",6841,"M","SU","10.0","3.5",4,"capital","J.9",2.8,10.9,10,1.73333333333333,0.333333333333333,34.2052627529741,TRUE,FALSE
2003,"non-mast","2003-08-17","non-breeding",6841,"M","SU","10.0","3.5",4,"capital","H.7",1.9,8.7,10,1.73333333333333,0.333333333333333,61.8465843842649,FALSE,FALSE
2003,"non-mast","2003-08-17","non-breeding",6841,"M","SU","10.0","3.5",4,"capital","I.3",2.3,9.3,10,1.73333333333333,0.333333333333333,41.6773319683494,TRUE,FALSE
2003,"non-mast","2003-08-17","non-breeding",6841,"M","SU","10.0","3.5",4,"capital","J.4",2.6,10.4,10,1.73333333333333,0.333333333333333,29.5465734053883,TRUE,FALSE
2003,"non-mast","2003-08-18","non-breeding",5898,"M","SU","10.4","12.1",4,"capital","H.5",12,8.5,10.4,1.73333333333333,0.333333333333333,57.0788927713214,FALSE,FALSE
2003,"non-mast","2003-08-18","non-breeding",5898,"M","SU","10.4","12.1",4,"capital","H.0",12.5,8,10.4,1.73333333333333,0.333333333333333,72.9931503635786,FALSE,FALSE
2003,"non-mast","2003-08-18","non-breeding",5898,"M","SU","10.4","12.1",4,"capital","J.4",12.1,10.4,10.4,1.73333333333333,0.333333333333333,0,TRUE,TRUE
2003,"non-mast","2003-08-18","non-breeding",6170,"M","SU","7.5","9.0",4,"capital","F.9",8.1,6.9,7.5,1.73333333333333,0.333333333333333,32.4499614791759,TRUE,FALSE
2003,"non-mast","2003-08-18","non-breeding",6170,"M","SU","7.5","9.0",4,"capital","H.6",8.8,8.6,7.5,1.73333333333333,0.333333333333333,33.5410196624968,TRUE,FALSE
2003,"non-mast","2003-08-18","non-breeding",6170,"M","SU","7.5","9.0",4,"capital","H.7",9.8,8.7,7.5,1.73333333333333,0.333333333333333,43.2666153055679,TRUE,FALSE
2003,"non-mast","2003-08-18","non-breeding",6170,"M","SU","7.5","9.0",4,"capital","I.0",10,9,7.5,1.73333333333333,0.333333333333333,54.0832691319598,FALSE,FALSE
2003,"non-mast","2003-08-18","non-breeding",6170,"M","SU","7.5","9.0",4,"capital","I.0",9,9,7.5,1.73333333333333,0.333333333333333,45,TRUE,FALSE
2003,"non-mast","2003-08-18","non-breeding",6170,"M","SU","7.5","9.0",4,"capital","F.0",7,6,7.5,1.73333333333333,0.333333333333333,75,FALSE,FALSE
2003,"non-mast","2003-08-18","non-breeding",6342,"F","SU","-2.8","16.4",4,"capital","-2.4",16.7,-2.4,-2.8,1.73333333333333,0.333333333333333,15,TRUE,FALSE
2003,"non-mast","2003-08-18","non-breeding",6342,"F","SU","-2.8","16.4",4,"capital","-2.4",16.7,-2.4,-2.8,1.73333333333333,0.333333333333333,15,TRUE,FALSE
2003,"non-mast","2003-08-18","non-breeding",6342,"F","SU","-2.8","16.4",4,"capital","-2.4",16.7,-2.4,-2.8,1.73333333333333,0.333333333333333,15,TRUE,FALSE
2003,"non-mast","2003-08-18","non-breeding",6347,"F","SU","14.4","2.0",2,"capital","L.4",1,12.4,14.4,1.73333333333333,0.333333333333333,67.0820393249937,FALSE,FALSE
2003,"non-mast","2003-08-18","non-breeding",6347,"F","SU","14.4","2.0",2,"capital","L.0",1,12,14.4,1.73333333333333,0.333333333333333,78,FALSE,FALSE
2003,"non-mast","2003-08-18","non-breeding",6347,"F","SU","14.4","2.0",2,"capital","L.2",1.7,12.2,14.4,1.73333333333333,0.333333333333333,66.6108099335236,FALSE,FALSE
2003,"non-mast","2003-08-18","non-breeding",6347,"F","SU","14.4","2.0",2,"capital","M.1",2,13.1,14.4,1.73333333333333,0.333333333333333,39,TRUE,FALSE
2003,"non-mast","2003-08-18","non-breeding",6347,"F","SU","14.4","2.0",2,"capital","N.0",2,14,14.4,1.73333333333333,0.333333333333333,12,TRUE,TRUE
2003,"non-mast","2003-08-18","non-breeding",6347,"F","SU","14.4","2.0",2,"capital","L.4",1,12.4,14.4,1.73333333333333,0.333333333333333,67.0820393249937,FALSE,FALSE
2003,"non-mast","2003-08-18","non-breeding",6347,"F","SU","14.4","2.0",2,"capital","L.0",1,12,14.4,1.73333333333333,0.333333333333333,78,FALSE,FALSE
2003,"non-mast","2003-08-18","non-breeding",6347,"F","SU","14.4","2.0",2,"capital","L.2",1.7,12.2,14.4,1.73333333333333,0.333333333333333,66.6108099335236,FALSE,FALSE
2003,"non-mast","2003-08-18","non-breeding",6347,"F","SU","14.4","2.0",2,"capital","M.1",2,13.1,14.4,1.73333333333333,0.333333333333333,39,TRUE,FALSE
2003,"non-mast","2003-08-18","non-breeding",6347,"F","SU","14.4","2.0",2,"capital","N.0",2,14,14.4,1.73333333333333,0.333333333333333,12,TRUE,TRUE
2003,"non-mast","2003-08-18","non-breeding",6347,"F","SU","14.4","2.0",2,"capital","L.4",1,12.4,14.4,1.73333333333333,0.333333333333333,67.0820393249937,FALSE,FALSE
2003,"non-mast","2003-08-18","non-breeding",6347,"F","SU","14.4","2.0",2,"capital","L.0",1,12,14.4,1.73333333333333,0.333333333333333,78,FALSE,FALSE
2003,"non-mast","2003-08-18","non-breeding",6347,"F","SU","14.4","2.0",2,"capital","L.2",1.7,12.2,14.4,1.73333333333333,0.333333333333333,66.6108099335236,FALSE,FALSE
2003,"non-mast","2003-08-18","non-breeding",6347,"F","SU","14.4","2.0",2,"capital","M.1",2,13.1,14.4,1.73333333333333,0.333333333333333,39,TRUE,FALSE
2003,"non-mast","2003-08-18","non-breeding",6347,"F","SU","14.4","2.0",2,"capital","N.0",2,14,14.4,1.73333333333333,0.333333333333333,12,TRUE,TRUE
2003,"non-mast","2003-08-18","non-breeding",6347,"F","SU","14.4","2.0",2,"capital","L.4",1,12.4,14.4,1.73333333333333,0.333333333333333,67.0820393249937,FALSE,FALSE
2003,"non-mast","2003-08-18","non-breeding",6347,"F","SU","14.4","2.0",2,"capital","L.0",1,12,14.4,1.73333333333333,0.333333333333333,78,FALSE,FALSE
2003,"non-mast","2003-08-18","non-breeding",6347,"F","SU","14.4","2.0",2,"capital","L.2",1.7,12.2,14.4,1.73333333333333,0.333333333333333,66.6108099335236,FALSE,FALSE
2003,"non-mast","2003-08-18","non-breeding",6347,"F","SU","14.4","2.0",2,"capital","M.1",2,13.1,14.4,1.73333333333333,0.333333333333333,39,TRUE,FALSE
2003,"non-mast","2003-08-18","non-breeding",6347,"F","SU","14.4","2.0",2,"capital","N.0",2,14,14.4,1.73333333333333,0.333333333333333,12,TRUE,TRUE
2003,"non-mast","2003-08-18","non-breeding",6347,"F","SU","14.4","2.0",2,"capital","L.4",1,12.4,14.4,1.73333333333333,0.333333333333333,67.0820393249937,FALSE,FALSE
2003,"non-mast","2003-08-18","non-breeding",6347,"F","SU","14.4","2.0",2,"capital","L.0",1,12,14.4,1.73333333333333,0.333333333333333,78,FALSE,FALSE
2003,"non-mast","2003-08-18","non-breeding",6347,"F","SU","14.4","2.0",2,"capital","L.2",1.7,12.2,14.4,1.73333333333333,0.333333333333333,66.6108099335236,FALSE,FALSE
2003,"non-mast","2003-08-18","non-breeding",6347,"F","SU","14.4","2.0",2,"capital","M.1",2,13.1,14.4,1.73333333333333,0.333333333333333,39,TRUE,FALSE
2003,"non-mast","2003-08-18","non-breeding",6347,"F","SU","14.4","2.0",2,"capital","N.0",2,14,14.4,1.73333333333333,0.333333333333333,12,TRUE,TRUE
2003,"non-mast","2003-08-18","non-breeding",6347,"F","SU","13.4","2.2",4,"capital","L.4",1,12.4,13.4,1.73333333333333,0.333333333333333,46.8614980554399,TRUE,FALSE
2003,"non-mast","2003-08-18","non-breeding",6347,"F","SU","13.4","2.2",4,"capital","L.0",1,12,13.4,1.73333333333333,0.333333333333333,55.3172667437573,FALSE,FALSE
2003,"non-mast","2003-08-18","non-breeding",6347,"F","SU","13.4","2.2",4,"capital","L.2",1.7,12.2,13.4,1.73333333333333,0.333333333333333,39,TRUE,FALSE
2003,"non-mast","2003-08-18","non-breeding",6347,"F","SU","13.4","2.2",4,"capital","M.1",2,13.1,13.4,1.73333333333333,0.333333333333333,10.816653826392,TRUE,TRUE
2003,"non-mast","2003-08-18","non-breeding",6347,"F","SU","13.4","2.2",4,"capital","N.0",2,14,13.4,1.73333333333333,0.333333333333333,18.9736659610103,TRUE,FALSE
2003,"non-mast","2003-08-18","non-breeding",6458,"F","SU","14.8","9.0",4,"capital","N.8",6.1,14.8,14.8,1.73333333333333,0.333333333333333,87,FALSE,FALSE
2003,"non-mast","2003-08-18","non-breeding",6458,"F","SU","14.8","9.0",4,"capital","N.0",5.5,14,14.8,1.73333333333333,0.333333333333333,107.707938426097,FALSE,FALSE
2003,"non-mast","2003-08-18","non-breeding",6458,"F","SU","14.8","9.0",4,"capital","M.8",6,13.8,14.8,1.73333333333333,0.333333333333333,94.8683298050514,FALSE,FALSE
2003,"non-mast","2003-08-18","non-breeding",6458,"F","SU","14.8","9.0",4,"capital","M.9",7.5,13.9,14.8,1.73333333333333,0.333333333333333,52.4785670536077,FALSE,FALSE
2003,"non-mast","2003-08-18","non-breeding",6458,"F","SU","14.8","9.0",4,"capital","O.2",5.7,15.2,14.8,1.73333333333333,0.333333333333333,99.724620831568,FALSE,FALSE
2003,"non-mast","2003-08-18","non-breeding",6458,"F","SU","14.8","9.0",4,"capital","N.8",6.1,14.8,14.8,1.73333333333333,0.333333333333333,87,FALSE,FALSE
2003,"non-mast","2003-08-18","non-breeding",6458,"F","SU","14.8","9.0",4,"capital","N.0",5.5,14,14.8,1.73333333333333,0.333333333333333,107.707938426097,FALSE,FALSE
2003,"non-mast","2003-08-18","non-breeding",6458,"F","SU","14.8","9.0",4,"capital","M.8",6,13.8,14.8,1.73333333333333,0.333333333333333,94.8683298050514,FALSE,FALSE
2003,"non-mast","2003-08-18","non-breeding",6458,"F","SU","14.8","9.0",4,"capital","M.9",7.5,13.9,14.8,1.73333333333333,0.333333333333333,52.4785670536077,FALSE,FALSE
2003,"non-mast","2003-08-18","non-breeding",6458,"F","SU","14.8","9.0",4,"capital","O.2",5.7,15.2,14.8,1.73333333333333,0.333333333333333,99.724620831568,FALSE,FALSE
2003,"non-mast","2003-08-18","non-breeding",6495,"F","SU","12.4","2.9",4,"capital","M.0",4.5,13,12.4,1.73333333333333,0.333333333333333,51.2640224719052,TRUE,FALSE
2003,"non-mast","2003-08-18","non-breeding",7278,"F","SU","11.0","0.7",4,"capital","K.3",1,11.3,11,1.73333333333333,0.333333333333333,12.7279220613579,TRUE,TRUE
2003,"non-mast","2003-08-18","non-breeding",7278,"F","SU","11.0","0.7",4,"capital","K.0",1,11,11,1.73333333333333,0.333333333333333,9,TRUE,TRUE
2003,"non-mast","2003-08-18","non-breeding",7278,"F","SU","11.0","0.7",4,"capital","K.0",1.7,11,11,1.73333333333333,0.333333333333333,30,TRUE,FALSE
2003,"non-mast","2003-08-18","non-breeding",7278,"F","SU","11.1","0.8",4,"capital","K.3",1,11.3,11.1,1.73333333333333,0.333333333333333,8.48528137423859,TRUE,TRUE
2003,"non-mast","2003-08-18","non-breeding",7278,"F","SU","11.1","0.8",4,"capital","K.0",1,11,11.1,1.73333333333333,0.333333333333333,6.70820393249936,TRUE,TRUE
2003,"non-mast","2003-08-18","non-breeding",7278,"F","SU","11.1","0.8",4,"capital","K.0",1.7,11,11.1,1.73333333333333,0.333333333333333,27.1661554144122,TRUE,FALSE
2003,"non-mast","2003-08-18","non-breeding",7278,"F","SU","11.1","0.8",4,"capital","K.3",1,11.3,11.1,1.73333333333333,0.333333333333333,8.48528137423859,TRUE,TRUE
2003,"non-mast","2003-08-18","non-breeding",7278,"F","SU","11.1","0.8",4,"capital","K.0",1,11,11.1,1.73333333333333,0.333333333333333,6.70820393249936,TRUE,TRUE
2003,"non-mast","2003-08-18","non-breeding",7278,"F","SU","11.1","0.8",4,"capital","K.0",1.7,11,11.1,1.73333333333333,0.333333333333333,27.1661554144122,TRUE,FALSE
2003,"non-mast","2003-08-18","non-breeding",7278,"F","SU","11.1","0.8",4,"capital","K.3",1,11.3,11.1,1.73333333333333,0.333333333333333,8.48528137423859,TRUE,TRUE
2003,"non-mast","2003-08-18","non-breeding",7278,"F","SU","11.1","0.8",4,"capital","K.0",1,11,11.1,1.73333333333333,0.333333333333333,6.70820393249936,TRUE,TRUE
2003,"non-mast","2003-08-18","non-breeding",7278,"F","SU","11.1","0.8",4,"capital","K.0",1.7,11,11.1,1.73333333333333,0.333333333333333,27.1661554144122,TRUE,FALSE
2003,"non-mast","2003-08-18","non-breeding",7278,"F","SU","11.2","0.7",4,"capital","K.3",1,11.3,11.2,1.73333333333333,0.333333333333333,9.48683298050515,TRUE,TRUE
2003,"non-mast","2003-08-18","non-breeding",7278,"F","SU","11.2","0.7",4,"capital","K.0",1,11,11.2,1.73333333333333,0.333333333333333,10.816653826392,TRUE,TRUE
2003,"non-mast","2003-08-18","non-breeding",7278,"F","SU","11.2","0.7",4,"capital","K.0",1.7,11,11.2,1.73333333333333,0.333333333333333,30.5941170815567,TRUE,FALSE
2003,"non-mast","2003-08-21","non-breeding",6508,"F","SU","7.5","16.0",4,"capital","F.0",14,6,7.5,1.73333333333333,0.333333333333333,75,FALSE,FALSE
2003,"non-mast","2003-08-21","non-breeding",6508,"F","SU","7.5","16.0",4,"capital","F.0",14.7,6,7.5,1.73333333333333,0.333333333333333,59.5482997238376,FALSE,FALSE
2003,"non-mast","2003-08-21","non-breeding",6508,"F","SU","7.5","16.0",4,"capital","G.5",14.5,7.5,7.5,1.73333333333333,0.333333333333333,45,TRUE,FALSE
2003,"non-mast","2003-08-25","non-breeding",5957,"F","SU","17.8","6.0",2,"capital","Q.3",7,17.3,17.8,1.73333333333333,0.333333333333333,33.5410196624968,TRUE,FALSE
2003,"non-mast","2003-08-25","non-breeding",5957,"F","SU","17.8","6.0",2,"capital","Q.0",8.9,17,17.8,1.73333333333333,0.333333333333333,90.249653738948,FALSE,FALSE
2004,"non-mast","2004-05-05","mating",6272,"F","KL","13.3","12.5",2,"capital","M.6",12.4,13.6,13.3,1.73333333333333,0.333333333333333,9.4868329805051,TRUE,TRUE
2004,"non-mast","2004-05-06","mating",6046,"M","KL","11.2","7.9",2,"capital","J.5",7.5,10.5,11.2,1.73333333333333,0.333333333333333,24.1867732448956,TRUE,FALSE
2004,"non-mast","2004-05-06","mating",6046,"M","KL","11.2","7.9",2,"capital","J.0",8,10,11.2,1.73333333333333,0.333333333333333,36.1247837363769,TRUE,FALSE
2004,"non-mast","2004-05-06","mating",6046,"M","KL","11.2","7.9",2,"capital","K.0",7.5,11,11.2,1.73333333333333,0.333333333333333,13.4164078649987,TRUE,FALSE
2004,"non-mast","2004-05-06","mating",6046,"M","KL","11.2","7.9",2,"capital","L.0",8,12,11.2,1.73333333333333,0.333333333333333,24.1867732448957,TRUE,FALSE
2004,"non-mast","2004-05-06","mating",6046,"M","KL","11.2","7.9",2,"capital","M.3",8.8,13.3,11.2,1.73333333333333,0.333333333333333,68.5419579527752,FALSE,FALSE
2004,"non-mast","2004-05-06","mating",6046,"M","KL","11.2","7.9",2,"capital","N.0",6,14,11.2,1.73333333333333,0.333333333333333,101.513545894132,FALSE,FALSE
2004,"non-mast","2004-05-06","mating",6046,"M","KL","11.2","7.9",2,"capital","M.5",7.8,13.5,11.2,1.73333333333333,0.333333333333333,69.0651865993281,FALSE,FALSE
2004,"non-mast","2004-05-10","mating",6348,"F","SU","10.5","4.0",2,"capital","K.9",2.9,11.9,10.5,1.73333333333333,0.333333333333333,53.4134814442946,FALSE,FALSE
2004,"non-mast","2004-05-10","mating",6348,"F","SU","10.5","4.0",2,"capital","G.0",4,7,10.5,1.73333333333333,0.333333333333333,105,FALSE,FALSE
2004,"non-mast","2004-05-10","mating",6348,"F","SU","10.5","4.0",2,"capital","I.1",6.4,9.1,10.5,1.73333333333333,0.333333333333333,83.3546639366988,FALSE,FALSE
2004,"non-mast","2004-05-10","mating",6348,"F","SU","10.5","4.0",2,"capital","J.5",4.2,10.5,10.5,1.73333333333333,0.333333333333333,6,TRUE,TRUE
2004,"non-mast","2004-05-10","mating",6348,"F","SU","10.5","4.0",2,"capital","K.5",3,11.5,10.5,1.73333333333333,0.333333333333333,42.4264068711929,TRUE,FALSE
2004,"non-mast","2004-05-10","mating",6348,"F","SU","10.5","4.0",2,"capital","K.7",4.3,11.7,10.5,1.73333333333333,0.333333333333333,37.1079506305589,TRUE,FALSE
2004,"non-mast","2004-05-10","mating",6348,"F","SU","10.5","4.0",2,"capital","E.4",4.5,5.4,10.5,1.73333333333333,0.333333333333333,153.733535703827,FALSE,FALSE
2004,"non-mast","2004-05-13","lactation",6348,"F","SU","10.4","4.3",2,"capital","K.9",2.9,11.9,10.4,1.73333333333333,0.333333333333333,61.5548535860496,FALSE,FALSE
2004,"non-mast","2004-05-13","lactation",6348,"F","SU","10.4","4.3",2,"capital","G.0",4,7,10.4,1.73333333333333,0.333333333333333,102.396288995256,FALSE,FALSE
2004,"non-mast","2004-05-13","lactation",6348,"F","SU","10.4","4.3",2,"capital","I.1",6.4,9.1,10.4,1.73333333333333,0.333333333333333,74.0945342113708,FALSE,FALSE
2004,"non-mast","2004-05-13","lactation",6348,"F","SU","10.4","4.3",2,"capital","J.5",4.2,10.5,10.4,1.73333333333333,0.333333333333333,4.24264068711927,TRUE,TRUE
2004,"non-mast","2004-05-13","lactation",6348,"F","SU","10.4","4.3",2,"capital","K.5",3,11.5,10.4,1.73333333333333,0.333333333333333,51.0881590977792,TRUE,FALSE
2004,"non-mast","2004-05-13","lactation",6348,"F","SU","10.4","4.3",2,"capital","K.7",4.3,11.7,10.4,1.73333333333333,0.333333333333333,39,TRUE,FALSE
2004,"non-mast","2004-05-13","lactation",6348,"F","SU","10.4","4.3",2,"capital","E.4",4.5,5.4,10.4,1.73333333333333,0.333333333333333,150.119952038362,FALSE,FALSE
2004,"non-mast","2004-05-13","lactation",6348,"F","SU","10.4","4.3",2,"capital","K.9",2.9,11.9,10.4,1.73333333333333,0.333333333333333,61.5548535860496,FALSE,FALSE
2004,"non-mast","2004-05-13","lactation",6348,"F","SU","10.4","4.3",2,"capital","G.0",4,7,10.4,1.73333333333333,0.333333333333333,102.396288995256,FALSE,FALSE
2004,"non-mast","2004-05-13","lactation",6348,"F","SU","10.4","4.3",2,"capital","I.1",6.4,9.1,10.4,1.73333333333333,0.333333333333333,74.0945342113708,FALSE,FALSE
2004,"non-mast","2004-05-13","lactation",6348,"F","SU","10.4","4.3",2,"capital","J.5",4.2,10.5,10.4,1.73333333333333,0.333333333333333,4.24264068711927,TRUE,TRUE
2004,"non-mast","2004-05-13","lactation",6348,"F","SU","10.4","4.3",2,"capital","K.5",3,11.5,10.4,1.73333333333333,0.333333333333333,51.0881590977792,TRUE,FALSE
2004,"non-mast","2004-05-13","lactation",6348,"F","SU","10.4","4.3",2,"capital","K.7",4.3,11.7,10.4,1.73333333333333,0.333333333333333,39,TRUE,FALSE
2004,"non-mast","2004-05-13","lactation",6348,"F","SU","10.4","4.3",2,"capital","E.4",4.5,5.4,10.4,1.73333333333333,0.333333333333333,150.119952038362,FALSE,FALSE
2004,"non-mast","2004-05-13","lactation",6348,"F","SU","10.4","4.3",2,"capital","K.9",2.9,11.9,10.4,1.73333333333333,0.333333333333333,61.5548535860496,FALSE,FALSE
2004,"non-mast","2004-05-13","lactation",6348,"F","SU","10.4","4.3",2,"capital","G.0",4,7,10.4,1.73333333333333,0.333333333333333,102.396288995256,FALSE,FALSE
2004,"non-mast","2004-05-13","lactation",6348,"F","SU","10.4","4.3",2,"capital","I.1",6.4,9.1,10.4,1.73333333333333,0.333333333333333,74.0945342113708,FALSE,FALSE
2004,"non-mast","2004-05-13","lactation",6348,"F","SU","10.4","4.3",2,"capital","J.5",4.2,10.5,10.4,1.73333333333333,0.333333333333333,4.24264068711927,TRUE,TRUE
2004,"non-mast","2004-05-13","lactation",6348,"F","SU","10.4","4.3",2,"capital","K.5",3,11.5,10.4,1.73333333333333,0.333333333333333,51.0881590977792,TRUE,FALSE
2004,"non-mast","2004-05-13","lactation",6348,"F","SU","10.4","4.3",2,"capital","K.7",4.3,11.7,10.4,1.73333333333333,0.333333333333333,39,TRUE,FALSE
2004,"non-mast","2004-05-13","lactation",6348,"F","SU","10.4","4.3",2,"capital","E.4",4.5,5.4,10.4,1.73333333333333,0.333333333333333,150.119952038362,FALSE,FALSE
2004,"non-mast","2004-05-13","lactation",6348,"F","SU","10.4","4.3",2,"capital","K.9",2.9,11.9,10.4,1.73333333333333,0.333333333333333,61.5548535860496,FALSE,FALSE
2004,"non-mast","2004-05-13","lactation",6348,"F","SU","10.4","4.3",2,"capital","G.0",4,7,10.4,1.73333333333333,0.333333333333333,102.396288995256,FALSE,FALSE
2004,"non-mast","2004-05-13","lactation",6348,"F","SU","10.4","4.3",2,"capital","I.1",6.4,9.1,10.4,1.73333333333333,0.333333333333333,74.0945342113708,FALSE,FALSE
2004,"non-mast","2004-05-13","lactation",6348,"F","SU","10.4","4.3",2,"capital","J.5",4.2,10.5,10.4,1.73333333333333,0.333333333333333,4.24264068711927,TRUE,TRUE
2004,"non-mast","2004-05-13","lactation",6348,"F","SU","10.4","4.3",2,"capital","K.5",3,11.5,10.4,1.73333333333333,0.333333333333333,51.0881590977792,TRUE,FALSE
2004,"non-mast","2004-05-13","lactation",6348,"F","SU","10.4","4.3",2,"capital","K.7",4.3,11.7,10.4,1.73333333333333,0.333333333333333,39,TRUE,FALSE
2004,"non-mast","2004-05-13","lactation",6348,"F","SU","10.4","4.3",2,"capital","E.4",4.5,5.4,10.4,1.73333333333333,0.333333333333333,150.119952038362,FALSE,FALSE
2004,"non-mast","2004-05-13","lactation",6348,"F","SU","10.4","4.3",2,"capital","K.9",2.9,11.9,10.4,1.73333333333333,0.333333333333333,61.5548535860496,FALSE,FALSE
2004,"non-mast","2004-05-13","lactation",6348,"F","SU","10.4","4.3",2,"capital","G.0",4,7,10.4,1.73333333333333,0.333333333333333,102.396288995256,FALSE,FALSE
2004,"non-mast","2004-05-13","lactation",6348,"F","SU","10.4","4.3",2,"capital","I.1",6.4,9.1,10.4,1.73333333333333,0.333333333333333,74.0945342113708,FALSE,FALSE
2004,"non-mast","2004-05-13","lactation",6348,"F","SU","10.4","4.3",2,"capital","J.5",4.2,10.5,10.4,1.73333333333333,0.333333333333333,4.24264068711927,TRUE,TRUE
2004,"non-mast","2004-05-13","lactation",6348,"F","SU","10.4","4.3",2,"capital","K.5",3,11.5,10.4,1.73333333333333,0.333333333333333,51.0881590977792,TRUE,FALSE
2004,"non-mast","2004-05-13","lactation",6348,"F","SU","10.4","4.3",2,"capital","K.7",4.3,11.7,10.4,1.73333333333333,0.333333333333333,39,TRUE,FALSE
2004,"non-mast","2004-05-13","lactation",6348,"F","SU","10.4","4.3",2,"capital","E.4",4.5,5.4,10.4,1.73333333333333,0.333333333333333,150.119952038362,FALSE,FALSE
2004,"non-mast","2004-05-13","lactation",6348,"F","SU","10.4","4.3",2,"capital","K.9",2.9,11.9,10.4,1.73333333333333,0.333333333333333,61.5548535860496,FALSE,FALSE
2004,"non-mast","2004-05-13","lactation",6348,"F","SU","10.4","4.3",2,"capital","G.0",4,7,10.4,1.73333333333333,0.333333333333333,102.396288995256,FALSE,FALSE
2004,"non-mast","2004-05-13","lactation",6348,"F","SU","10.4","4.3",2,"capital","I.1",6.4,9.1,10.4,1.73333333333333,0.333333333333333,74.0945342113708,FALSE,FALSE
2004,"non-mast","2004-05-13","lactation",6348,"F","SU","10.4","4.3",2,"capital","J.5",4.2,10.5,10.4,1.73333333333333,0.333333333333333,4.24264068711927,TRUE,TRUE
2004,"non-mast","2004-05-13","lactation",6348,"F","SU","10.4","4.3",2,"capital","K.5",3,11.5,10.4,1.73333333333333,0.333333333333333,51.0881590977792,TRUE,FALSE
2004,"non-mast","2004-05-13","lactation",6348,"F","SU","10.4","4.3",2,"capital","K.7",4.3,11.7,10.4,1.73333333333333,0.333333333333333,39,TRUE,FALSE
2004,"non-mast","2004-05-13","lactation",6348,"F","SU","10.4","4.3",2,"capital","E.4",4.5,5.4,10.4,1.73333333333333,0.333333333333333,150.119952038362,FALSE,FALSE
2004,"non-mast","2004-05-13","lactation",6348,"F","SU","10.4","4.3",2,"capital","K.9",2.9,11.9,10.4,1.73333333333333,0.333333333333333,61.5548535860496,FALSE,FALSE
