"squirrel_id","sex","date","repro_stage","detail","grid","locx_obs","locy_obs","food_type","year","year_type","locx_census","locy_census"
19875,"M","2016-07-04","lactation",13,"SU","P.1","8.8","income","2016","non-mast","Q.0","9.0"
19875,"M","2016-07-04","lactation",13,"SU","P.1","8.8","income","2016","non-mast","Q.0","9.0"
19875,"M","2016-07-04","lactation",13,"SU","P.1","8.8","income","2016","non-mast","Q.0","9.0"
19875,"M","2016-07-04","lactation",13,"SU","P.1","8.8","income","2016","non-mast","Q.0","9.0"
19875,"M","2016-07-04","lactation",13,"SU","P.8","8.7","income","2016","non-mast","Q.0","9.0"
19875,"M","2016-07-04","lactation",13,"SU","P.8","8.7","income","2016","non-mast","Q.0","9.0"
19875,"M","2016-07-04","lactation",13,"SU","P.8","8.7","income","2016","non-mast","Q.0","9.0"
19875,"M","2016-07-04","lactation",13,"SU","P.8","8.7","income","2016","non-mast","Q.0","9.0"
19875,"M","2016-07-04","lactation",13,"SU","P.8","8.7","income","2016","non-mast","Q.0","9.0"
19875,"M","2016-07-04","lactation",13,"SU","P.8","8.7","income","2016","non-mast","Q.0","9.0"
19875,"M","2016-07-04","lactation",19,"SU","P.8","8.7","income","2016","non-mast","Q.0","9.0"
19875,"M","2016-07-04","lactation",19,"SU","P.8","8.7","income","2016","non-mast","Q.0","9.0"
19875,"M","2016-07-04","lactation",19,"SU","P.8","8.7","income","2016","non-mast","Q.0","9.0"
19875,"M","2016-07-04","lactation",19,"SU","P.8","8.7","income","2016","non-mast","Q.0","9.0"
19875,"M","2016-07-04","lactation",19,"SU","P.8","8.7","income","2016","non-mast","Q.0","9.0"
19875,"M","2016-07-04","lactation",13,"SU","P.7","8.7","income","2016","non-mast","Q.0","9.0"
19875,"M","2016-07-04","lactation",13,"SU","P.7","8.7","income","2016","non-mast","Q.0","9.0"
20919,"M","2016-07-06","lactation",4,"KL","0.4","9.9","income","2016","non-mast","0.5","10.0"
20919,"M","2016-07-06","lactation",4,"KL","0.4","9.9","income","2016","non-mast","0.5","10.0"
20919,"M","2016-07-06","lactation",4,"KL","0.4","9.9","income","2016","non-mast","0.5","10.0"
20919,"M","2016-07-06","lactation",4,"KL","0.4","9.9","income","2016","non-mast","0.5","10.0"
20919,"M","2016-07-06","lactation",4,"KL","0.4","9.9","income","2016","non-mast","0.5","10.0"
21238,"M","2016-07-06","lactation",13,"KL","-0.8","11","income","2016","non-mast","-1.0","10.0"
21238,"M","2016-07-06","lactation",13,"KL","-0.8","11","income","2016","non-mast","-1.0","10.0"
20919,"M","2016-07-06","lactation",19,"KL","0.8","9.2","income","2016","non-mast","0.5","10.0"
20919,"M","2016-07-06","lactation",19,"KL","0.8","9.2","income","2016","non-mast","0.5","10.0"
20919,"M","2016-07-06","lactation",13,"KL","0.8","9.2","income","2016","non-mast","0.5","10.0"
21331,"M","2016-07-05","lactation",2,"KL","F.7","8.8","capital","2016","non-mast","G.0","9.0"
21331,"M","2016-07-05","lactation",2,"KL","F.7","8.8","capital","2016","non-mast","G.0","9.0"
19875,"M","2016-07-06","lactation",19,"SU","Q.9","8.7","income","2016","non-mast","Q.0","9.0"
19875,"M","2016-07-06","lactation",19,"SU","Q.9","8.7","income","2016","non-mast","Q.0","9.0"
19875,"M","2016-07-06","lactation",19,"SU","Q.9","8.7","income","2016","non-mast","Q.0","9.0"
19875,"M","2016-07-06","lactation",19,"SU","Q.9","8.7","income","2016","non-mast","Q.0","9.0"
19875,"M","2016-07-06","lactation",19,"SU","Q.9","8.7","income","2016","non-mast","Q.0","9.0"
19875,"M","2016-07-06","lactation",19,"SU","Q.9","8.7","income","2016","non-mast","Q.0","9.0"
19875,"M","2016-07-06","lactation",19,"SU","Q.9","8.7","income","2016","non-mast","Q.0","9.0"
19875,"M","2016-07-06","lactation",2,"SU","P.9","8.9","capital","2016","non-mast","Q.0","9.0"
19875,"M","2016-07-06","lactation",19,"SU","O.9","8.2","income","2016","non-mast","Q.0","9.0"
19875,"M","2016-07-06","lactation",19,"SU","O.9","8.2","income","2016","non-mast","Q.0","9.0"
19875,"M","2016-07-06","lactation",19,"SU","O.9","8.2","income","2016","non-mast","Q.0","9.0"
19875,"M","2016-07-06","lactation",19,"SU","O.9","8.2","income","2016","non-mast","Q.0","9.0"
22049,"M","2016-07-06","lactation",2,"KL","P.0","5.6","capital","2016","non-mast","O.0","6.0"
22049,"M","2016-07-06","lactation",2,"KL","P.0","5.6","capital","2016","non-mast","O.0","6.0"
12012,"F","2016-07-10","lactation",4,"KL","N.0","6","income","2016","non-mast","N.5","6.5"
12012,"F","2016-07-10","lactation",4,"KL","N.0","6","income","2016","non-mast","N.5","6.5"
12012,"F","2016-07-10","lactation",4,"KL","N.0","6","income","2016","non-mast","N.5","6.5"
22068,"M","2016-07-10","lactation",1,"KL","H.2","9.2","income","2016","non-mast","H.0","9.0"
22068,"M","2016-07-10","lactation",1,"KL","H.2","9.2","income","2016","non-mast","H.0","9.0"
22068,"M","2016-07-10","lactation",1,"KL","H.2","9.2","income","2016","non-mast","H.0","9.0"
22068,"M","2016-07-10","lactation",1,"KL","H.2","9.2","income","2016","non-mast","H.0","9.0"
22068,"M","2016-07-10","lactation",1,"KL","H.2","9.2","income","2016","non-mast","H.0","9.0"
22068,"M","2016-07-11","lactation",19,"KL","I.2","8.2","income","2016","non-mast","H.0","9.0"
22068,"M","2016-07-11","lactation",19,"KL","I.2","8.2","income","2016","non-mast","H.0","9.0"
20919,"M","2016-07-11","lactation",4,"KL","0.3","9.8","income","2016","non-mast","0.5","10.0"
20919,"M","2016-07-11","lactation",32,"KL","0.4","9.8","income","2016","non-mast","0.5","10.0"
20919,"M","2016-07-11","lactation",32,"KL","0.4","9.8","income","2016","non-mast","0.5","10.0"
20919,"M","2016-07-11","lactation",32,"KL","0.4","9.8","income","2016","non-mast","0.5","10.0"
22068,"M","2016-07-11","lactation",13,"KL","H.1","9.2","income","2016","non-mast","H.0","9.0"
22049,"M","2016-07-11","lactation",4,"KL","O.5","6.1","income","2016","non-mast","O.0","6.0"
22049,"M","2016-07-11","lactation",4,"KL","O.5","6.1","income","2016","non-mast","O.0","6.0"
22049,"M","2016-07-12","lactation",19,"KL","P.2","6","income","2016","non-mast","O.0","6.0"
22049,"M","2016-07-12","lactation",19,"KL","P.2","6","income","2016","non-mast","O.0","6.0"
22049,"M","2016-07-12","lactation",19,"KL","P.2","6","income","2016","non-mast","O.0","6.0"
22049,"M","2016-07-12","lactation",19,"KL","P.2","6","income","2016","non-mast","O.0","6.0"
22068,"M","2016-07-12","lactation",4,"KL","I.0","9.9","income","2016","non-mast","H.0","9.0"
22068,"M","2016-07-12","lactation",4,"KL","I.0","9.9","income","2016","non-mast","H.0","9.0"
21331,"M","2016-07-12","lactation",22,"KL","G.0","8.9","income","2016","non-mast","G.0","9.0"
22068,"M","2016-07-12","lactation",4,"KL","H.2","9","income","2016","non-mast","H.0","9.0"
21238,"M","2016-07-12","lactation",4,"KL","-1.1","11","income","2016","non-mast","-1.0","10.0"
21238,"M","2016-07-12","lactation",4,"KL","-1.1","11","income","2016","non-mast","-1.0","10.0"
21238,"M","2016-07-12","lactation",4,"KL","-1.1","11","income","2016","non-mast","-1.0","10.0"
21238,"M","2016-07-12","lactation",4,"KL","-1.1","11","income","2016","non-mast","-1.0","10.0"
21238,"M","2016-07-12","lactation",4,"KL","-1.1","11","income","2016","non-mast","-1.0","10.0"
21238,"M","2016-07-12","lactation",19,"KL","-1.2","11","income","2016","non-mast","-1.0","10.0"
21238,"M","2016-07-12","lactation",19,"KL","-1.2","11","income","2016","non-mast","-1.0","10.0"
21238,"M","2016-07-13","lactation",2,"KL","-1","11.3","capital","2016","non-mast","-1.0","10.0"
21238,"M","2016-07-13","lactation",2,"KL","-1","11.3","capital","2016","non-mast","-1.0","10.0"
21238,"M","2016-07-13","lactation",2,"KL","-1","11.3","capital","2016","non-mast","-1.0","10.0"
12207,"M","2016-07-13","lactation",19,"KL","-7.5","12","income","2016","non-mast","-6.5","12.5"
12207,"M","2016-07-13","lactation",19,"KL","-7.5","12","income","2016","non-mast","-6.5","12.5"
12207,"M","2016-07-13","lactation",19,"KL","-7.6","12","income","2016","non-mast","-6.5","12.5"
12207,"M","2016-07-13","lactation",19,"KL","-7.6","12","income","2016","non-mast","-6.5","12.5"
21238,"M","2016-07-13","lactation",19,"KL","-2","9.7","income","2016","non-mast","-1.0","10.0"
21238,"M","2016-07-13","lactation",19,"KL","-2","9.7","income","2016","non-mast","-1.0","10.0"
20919,"M","2016-07-13","lactation",19,"KL","-0.7","9.2","income","2016","non-mast","0.5","10.0"
20919,"M","2016-07-13","lactation",19,"KL","-0.7","9.2","income","2016","non-mast","0.5","10.0"
20919,"M","2016-07-13","lactation",19,"KL","-0.7","9.2","income","2016","non-mast","0.5","10.0"
20919,"M","2016-07-13","lactation",13,"KL","0.5","10.1","income","2016","non-mast","0.5","10.0"
22049,"M","2016-07-14","lactation",32,"KL","O.0","6.1","income","2016","non-mast","O.0","6.0"
22049,"M","2016-07-14","lactation",32,"KL","O.0","6.1","income","2016","non-mast","O.0","6.0"
20919,"M","2016-07-14","lactation",32,"KL","-0.2","8.5","income","2016","non-mast","0.5","10.0"
20919,"M","2016-07-14","lactation",32,"KL","-0.2","8.5","income","2016","non-mast","0.5","10.0"
12207,"M","2016-07-14","lactation",19,"KL","-7.9","12.7","income","2016","non-mast","-6.5","12.5"
12207,"M","2016-07-14","lactation",19,"KL","-7.9","12.7","income","2016","non-mast","-6.5","12.5"
12207,"M","2016-07-14","lactation",19,"KL","-7.9","12.7","income","2016","non-mast","-6.5","12.5"
12207,"M","2016-07-14","lactation",19,"KL","-7.9","12.7","income","2016","non-mast","-6.5","12.5"
12207,"M","2016-07-14","lactation",19,"KL","-7.9","12.7","income","2016","non-mast","-6.5","12.5"
22049,"M","2016-07-14","lactation",32,"KL","O.1","6.2","income","2016","non-mast","O.0","6.0"
22049,"M","2016-07-14","lactation",32,"KL","O.1","6.2","income","2016","non-mast","O.0","6.0"
21331,"M","2016-07-14","lactation",4,"KL","G.0","8.7","income","2016","non-mast","G.0","9.0"
21331,"M","2016-07-14","lactation",4,"KL","G.0","8.7","income","2016","non-mast","G.0","9.0"
21331,"M","2016-07-14","lactation",19,"KL","G.0","8.7","income","2016","non-mast","G.0","9.0"
21331,"M","2016-07-14","lactation",19,"KL","G.0","8.7","income","2016","non-mast","G.0","9.0"
12012,"F","2016-07-14","lactation",4,"KL","M.3","5.3","income","2016","non-mast","N.5","6.5"
12012,"F","2016-07-14","lactation",4,"KL","N.0","6.3","income","2016","non-mast","N.5","6.5"
12012,"F","2016-07-14","lactation",4,"KL","N.0","6.3","income","2016","non-mast","N.5","6.5"
12207,"M","2016-07-14","lactation",4,"KL","-6.2","12.3","income","2016","non-mast","-6.5","12.5"
12207,"M","2016-07-14","lactation",4,"KL","-6.2","12.3","income","2016","non-mast","-6.5","12.5"
12207,"M","2016-07-14","lactation",4,"KL","-6.2","12.3","income","2016","non-mast","-6.5","12.5"
22068,"M","2016-07-14","lactation",31,"KL","G.9","8.9","income","2016","non-mast","H.0","9.0"
22068,"M","2016-07-14","lactation",31,"KL","G.9","8.9","income","2016","non-mast","H.0","9.0"
22068,"M","2016-07-14","lactation",31,"KL","G.9","8.9","income","2016","non-mast","H.0","9.0"
21238,"M","2016-07-14","lactation",4,"KL","-1.4","10.3","income","2016","non-mast","-1.0","10.0"
21238,"M","2016-07-14","lactation",4,"KL","-1.4","10.3","income","2016","non-mast","-1.0","10.0"
21238,"M","2016-07-14","lactation",4,"KL","-1.4","10.3","income","2016","non-mast","-1.0","10.0"
20919,"M","2016-07-15","lactation",22,"KL","0.2","10.1","income","2016","non-mast","0.5","10.0"
20919,"M","2016-07-15","lactation",22,"KL","0.2","10.1","income","2016","non-mast","0.5","10.0"
22068,"M","2016-07-15","lactation",2,"KL","H.2","9.2","capital","2016","non-mast","H.0","9.0"
22068,"M","2016-07-15","lactation",2,"KL","H.2","9.2","capital","2016","non-mast","H.0","9.0"
12012,"F","2016-07-15","lactation",32,"KL","N.1","5","income","2016","non-mast","N.5","6.5"
12012,"F","2016-07-15","lactation",32,"KL","N.1","5","income","2016","non-mast","N.5","6.5"
12012,"F","2016-07-15","lactation",32,"KL","N.1","5","income","2016","non-mast","N.5","6.5"
12207,"M","2016-07-16","lactation",31,"KL","-7.6","12.6","income","2016","non-mast","-6.5","12.5"
12207,"M","2016-07-16","lactation",31,"KL","-7.6","12.6","income","2016","non-mast","-6.5","12.5"
12207,"M","2016-07-16","lactation",31,"KL","-7.6","12.6","income","2016","non-mast","-6.5","12.5"
12207,"M","2016-07-16","lactation",31,"KL","-7.6","12.6","income","2016","non-mast","-6.5","12.5"
12207,"M","2016-07-16","lactation",31,"KL","-7.6","12.6","income","2016","non-mast","-6.5","12.5"
12207,"M","2016-07-16","lactation",31,"KL","-7.6","12.6","income","2016","non-mast","-6.5","12.5"
12207,"M","2016-07-16","lactation",31,"KL","-7.6","12.6","income","2016","non-mast","-6.5","12.5"
12207,"M","2016-07-16","lactation",31,"KL","-7.6","12.6","income","2016","non-mast","-6.5","12.5"
12207,"M","2016-07-16","lactation",31,"KL","-7.6","12.6","income","2016","non-mast","-6.5","12.5"
12207,"M","2016-07-16","lactation",31,"KL","-7.6","12.6","income","2016","non-mast","-6.5","12.5"
12207,"M","2016-07-16","lactation",31,"KL","-7.6","12.6","income","2016","non-mast","-6.5","12.5"
21238,"M","2016-07-16","lactation",31,"KL","-0.9","10.1","income","2016","non-mast","-1.0","10.0"
21238,"M","2016-07-16","lactation",31,"KL","-0.9","10.1","income","2016","non-mast","-1.0","10.0"
21238,"M","2016-07-16","lactation",31,"KL","-0.9","10.1","income","2016","non-mast","-1.0","10.0"
21238,"M","2016-07-16","lactation",31,"KL","-0.9","10.1","income","2016","non-mast","-1.0","10.0"
21238,"M","2016-07-16","lactation",31,"KL","-0.9","10.1","income","2016","non-mast","-1.0","10.0"
19718,"M","2016-07-16","lactation",19,"KL","-7.6","13","income","2016","non-mast","-7.5","12.5"
19718,"M","2016-07-16","lactation",19,"KL","-7.6","13","income","2016","non-mast","-7.5","12.5"
19718,"M","2016-07-16","lactation",19,"KL","-7.6","13","income","2016","non-mast","-7.5","12.5"
19718,"M","2016-07-16","lactation",19,"KL","-7.6","13","income","2016","non-mast","-7.5","12.5"
19718,"M","2016-07-16","lactation",19,"KL","-7.9","12.8","income","2016","non-mast","-7.5","12.5"
19718,"M","2016-07-16","lactation",19,"KL","-7.9","12.8","income","2016","non-mast","-7.5","12.5"
19718,"M","2016-07-16","lactation",19,"KL","-7.9","12.8","income","2016","non-mast","-7.5","12.5"
19718,"M","2016-07-16","lactation",19,"KL","-7.9","12.8","income","2016","non-mast","-7.5","12.5"
19718,"M","2016-07-16","lactation",19,"KL","-7.9","12.8","income","2016","non-mast","-7.5","12.5"
19718,"M","2016-07-16","lactation",19,"KL","-7.9","12.8","income","2016","non-mast","-7.5","12.5"
21238,"M","2016-07-16","lactation",4,"KL","-1.7","10.5","income","2016","non-mast","-1.0","10.0"
21238,"M","2016-07-16","lactation",13,"KL","-2","10.8","income","2016","non-mast","-1.0","10.0"
22068,"M","2016-07-16","lactation",13,"KL","G.4","8.7","income","2016","non-mast","H.0","9.0"
20919,"M","2016-07-16","lactation",13,"KL","0","9.9","income","2016","non-mast","0.5","10.0"
20919,"M","2016-07-16","lactation",13,"KL","0","9.9","income","2016","non-mast","0.5","10.0"
20919,"M","2016-07-16","lactation",13,"KL","0","9.9","income","2016","non-mast","0.5","10.0"
20919,"M","2016-07-16","lactation",13,"KL","0","9.9","income","2016","non-mast","0.5","10.0"
20919,"M","2016-07-16","lactation",13,"KL","0","9.9","income","2016","non-mast","0.5","10.0"
20919,"M","2016-07-16","lactation",13,"KL","0","9.9","income","2016","non-mast","0.5","10.0"
20919,"M","2016-07-16","lactation",13,"KL","0","9.9","income","2016","non-mast","0.5","10.0"
20919,"M","2016-07-16","lactation",13,"KL","0","9.9","income","2016","non-mast","0.5","10.0"
20919,"M","2016-07-16","lactation",13,"KL","0","9.9","income","2016","non-mast","0.5","10.0"
21331,"M","2016-07-16","lactation",13,"KL","F.8","9.1","income","2016","non-mast","G.0","9.0"
21331,"M","2016-07-16","lactation",19,"KL","F.7","9.1","income","2016","non-mast","G.0","9.0"
21331,"M","2016-07-16","lactation",19,"KL","F.7","9.1","income","2016","non-mast","G.0","9.0"
21331,"M","2016-07-16","lactation",19,"KL","F.7","9.1","income","2016","non-mast","G.0","9.0"
21331,"M","2016-07-16","lactation",19,"KL","F.7","9.1","income","2016","non-mast","G.0","9.0"
21331,"M","2016-07-16","lactation",19,"KL","F.7","9.1","income","2016","non-mast","G.0","9.0"
21331,"M","2016-07-16","lactation",19,"KL","F.7","9.1","income","2016","non-mast","G.0","9.0"
22068,"M","2016-07-16","lactation",4,"KL","G.5","9.6","income","2016","non-mast","H.0","9.0"
22068,"M","2016-07-16","lactation",4,"KL","H.3","10.2","income","2016","non-mast","H.0","9.0"
22068,"M","2016-07-16","lactation",4,"KL","H.3","10.2","income","2016","non-mast","H.0","9.0"
13385,"M","2016-07-17","lactation",4,"SU","D.4","9.1","income","2016","non-mast","D.0","9.0"
13385,"M","2016-07-17","lactation",4,"SU","D.4","9.1","income","2016","non-mast","D.0","9.0"
21272,"F","2016-07-17","lactation",13,"SU","F.9","16.9","income","2016","non-mast","G.5","16.0"
19718,"M","2016-07-17","lactation",4,"KL","-7.6","12.5","income","2016","non-mast","-7.5","12.5"
19718,"M","2016-07-17","lactation",4,"KL","-7.6","12.5","income","2016","non-mast","-7.5","12.5"
19718,"M","2016-07-17","lactation",4,"KL","-7.6","12.5","income","2016","non-mast","-7.5","12.5"
19718,"M","2016-07-17","lactation",5,"KL","-7.6","12.5","income","2016","non-mast","-7.5","12.5"
19718,"M","2016-07-17","lactation",5,"KL","-7.6","12.5","income","2016","non-mast","-7.5","12.5"
19718,"M","2016-07-17","lactation",5,"KL","-7.6","12.5","income","2016","non-mast","-7.5","12.5"
19718,"M","2016-07-17","lactation",5,"KL","-7.6","12.5","income","2016","non-mast","-7.5","12.5"
19718,"M","2016-07-17","lactation",5,"KL","-7.6","12.5","income","2016","non-mast","-7.5","12.5"
19718,"M","2016-07-17","lactation",5,"KL","-7.6","12.5","income","2016","non-mast","-7.5","12.5"
19718,"M","2016-07-17","lactation",5,"KL","-7.6","12.5","income","2016","non-mast","-7.5","12.5"
19611,"F","2016-07-17","lactation",4,"SU","K.7","1","income","2016","non-mast","K.5","1.0"
19611,"F","2016-07-17","lactation",4,"SU","K.7","1","income","2016","non-mast","K.5","1.0"
21272,"F","2016-07-17","lactation",19,"SU","G.8","16","income","2016","non-mast","G.5","16.0"
21272,"F","2016-07-17","lactation",19,"SU","G.8","16","income","2016","non-mast","G.5","16.0"
21272,"F","2016-07-17","lactation",19,"SU","G.8","16","income","2016","non-mast","G.5","16.0"
21272,"F","2016-07-17","lactation",19,"SU","G.8","16","income","2016","non-mast","G.5","16.0"
21272,"F","2016-07-17","lactation",19,"SU","G.8","16","income","2016","non-mast","G.5","16.0"
21272,"F","2016-07-17","lactation",19,"SU","G.8","16","income","2016","non-mast","G.5","16.0"
21272,"F","2016-07-17","lactation",19,"SU","G.8","16","income","2016","non-mast","G.5","16.0"
21272,"F","2016-07-17","lactation",19,"SU","G.8","16","income","2016","non-mast","G.5","16.0"
21272,"F","2016-07-17","lactation",19,"SU","G.8","16","income","2016","non-mast","G.5","16.0"
21272,"F","2016-07-17","lactation",19,"SU","G.8","16","income","2016","non-mast","G.5","16.0"
21272,"F","2016-07-17","lactation",19,"SU","G.8","16","income","2016","non-mast","G.5","16.0"
21272,"F","2016-07-17","lactation",19,"SU","G.8","16","income","2016","non-mast","G.5","16.0"
21272,"F","2016-07-17","lactation",19,"SU","G.8","16","income","2016","non-mast","G.5","16.0"
21272,"F","2016-07-17","lactation",19,"SU","G.8","16","income","2016","non-mast","G.5","16.0"
10043,"M","2016-07-17","lactation",13,"SU","L.8","10.5","income","2016","non-mast","L.0","10.5"
10043,"M","2016-07-17","lactation",13,"SU","L.8","10.5","income","2016","non-mast","L.0","10.5"
19611,"F","2016-07-17","lactation",19,"SU","K.7","1","income","2016","non-mast","K.5","1.0"
10043,"M","2016-07-17","lactation",31,"SU","L.2","10","income","2016","non-mast","L.0","10.5"
10043,"M","2016-07-17","lactation",31,"SU","L.2","10","income","2016","non-mast","L.0","10.5"
10043,"M","2016-07-17","lactation",31,"SU","L.2","10","income","2016","non-mast","L.0","10.5"
10043,"M","2016-07-17","lactation",31,"SU","L.2","10","income","2016","non-mast","L.0","10.5"
12012,"F","2016-07-17","lactation",19,"KL","N.1","6","income","2016","non-mast","N.5","6.5"
12012,"F","2016-07-17","lactation",19,"KL","N.1","6","income","2016","non-mast","N.5","6.5"
12012,"F","2016-07-17","lactation",19,"KL","N.1","6","income","2016","non-mast","N.5","6.5"
19718,"M","2016-07-17","lactation",2,"KL","-7.5","12.5","capital","2016","non-mast","-7.5","12.5"
19718,"M","2016-07-17","lactation",19,"KL","-7.5","12.5","income","2016","non-mast","-7.5","12.5"
19718,"M","2016-07-17","lactation",19,"KL","-7.5","12.5","income","2016","non-mast","-7.5","12.5"
21331,"M","2016-07-17","lactation",4,"KL","G.1","9","income","2016","non-mast","G.0","9.0"
19740,"F","2016-07-18","lactation",13,"SU","C.8","7","income","2016","non-mast","D.0","7.5"
10043,"M","2016-07-18","lactation",32,"SU","K.7","10.5","income","2016","non-mast","L.0","10.5"
19601,"M","2016-07-18","lactation",13,"SU","M.7","1.9","income","2016","non-mast","M.0","2.0"
19601,"M","2016-07-18","lactation",13,"SU","M.7","1.9","income","2016","non-mast","M.0","2.0"
19601,"M","2016-07-18","lactation",13,"SU","M.7","1.9","income","2016","non-mast","M.0","2.0"
21117,"M","2016-07-18","lactation",31,"SU","H.2","14.3","income","2016","non-mast","G.5","14.5"
21117,"M","2016-07-18","lactation",31,"SU","H.2","14.3","income","2016","non-mast","G.5","14.5"
21272,"F","2016-07-18","lactation",32,"SU","G.2","15.5","income","2016","non-mast","G.5","16.0"
12207,"M","2016-07-18","lactation",31,"KL","-7.2","12.2","income","2016","non-mast","-6.5","12.5"
12207,"M","2016-07-18","lactation",31,"KL","-7.2","12.2","income","2016","non-mast","-6.5","12.5"
12207,"M","2016-07-18","lactation",31,"KL","-7.2","12.2","income","2016","non-mast","-6.5","12.5"
12207,"M","2016-07-18","lactation",31,"KL","-7.2","12.2","income","2016","non-mast","-6.5","12.5"
21272,"F","2016-07-18","lactation",32,"SU","G.3","16","income","2016","non-mast","G.5","16.0"
21272,"F","2016-07-18","lactation",31,"SU","G.3","16","income","2016","non-mast","G.5","16.0"
21272,"F","2016-07-18","lactation",31,"SU","G.3","16","income","2016","non-mast","G.5","16.0"
21272,"F","2016-07-18","lactation",31,"SU","G.3","16","income","2016","non-mast","G.5","16.0"
21272,"F","2016-07-18","lactation",31,"SU","G.3","16","income","2016","non-mast","G.5","16.0"
21272,"F","2016-07-18","lactation",31,"SU","G.3","16","income","2016","non-mast","G.5","16.0"
21272,"F","2016-07-18","lactation",31,"SU","G.3","16","income","2016","non-mast","G.5","16.0"
21272,"F","2016-07-18","lactation",31,"SU","G.3","16","income","2016","non-mast","G.5","16.0"
21272,"F","2016-07-18","lactation",31,"SU","G.3","16","income","2016","non-mast","G.5","16.0"
21272,"F","2016-07-18","lactation",31,"SU","G.3","16","income","2016","non-mast","G.5","16.0"
19611,"F","2016-07-18","lactation",31,"SU","L.7","2.4","income","2016","non-mast","K.5","1.0"
21272,"F","2016-07-19","lactation",2,"SU","G.4","16.5","capital","2016","non-mast","G.5","16.0"
21272,"F","2016-07-19","lactation",2,"SU","G.4","16.5","capital","2016","non-mast","G.5","16.0"
21272,"F","2016-07-19","lactation",2,"SU","G.4","16.5","capital","2016","non-mast","G.5","16.0"
21272,"F","2016-07-19","lactation",13,"SU","H.3","16.2","income","2016","non-mast","G.5","16.0"
19601,"M","2016-07-19","lactation",19,"SU","M.2","2","income","2016","non-mast","M.0","2.0"
19740,"F","2016-07-19","lactation",4,"SU","D.5","7.6","income","2016","non-mast","D.0","7.5"
19740,"F","2016-07-19","lactation",4,"SU","D.5","7.6","income","2016","non-mast","D.0","7.5"
21117,"M","2016-07-19","lactation",31,"SU","G.0","13.8","income","2016","non-mast","G.5","14.5"
21117,"M","2016-07-19","lactation",31,"SU","G.0","13.8","income","2016","non-mast","G.5","14.5"
21117,"M","2016-07-19","lactation",31,"SU","G.0","13.8","income","2016","non-mast","G.5","14.5"
21117,"M","2016-07-19","lactation",31,"SU","G.0","13.8","income","2016","non-mast","G.5","14.5"
21117,"M","2016-07-19","lactation",31,"SU","G.0","13.8","income","2016","non-mast","G.5","14.5"
21117,"M","2016-07-19","lactation",31,"SU","G.0","13.8","income","2016","non-mast","G.5","14.5"
21117,"M","2016-07-19","lactation",31,"SU","G.0","13.8","income","2016","non-mast","G.5","14.5"
21117,"M","2016-07-19","lactation",31,"SU","G.0","13.8","income","2016","non-mast","G.5","14.5"
10043,"M","2016-07-19","lactation",13,"SU","L.9","10.3","income","2016","non-mast","L.0","10.5"
10043,"M","2016-07-20","non-breeding",4,"SU","L.0","10.3","income","2016","non-mast","L.0","10.5"
19740,"F","2016-07-21","non-breeding",31,"SU","D.5","7.5","income","2016","non-mast","D.0","7.5"
19740,"F","2016-07-21","non-breeding",31,"SU","D.5","7.5","income","2016","non-mast","D.0","7.5"
19740,"F","2016-07-21","non-breeding",31,"SU","D.5","7.5","income","2016","non-mast","D.0","7.5"
19740,"F","2016-07-21","non-breeding",31,"SU","D.5","7.5","income","2016","non-mast","D.0","7.5"
19740,"F","2016-07-21","non-breeding",31,"SU","D.5","7.5","income","2016","non-mast","D.0","7.5"
19740,"F","2016-07-21","non-breeding",31,"SU","D.5","7.5","income","2016","non-mast","D.0","7.5"
19740,"F","2016-07-21","non-breeding",31,"SU","D.5","7.5","income","2016","non-mast","D.0","7.5"
19740,"F","2016-07-21","non-breeding",31,"SU","D.5","7.5","income","2016","non-mast","D.0","7.5"
19740,"F","2016-07-21","non-breeding",31,"SU","D.5","7.5","income","2016","non-mast","D.0","7.5"
19740,"F","2016-07-21","non-breeding",31,"SU","D.5","7.5","income","2016","non-mast","D.0","7.5"
19740,"F","2016-07-21","non-breeding",31,"SU","D.5","7.5","income","2016","non-mast","D.0","7.5"
19611,"F","2016-07-21","non-breeding",13,"SU","K.2","0.8","income","2016","non-mast","K.5","1.0"
19611,"F","2016-07-21","non-breeding",13,"SU","K.2","0.8","income","2016","non-mast","K.5","1.0"
19611,"F","2016-07-21","non-breeding",13,"SU","K.2","0.8","income","2016","non-mast","K.5","1.0"
10043,"M","2016-07-21","non-breeding",31,"SU","L.8","11.1","income","2016","non-mast","L.0","10.5"
19718,"M","2016-07-21","non-breeding",19,"KL","-7.5","12.6","income","2016","non-mast","-7.5","12.5"
19718,"M","2016-07-21","non-breeding",4,"KL","-7.3","12.5","income","2016","non-mast","-7.5","12.5"
19718,"M","2016-07-21","non-breeding",4,"KL","-7.3","12.5","income","2016","non-mast","-7.5","12.5"
19718,"M","2016-07-21","non-breeding",4,"KL","-7.3","12.5","income","2016","non-mast","-7.5","12.5"
19718,"M","2016-07-21","non-breeding",4,"KL","-7.3","12.5","income","2016","non-mast","-7.5","12.5"
12207,"M","2016-07-21","non-breeding",4,"KL","-6.4","13.1","income","2016","non-mast","-6.5","12.5"
12207,"M","2016-07-21","non-breeding",4,"KL","-6.4","13.1","income","2016","non-mast","-6.5","12.5"
12207,"M","2016-07-21","non-breeding",4,"KL","-6.4","13.1","income","2016","non-mast","-6.5","12.5"
