"year","year_type","grid","squirrel_id","sex","cache_size_new","total_cones","log_cache_size_new","log_total_cones"
2013,"non-mast","KL",19689,"F",1333.70425621929,152.574,7.19646501537087,5.03418253555231
2014,"mast","KL",19689,"F",81989.5468727742,1496.201,11.3143592375616,7.31135264394349
2013,"non-mast","KL",19692,"F",853.531454072177,152.574,6.75055331179295,5.03418253555231
2013,"non-mast","KL",19694,"M",31413.7448743329,152.574,10.3550326436624,5.03418253555231
2013,"non-mast","KL",19700,"F",6332.18542592933,152.574,8.75355861540713,5.03418253555231
2014,"mast","KL",19702,"F",51913.0732713193,1496.201,10.8573451936935,7.31135264394349
2015,"post-mast","KL",19702,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",19702,"F",0,2.342,0,1.2065694301732
2017,"non-mast","KL",19702,"F",3111.90023969024,60.19,8.04331012357098,4.11398377747445
2013,"non-mast","KL",19706,"F",4520.40276266531,152.574,8.41657757040142,5.03418253555231
2014,"mast","KL",19706,"F",29558.459879463,1496.201,10.2941591028879,7.31135264394349
2015,"post-mast","KL",19706,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",19706,"F",0,2.342,0,1.2065694301732
2017,"non-mast","KL",19706,"F",802.349673757443,60.19,6.68879007838662,4.11398377747445
2018,"non-mast","KL",19706,"F",0,4.477,0,1.70055750580158
2019,"mast","KL",19706,"F",0,3648.279,0,8.2022848928175
2016,"non-mast","KL",19707,"F",0,2.342,0,1.2065694301732
2017,"non-mast","KL",19707,"F",136.375664427707,60.19,4.9227192493105,4.11398377747445
2015,"post-mast","KL",19713,"M",0,0.006,0,0.00598207167754747
2013,"non-mast","KL",19718,"M",6081.76340319162,152.574,8.71321437880703,5.03418253555231
2014,"mast","KL",19718,"M",43718.2724676617,1496.201,10.6855443014306,7.31135264394349
2013,"non-mast","KL",19719,"F",1779.10137302042,152.574,7.48442559279954,5.03418253555231
2014,"mast","KL",19719,"F",2658.48551663776,1496.201,7.88588796827086,7.31135264394349
2015,"post-mast","KL",19719,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",19719,"F",0,2.342,0,1.2065694301732
2017,"non-mast","KL",19719,"F",551.00044485461,60.19,6.3135488521728,4.11398377747445
2018,"non-mast","KL",19719,"F",0,4.477,0,1.70055750580158
2013,"non-mast","KL",19720,"F",457.887129260712,152.574,6.12880427407069,5.03418253555231
2013,"non-mast","KL",19723,"M",8224.68956709808,152.574,9.01501741006442,5.03418253555231
2014,"mast","SU",19740,"F",815.941425307349,263.342,6.70556739743956,5.57724371931451
2015,"post-mast","SU",19740,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","SU",19740,"F",15.707963267949,3.118,2.81588544816166,1.4153676086056
2017,"non-mast","SU",19740,"F",818.941209959214,44.479,6.70923264251639,3.81725068095371
2013,"non-mast","SU",19742,"F",3017.499743773,59.005,8.01251521335094,4.0944278920834
2014,"mast","SU",19742,"F",6072.00046768827,263.342,8.71160807290865,5.57724371931451
2015,"post-mast","SU",19742,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","SU",19742,"F",26.0163141625405,3.118,3.29644091177418,1.4153676086056
2017,"non-mast","SU",19742,"F",506.963606165228,44.479,6.23040980360508,3.81725068095371
2013,"non-mast","KL",19747,"M",9951.51832902127,152.574,9.20558089652274,5.03418253555231
2014,"mast","KL",19764,"F",3868.67500335498,1496.201,8.26092580403619,7.31135264394349
2015,"post-mast","KL",19764,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",19764,"F",0,2.342,0,1.2065694301732
2017,"non-mast","KL",19764,"F",25.9617726234157,60.19,3.29442003400935,4.11398377747445
2018,"non-mast","KL",19764,"F",795.650881922132,4.477,6.68041654257429,1.70055750580158
2013,"non-mast","KL",19766,"F",19273.1800559213,152.574,9.8665216582749,5.03418253555231
2014,"mast","KL",19766,"F",6177.63652066523,1496.201,8.72885289838579,7.31135264394349
2015,"post-mast","KL",19766,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",19766,"F",0,2.342,0,1.2065694301732
2017,"non-mast","KL",19766,"F",1129.92615774113,60.19,7.03079218463112,4.11398377747445
2018,"non-mast","KL",19766,"F",110.566608113841,4.477,4.71462179472538,1.70055750580158
2013,"non-mast","KL",19767,"F",15637.0592670867,152.574,9.6574629186176,5.03418253555231
2014,"mast","KL",19767,"F",29270.2187534961,1496.201,10.2843600171346,7.31135264394349
2015,"post-mast","KL",19767,"F",0,0.006,0,0.00598207167754747
2013,"non-mast","KL",19769,"F",2678.3386368792,152.574,7.8933252657665,5.03418253555231
2014,"mast","KL",19769,"F",11833.7686608346,1496.201,9.37879697472151,7.31135264394349
2015,"post-mast","KL",19769,"F",0,0.006,0,0.00598207167754747
2014,"mast","KL",19771,"M",41090.4611126277,1496.201,10.6235556200826,7.31135264394349
2014,"mast","KL",19772,"F",13550.1472638614,1496.201,9.5142264916433,7.31135264394349
2014,"mast","KL",19809,"F",6078.98178469625,1496.201,8.71275697901761,7.31135264394349
2016,"non-mast","KL",19809,"F",0,2.342,0,1.2065694301732
2017,"non-mast","KL",19809,"F",855.211333477222,60.19,6.75251723057398,4.11398377747445
2018,"non-mast","KL",19809,"F",0,4.477,0,1.70055750580158
2013,"non-mast","KL",19815,"M",18830.0082339164,152.574,9.84326016423882,5.03418253555231
2014,"mast","KL",19815,"M",37370.1172790766,1496.201,10.5286534197869,7.31135264394349
2016,"non-mast","KL",19815,"M",0,2.342,0,1.2065694301732
2017,"non-mast","KL",19815,"M",1241.91084587222,60.19,7.12521136397634,4.11398377747445
2016,"non-mast","SU",19832,"M",848.230016469244,3.118,6.74433007596519,1.4153676086056
2017,"non-mast","SU",19832,"M",844.303025652257,44.479,6.73969517331125,3.81725068095371
2018,"non-mast","SU",19832,"M",0,1.639,0,0.970400057521187
2014,"mast","SU",19840,"F",15736.8702836851,263.342,9.66382520682466,5.57724371931451
2014,"mast","KL",19846,"F",93026.9217959238,1496.201,11.4406549614388,7.31135264394349
2015,"post-mast","KL",19846,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",19846,"F",0,2.342,0,1.2065694301732
2017,"non-mast","KL",19846,"F",1724.3853009704,60.19,7.45320566740508,4.11398377747445
2018,"non-mast","KL",19846,"F",0,4.477,0,1.70055750580158
2013,"non-mast","KL",19858,"M",14627.6044609645,152.574,9.59073410060343,5.03418253555231
2014,"mast","SU",19862,"F",7206.68264764109,263.342,8.88290277052218,5.57724371931451
2015,"post-mast","SU",19862,"F",0,0.006,0,0.00598207167754747
2013,"non-mast","KL",19865,"F",19209.0719308339,152.574,9.86319000020296,5.03418253555231
2014,"mast","KL",19865,"F",11656.0723263659,1496.201,9.36366834144428,7.31135264394349
2013,"non-mast","SU",19867,"M",2145.93685686615,59.005,7.67179738750972,4.0944278920834
2013,"non-mast","KL",19869,"M",6656.64213387507,152.574,8.80352066689693,5.03418253555231
2013,"non-mast","KL",19874,"M",735.132680940012,152.574,6.60141037549797,5.03418253555231
2016,"non-mast","KL",19874,"M",0,2.342,0,1.2065694301732
2017,"non-mast","KL",19874,"M",339.488356128547,60.19,5.83038092861293,4.11398377747445
2013,"non-mast","SU",19875,"M",15582.2995618054,59.005,9.6539550788895,4.0944278920834
2014,"mast","SU",19875,"M",35618.7884577785,263.342,10.4806566179652,5.57724371931451
2016,"non-mast","SU",19875,"M",4267.65727036088,3.118,8.35905460018087,1.4153676086056
2017,"non-mast","SU",19875,"M",15755.4362236032,44.479,9.66500420989713,3.81725068095371
2018,"non-mast","SU",19875,"M",0,1.639,0,0.970400057521187
2014,"mast","KL",19880,"M",48258.4629007215,1496.201,10.7843472098324,7.31135264394349
2015,"post-mast","KL",19880,"M",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",19880,"M",0,2.342,0,1.2065694301732
2017,"non-mast","KL",19880,"M",9524.91622660255,60.19,9.16177138713807,4.11398377747445
2018,"non-mast","KL",19880,"M",0,4.477,0,1.70055750580158
2014,"mast","KL",19881,"M",50990.9940108751,1496.201,10.8394239192049,7.31135264394349
2016,"non-mast","KL",19881,"M",0,2.342,0,1.2065694301732
2017,"non-mast","KL",19881,"M",3670.95101571967,60.19,8.20847841170578,4.11398377747445
2013,"non-mast","KL",19882,"M",4270.34071408583,152.574,8.35968304150326,5.03418253555231
2016,"non-mast","KL",19882,"M",0,2.342,0,1.2065694301732
2017,"non-mast","KL",19882,"M",8720.64669066792,60.19,9.0735633397478,4.11398377747445
2018,"non-mast","KL",19882,"M",0,4.477,0,1.70055750580158
2013,"non-mast","KL",19884,"M",16731.9261234784,152.574,9.72513368146531,5.03418253555231
2014,"mast","KL",19884,"M",17239.6860361148,1496.201,9.75502733670408,7.31135264394349
2014,"mast","KL",19901,"M",57850.4652204475,1496.201,10.9656340602258,7.31135264394349
2015,"post-mast","KL",19981,"M",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",19981,"M",0,2.342,0,1.2065694301732
2017,"non-mast","KL",19981,"M",3280.80447805199,60.19,8.09614869585106,4.11398377747445
2018,"non-mast","KL",19981,"M",4412.34233827426,4.477,8.39238758121528,1.70055750580158
2015,"post-mast","KL",19983,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",19983,"F",0,2.342,0,1.2065694301732
2017,"non-mast","KL",19983,"F",307.090681888402,60.19,5.7303941613556,4.11398377747445
2018,"non-mast","KL",19983,"F",0,4.477,0,1.70055750580158
2015,"post-mast","KL",19984,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",19984,"F",0,2.342,0,1.2065694301732
2017,"non-mast","KL",19984,"F",3103.19541004592,60.19,8.04050983358894,4.11398377747445
2018,"non-mast","KL",19984,"F",0,4.477,0,1.70055750580158
2014,"mast","SU",19987,"F",3907.44312936491,263.342,8.27089439705303,5.57724371931451
2015,"post-mast","SU",19987,"F",0,0.006,0,0.00598207167754747
2015,"post-mast","SU",20044,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","SU",20044,"F",0,3.118,0,1.4153676086056
2014,"mast","SU",20059,"F",26265.3726468001,263.342,10.1760447934655,5.57724371931451
2015,"post-mast","SU",20059,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","SU",20059,"F",0,3.118,0,1.4153676086056
2014,"mast","SU",20060,"F",22309.2348313045,263.342,10.0128008132029,5.57724371931451
2015,"post-mast","SU",20060,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","SU",20060,"F",0,3.118,0,1.4153676086056
2017,"non-mast","SU",20060,"F",2831.6221784356,44.479,7.94895812645931,3.81725068095371
2018,"non-mast","SU",20060,"F",0,1.639,0,0.970400057521187
2019,"mast","SU",20060,"F",304.66903755126,2333.26,5.72250293999642,7.75545020338613
2015,"post-mast","SU",20061,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","SU",20061,"F",0,3.118,0,1.4153676086056
2017,"non-mast","SU",20061,"F",0,44.479,0,3.81725068095371
2015,"post-mast","KL",20062,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",20062,"F",0,2.342,0,1.2065694301732
2017,"non-mast","KL",20062,"F",2739.0760948486,60.19,7.91574097083904,4.11398377747445
2018,"non-mast","KL",20062,"F",1520.18177848706,4.477,7.32724279760152,1.70055750580158
2016,"non-mast","KL",20064,"M",0,2.342,0,1.2065694301732
2017,"non-mast","KL",20064,"M",6342.0901694344,60.19,8.7551213371145,4.11398377747445
2018,"non-mast","KL",20064,"M",579.108427042587,4.477,6.36321502924564,1.70055750580158
2016,"non-mast","KL",20077,"M",80.634211442138,2.342,4.40224843197538,1.2065694301732
2017,"non-mast","KL",20077,"M",2612.97605639201,60.19,7.868627734384,4.11398377747445
2018,"non-mast","KL",20077,"M",0,4.477,0,1.70055750580158
2015,"post-mast","KL",20079,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",20079,"F",0,2.342,0,1.2065694301732
2017,"non-mast","KL",20079,"F",4731.5330606175,60.19,8.46221586892648,4.11398377747445
2015,"post-mast","KL",20081,"M",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",20081,"M",0,2.342,0,1.2065694301732
2014,"mast","KL",20155,"M",51416.3089329704,1496.201,10.8477301444245,7.31135264394349
2015,"post-mast","KL",20155,"M",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",20155,"M",0,2.342,0,1.2065694301732
2014,"mast","KL",20156,"M",26642.4510316934,1496.201,10.1902986594961,7.31135264394349
2014,"mast","KL",20180,"M",13430.3085940964,1496.201,9.50534372290128,7.31135264394349
2016,"non-mast","KL",20180,"M",0,2.342,0,1.2065694301732
2015,"post-mast","KL",20191,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",20191,"F",47.5711304246705,2.342,3.88302933022045,1.2065694301732
2017,"non-mast","KL",20191,"F",6194.93709687562,60.19,8.73164904927019,4.11398377747445
2018,"non-mast","KL",20191,"F",383.405203431854,4.477,5.95169721350778,1.70055750580158
2014,"mast","KL",20192,"M",48319.0912756126,1496.201,10.785602721589,7.31135264394349
2015,"post-mast","KL",20193,"M",0,0.006,0,0.00598207167754747
2014,"mast","KL",20198,"M",54482.2851967176,1496.201,10.905649239973,7.31135264394349
2015,"post-mast","KL",20198,"M",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",20198,"M",0,2.342,0,1.2065694301732
2017,"non-mast","KL",20198,"M",2693.52300137155,60.19,7.89897647375261,4.11398377747445
2016,"non-mast","KL",20199,"M",0,2.342,0,1.2065694301732
2017,"non-mast","KL",20199,"M",2029.46885421901,60.19,7.61602200803752,4.11398377747445
2018,"non-mast","KL",20199,"M",0,4.477,0,1.70055750580158
2014,"mast","SU",20200,"M",6631.21486833508,263.342,8.79969409501393,5.57724371931451
2016,"non-mast","SU",20200,"M",0,3.118,0,1.4153676086056
2017,"non-mast","SU",20200,"M",2603.59491166254,44.479,7.86503243793519,3.81725068095371
2018,"non-mast","SU",20200,"M",0,1.639,0,0.970400057521187
2014,"mast","SU",20202,"M",10479.4695194417,263.342,9.25726875834492,5.57724371931451
2016,"non-mast","SU",20202,"M",342.139074930013,3.118,5.83813583125497,1.4153676086056
2017,"non-mast","SU",20202,"M",39.8916817158954,44.479,3.71092666133458,3.81725068095371
2014,"mast","KL",20220,"F",29805.8603009332,1496.201,10.3024938574396,7.31135264394349
2015,"post-mast","KL",20220,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",20220,"F",0,2.342,0,1.2065694301732
2017,"non-mast","KL",20220,"F",2893.6250001127,60.19,7.97061084797706,4.11398377747445
2018,"non-mast","KL",20220,"F",0,4.477,0,1.70055750580158
2014,"mast","KL",20223,"M",57836.2626036594,1496.201,10.9653885286667,7.31135264394349
2016,"non-mast","KL",20223,"M",0,2.342,0,1.2065694301732
2017,"non-mast","KL",20223,"M",733.038285837618,60.19,6.59856118779592,4.11398377747445
2018,"non-mast","KL",20223,"M",398.179415549986,4.477,5.98941097885429,1.70055750580158
2019,"mast","KL",20223,"M",29108.8194309179,3648.279,10.2788308337289,8.2022848928175
2014,"mast","SU",20235,"M",37292.504668902,263.342,10.5265744529053,5.57724371931451
2015,"post-mast","SU",20235,"M",0,0.006,0,0.00598207167754747
2016,"non-mast","SU",20235,"M",834.485548609789,3.118,6.72801305118902,1.4153676086056
2017,"non-mast","SU",20235,"M",7236.83321046929,44.479,8.88707716026455,3.81725068095371
2018,"non-mast","SU",20235,"M",764.054968307123,1.639,6.6399476852414,0.970400057521187
2015,"post-mast","KL",20295,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",20295,"F",0,2.342,0,1.2065694301732
2017,"non-mast","KL",20295,"F",42.7605666738611,60.19,3.77873310761537,4.11398377747445
2018,"non-mast","KL",20295,"F",0,4.477,0,1.70055750580158
2015,"post-mast","KL",20297,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",20297,"F",0,2.342,0,1.2065694301732
2017,"non-mast","KL",20297,"F",1542.43472644999,60.19,7.34176555373798,4.11398377747445
2018,"non-mast","KL",20297,"F",0,4.477,0,1.70055750580158
2014,"mast","SU",20341,"M",14472.9246560065,263.342,9.58010400994109,5.57724371931451
2016,"non-mast","SU",20341,"M",0,3.118,0,1.4153676086056
2015,"post-mast","SU",20342,"M",0,0.006,0,0.00598207167754747
2016,"non-mast","SU",20342,"M",0,3.118,0,1.4153676086056
2017,"non-mast","SU",20342,"M",6863.5072834677,44.479,8.83411954337107,3.81725068095371
2018,"non-mast","SU",20342,"M",1050.50669545838,1.639,6.95797936265304,0.970400057521187
2014,"mast","SU",20351,"F",7092.57083948413,263.342,8.86694413723691,5.57724371931451
2014,"mast","SU",20352,"M",19220.8747199006,263.342,9.86380421782482,5.57724371931451
2016,"non-mast","SU",20353,"M",0,3.118,0,1.4153676086056
2017,"non-mast","SU",20353,"M",0,44.479,0,3.81725068095371
2018,"non-mast","SU",20353,"M",0,1.639,0,0.970400057521187
2014,"mast","KL",20409,"F",43179.6202272649,1496.201,10.6731470677281,7.31135264394349
2015,"post-mast","KL",20409,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",20409,"F",0,2.342,0,1.2065694301732
2017,"non-mast","KL",20409,"F",1319.66526404856,60.19,7.18589087653674,4.11398377747445
2014,"mast","SU",20423,"M",20238.728923048,263.342,9.91540273018167,5.57724371931451
2015,"post-mast","SU",20447,"M",0,0.006,0,0.00598207167754747
2016,"non-mast","SU",20447,"M",0,3.118,0,1.4153676086056
2017,"non-mast","SU",20447,"M",9123.70866480036,44.479,9.11874125079584,3.81725068095371
2018,"non-mast","SU",20447,"M",0,1.639,0,0.970400057521187
2014,"mast","SU",20495,"M",86582.2935329347,263.342,11.3688621606159,5.57724371931451
2015,"post-mast","SU",20495,"M",0,0.006,0,0.00598207167754747
2016,"non-mast","SU",20495,"M",93.4623814442964,3.118,4.5482016752903,1.4153676086056
2018,"non-mast","SU",20495,"M",2404.71464339779,1.639,7.78560228742178,0.970400057521187
2019,"mast","SU",20495,"M",22689.2802759263,2333.26,10.0296919300963,7.75545020338613
2014,"mast","KL",20499,"F",1509.89524420812,1496.201,7.32045763108588,7.31135264394349
2014,"mast","KL",20504,"F",7577.52148045858,1496.201,8.93307340426218,7.31135264394349
2015,"post-mast","KL",20504,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",20504,"F",0,2.342,0,1.2065694301732
2017,"non-mast","KL",20504,"F",0,60.19,0,4.11398377747445
2018,"non-mast","KL",20504,"F",0,4.477,0,1.70055750580158
2014,"mast","KL",20505,"F",1706.80110875655,1496.201,7.44296192070421,7.31135264394349
2014,"mast","SU",20523,"M",46598.1093666836,263.342,10.7493367076282,5.57724371931451
2016,"non-mast","SU",20523,"M",502.654824574367,3.118,6.22189116156323,1.4153676086056
2017,"non-mast","SU",20523,"M",10041.2937024207,44.479,9.21456082356993,3.81725068095371
2018,"non-mast","SU",20523,"M",687.01068097018,1.639,6.5338043624788,0.970400057521187
2016,"non-mast","KL",20525,"M",0,2.342,0,1.2065694301732
2017,"non-mast","KL",20525,"M",7.48309916792569,60.19,2.13807585095245,4.11398377747445
2019,"mast","KL",20525,"M",9817.4770424681,3648.279,9.19202130199619,8.2022848928175
2014,"mast","KL",20530,"F",40962.4412119939,1496.201,10.6204352701491,7.31135264394349
2014,"mast","KL",20537,"F",18329.0114721314,1496.201,9.81629496669997,7.31135264394349
2015,"post-mast","KL",20537,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",20537,"F",0,2.342,0,1.2065694301732
2017,"non-mast","KL",20537,"F",1984.17756012975,60.19,7.59346364006777,4.11398377747445
2018,"non-mast","KL",20537,"F",0,4.477,0,1.70055750580158
2014,"mast","KL",20567,"M",13885.8395288669,1496.201,9.53869687413948,7.31135264394349
2014,"mast","KL",20570,"M",7255.94456577863,1496.201,8.88971416052478,7.31135264394349
2016,"non-mast","KL",20570,"M",0,2.342,0,1.2065694301732
2017,"non-mast","KL",20570,"M",293.215314335047,60.19,5.68431186097656,4.11398377747445
2014,"mast","KL",20573,"F",47605.1425284687,1496.201,10.7707170766097,7.31135264394349
2014,"mast","KL",20628,"F",13999.3295634778,1496.201,9.54683614856874,7.31135264394349
2015,"post-mast","KL",20628,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",20628,"F",0,2.342,0,1.2065694301732
2017,"non-mast","KL",20628,"F",1191.89625449475,60.19,7.08413945645126,4.11398377747445
2014,"mast","KL",20632,"F",97539.2524107986,1496.201,11.4880204170278,7.31135264394349
2015,"post-mast","KL",20632,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",20632,"F",128.990740030206,2.342,4.86746321738169,1.2065694301732
2014,"mast","KL",20634,"M",14431.6912524281,1496.201,9.57725113835798,7.31135264394349
2015,"post-mast","KL",20634,"M",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",20634,"M",0,2.342,0,1.2065694301732
2015,"post-mast","KL",20635,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",20635,"F",0,2.342,0,1.2065694301732
2017,"non-mast","KL",20635,"F",0,60.19,0,4.11398377747445
2014,"mast","KL",20645,"M",28026.497128525,1496.201,10.2409413475757,7.31135264394349
2015,"post-mast","KL",20685,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",20685,"F",0,2.342,0,1.2065694301732
2017,"non-mast","KL",20685,"F",721.584562621406,60.19,6.58283445482827,4.11398377747445
2018,"non-mast","KL",20685,"F",0,4.477,0,1.70055750580158
2015,"post-mast","KL",20686,"F",0,0.006,0,0.00598207167754747
2017,"non-mast","KL",20686,"F",2059.76122504893,60.19,7.63083072024823,4.11398377747445
2018,"non-mast","KL",20686,"F",0,4.477,0,1.70055750580158
2019,"mast","KL",20686,"F",5934.11945678072,3648.279,8.68864243435271,8.2022848928175
2014,"mast","KL",20687,"M",31040.3316808688,1496.201,10.3430748754667,7.31135264394349
2014,"mast","KL",20688,"F",39361.4070559082,1496.201,10.580566504172,7.31135264394349
2015,"post-mast","KL",20688,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",20688,"F",0,2.342,0,1.2065694301732
2017,"non-mast","KL",20688,"F",12926.6720218178,60.19,9.46712541083957,4.11398377747445
2018,"non-mast","KL",20688,"F",1604.13484258494,4.477,7.38096304610675,1.70055750580158
2016,"non-mast","SU",20694,"M",0,3.118,0,1.4153676086056
2014,"mast","KL",20729,"M",9782.39592450302,1496.201,9.18844193430222,7.31135264394349
2015,"post-mast","KL",20729,"M",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",20729,"M",0,2.342,0,1.2065694301732
2017,"non-mast","KL",20729,"M",1215.01095877585,60.19,7.1033310746367,4.11398377747445
2018,"non-mast","KL",20729,"M",1595.92906802361,4.477,7.3758377314638,1.70055750580158
2015,"post-mast","KL",20732,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",20732,"F",35.4301838154849,2.342,3.59539765672514,1.2065694301732
2015,"post-mast","KL",20734,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",20734,"F",0,2.342,0,1.2065694301732
2017,"non-mast","KL",20734,"F",0,60.19,0,4.11398377747445
2014,"mast","KL",20756,"M",4223.47862366978,1496.201,8.34865112949483,7.31135264394349
2016,"non-mast","KL",20756,"M",0,2.342,0,1.2065694301732
2017,"non-mast","KL",20756,"M",989.448969571235,60.19,6.89815834494391,4.11398377747445
2018,"non-mast","KL",20756,"M",0,4.477,0,1.70055750580158
2014,"mast","KL",20778,"M",5011.54932248434,1496.201,8.51969991146354,7.31135264394349
2015,"post-mast","KL",20778,"M",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",20778,"M",536.514212063057,2.342,6.28695520069981,1.2065694301732
2017,"non-mast","KL",20778,"M",9459.72817904057,60.19,9.15490463361214,4.11398377747445
2018,"non-mast","KL",20778,"M",24.8027649170132,4.477,3.25048165351166,1.70055750580158
2015,"post-mast","SU",20796,"F",0,0.006,0,0.00598207167754747
2014,"mast","SU",20798,"M",15291.1786425727,263.342,9.6350967768415,5.57724371931451
2015,"post-mast","KL",20804,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",20804,"F",0,2.342,0,1.2065694301732
2017,"non-mast","KL",20804,"F",620.955422936108,60.19,6.43286842286566,4.11398377747445
2018,"non-mast","KL",20804,"F",0,4.477,0,1.70055750580158
2015,"post-mast","KL",20805,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","SU",20812,"M",0,3.118,0,1.4153676086056
2014,"mast","SU",20813,"M",1397.51785699533,263.342,7.24316828123789,5.57724371931451
2015,"post-mast","SU",20819,"M",0,0.006,0,0.00598207167754747
2016,"non-mast","SU",20819,"M",0,3.118,0,1.4153676086056
2017,"non-mast","SU",20819,"M",2828.34968608811,44.479,7.94780217132912,3.81725068095371
2014,"mast","SU",20825,"M",45671.3613504903,263.342,10.7292486094732,5.57724371931451
2016,"non-mast","SU",20825,"M",0,3.118,0,1.4153676086056
2017,"non-mast","SU",20825,"M",306.348916956305,44.479,5.72798363953456,3.81725068095371
2018,"non-mast","SU",20825,"M",516.181126277323,1.639,6.2483931541153,0.970400057521187
2015,"post-mast","KL",20835,"F",0,0.006,0,0.00598207167754747
2017,"non-mast","KL",20835,"F",0,60.19,0,4.11398377747445
2014,"mast","KL",20836,"M",52903.7221547513,1496.201,10.8762478795477,7.31135264394349
2016,"non-mast","KL",20836,"M",0,2.342,0,1.2065694301732
2017,"non-mast","KL",20836,"M",1347.61234869612,60.19,7.20683145293669,4.11398377747445
2018,"non-mast","KL",20836,"M",0,4.477,0,1.70055750580158
2015,"post-mast","KL",20857,"F",0,0.006,0,0.00598207167754747
2017,"non-mast","KL",20857,"F",222.791279017076,60.19,5.41071382736645,4.11398377747445
2018,"non-mast","KL",20857,"F",1840.6569540767,4.477,7.51842096389943,1.70055750580158
2019,"mast","KL",20857,"F",19.6349540849362,3648.279,3.026986438096,8.2022848928175
2014,"mast","KL",20858,"F",7669.41306557608,1496.201,8.94512574761472,7.31135264394349
2015,"post-mast","KL",20858,"F",0,0.006,0,0.00598207167754747
2014,"mast","KL",20859,"F",3524.21245885825,1496.201,8.16769598544661,7.31135264394349
2016,"non-mast","KL",20862,"M",0,2.342,0,1.2065694301732
2017,"non-mast","KL",20862,"M",119.380520836412,60.19,4.79065773271279,4.11398377747445
2018,"non-mast","KL",20862,"M",1332.9374021792,4.477,7.19589030047141,1.70055750580158
2014,"mast","KL",20864,"M",36563.9496975804,1496.201,10.5068454020055,7.31135264394349
2016,"non-mast","KL",20864,"M",0,2.342,0,1.2065694301732
2017,"non-mast","KL",20864,"M",259.770442543706,60.19,5.56364048982493,4.11398377747445
2018,"non-mast","KL",20864,"M",0,4.477,0,1.70055750580158
2014,"mast","KL",20865,"F",16402.647943474,1496.201,9.70525902465485,7.31135264394349
2015,"post-mast","KL",20865,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",20865,"F",0,2.342,0,1.2065694301732
2017,"non-mast","KL",20865,"F",0,60.19,0,4.11398377747445
2015,"post-mast","KL",20866,"M",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",20866,"M",506.581815391354,2.342,6.22965791051639,1.2065694301732
2017,"non-mast","KL",20866,"M",11667.4824163508,60.19,9.36464667538067,4.11398377747445
2018,"non-mast","KL",20866,"M",96.2479269304793,4.477,4.57726366536111,1.70055750580158
2015,"post-mast","KL",20867,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",20867,"F",0,2.342,0,1.2065694301732
2015,"post-mast","KL",20873,"F",0,0.006,0,0.00598207167754747
2016,"non-mast","KL",20873,"F",0,2.342,0,1.2065694301732
2017,"non-mast","KL",20904,"M",1466.24019629261,60.19,7.29113849772766,4.11398377747445
2016,"non-mast","KL",20914,"M",0,2.342,0,1.2065694301732
2017,"non-mast","KL",20914,"M",2465.75753398629,60.19,7.8106598279482,4.11398377747445
