"squirrel_id","sex","date","repro_stage","detail","grid","locx","locy","food_type"
10133,"F","2007-08-14","LACTATING",6,"SU","-5.1","5.5","income"
10133,"F","2007-08-14","LACTATING",6,"SU","-5.1","5.5","income"
10133,"F","2007-08-14","LACTATING",6,"SU","-5.1","5.5","income"
10133,"F","2007-08-14","LACTATING",6,"SU","-5.1","5.5","income"
10133,"F","2007-08-14","LACTATING",6,"SU","-5.1","5.5","income"
10133,"F","2007-08-14","LACTATING",6,"SU","-5.1","5.5","income"
10133,"F","2007-08-14","LACTATING",6,"SU","-5.1","5.5","income"
10133,"F","2007-08-14","LACTATING",6,"SU","-5.1","5.5","income"
10133,"F","2007-08-14","LACTATING",4,"SU","-5.1","4.9","income"
10133,"F","2007-08-14","LACTATING",6,"SU","-5.1","5.5","income"
10253,"F","2007-08-15","LACTATING",2,"AG","5.9","8.0","capital"
7705,"F","2007-08-15","LACTATING",6,"CH","19.6","0.9","income"
8661,"F","2007-08-15","LACTATING",6,"CH","4.3","0.6","income"
10280,"F","2007-08-15","LACTATING",5,"CH","16.9","5.0","income"
7838,"F","2007-08-15","LACTATING",6,"KL","5.9","8.9","income"
10181,"F","2007-08-15","LACTATING",6,"KL","9.1","1.5","income"
10748,"F","2007-08-15","LACTATING",6,"KL","5.1","5.2","income"
8662,"F","2007-08-16","LACTATING",4,"AG","14.0","17.9","income"
8417,"F","2007-08-16","LACTATING",4,"CH","1.4","18.5","income"
8701,"F","2007-08-16","LACTATING",6,"CH","6.8","10.0","income"
10321,"F","2007-08-16","LACTATING",4,"JO","12.2","8.7","income"
7177,"F","2007-08-16","LACTATING",6,"KL","12.8","0.4","income"
7837,"F","2007-08-16","LACTATING",6,"KL","13.6","0.1","income"
10342,"F","2007-08-16","LACTATING",4,"KL","7.0","1.8","income"
10374,"F","2007-08-16","LACTATING",6,"KL","13.5","9.5","income"
10748,"F","2007-08-16","LACTATING",6,"KL","4.5","5.6","income"
7736,"F","2007-08-16","LACTATING",6,"LL","14.9","3.6","income"
7736,"F","2007-08-16","LACTATING",6,"LL","14.9","3.6","income"
7736,"F","2007-08-16","LACTATING",6,"LL","14.9","3.5","income"
7736,"F","2007-08-16","LACTATING",6,"LL","14.9","3.6","income"
7736,"F","2007-08-16","LACTATING",6,"LL","14.9","3.6","income"
7736,"F","2007-08-16","LACTATING",6,"LL","14.9","3.6","income"
7736,"F","2007-08-16","LACTATING",6,"LL","14.9","3.6","income"
7736,"F","2007-08-16","LACTATING",6,"LL","15.5","3.6","income"
8445,"F","2007-08-16","LACTATING",4,"LL","14.1","2.6","income"
10304,"F","2007-08-18","LACTATING",6,"AG","19.8","-0.8","income"
8657,"F","2007-08-18","LACTATING",6,"CH","9.8","18.4","income"
13676,"F","2007-08-18","LACTATING",6,"CH","5.5","6.0","income"
10374,"F","2007-08-18","LACTATING",6,"KL","13.5","9.6","income"
10748,"F","2007-08-18","LACTATING",6,"KL","5.8","4.3","income"
8445,"F","2007-08-18","LACTATING",6,"LL","14.4","3.1","income"
8445,"F","2007-08-18","LACTATING",6,"LL","14.4","3.1","income"
11192,"F","2007-08-19","LACTATING",6,"AG","11.0","18.0","income"
10342,"F","2007-08-19","LACTATING",6,"KL","8.4","1.6","income"
10342,"F","2007-08-19","LACTATING",6,"KL","8.4","1.6","income"
7866,"F","2007-08-19","LACTATING",4,"SU","9.8","7.6","income"
10155,"F","2007-08-20","LACTATING",6,"AG","7.0","22.7","income"
10155,"F","2007-08-20","LACTATING",6,"AG","7.0","22.7","income"
10155,"F","2007-08-20","LACTATING",6,"AG","7.3","22.7","income"
10378,"F","2007-08-20","LACTATING",6,"AG","6.5","22.7","income"
10374,"F","2007-08-20","LACTATING",6,"KL","13.6","9.7","income"
10374,"F","2007-08-20","LACTATING",6,"KL","14.3","9.2","income"
8478,"F","2007-08-21","LACTATING",6,"AG","9.0","11.8","income"
10390,"F","2007-08-21","LACTATING",6,"AG","7.5","21.6","income"
7660,"F","2007-08-21","LACTATING",6,"KL","7.5","5.0","income"
10375,"F","2007-08-21","LACTATING",6,"KL","13.2","1.5","income"
7784,"F","2007-08-30","LACTATING",6,"KL","8.1","1.4","income"
7865,"F","2007-08-31","LACTATING",6,"SU","8.0","11.1","income"
7865,"F","2007-08-31","LACTATING",4,"SU","8.5","10.1","income"
8813,"F","2007-09-04","LACTATING",6,"AG","8.5","9.3","income"
7865,"F","2007-09-05","LACTATING",6,"SU","8.4","11.3","income"
10353,"F","2007-09-06","LACTATING",6,"AG","14.2","18.7","income"
13656,"M","2008-02-20","MATING",4,"SU","2.8","10.7","income"
8729,"M","2008-02-21","MATING",4,"KL","-2.0","6.7","income"
7873,"M","2008-02-28","MATING",2,"KL","13.9","12.9","capital"
8277,"M","2008-03-09","MATING",4,"KL","2.7","10.4","income"
10275,"M","2008-03-15","MATING",4,"KL","10.3","11.3","income"
8745,"M","2008-03-17","MATING",4,"KL","10.2","11.3","income"
10751,"M","2008-03-18","MATING",2,"AG","7.0","18.5","capital"
13654,"M","2008-03-18","MATING",2,"AG","10.5","19.5","capital"
7935,"M","2008-03-18","MATING",2,"KL","-7.4","9.3","capital"
10633,"M","2008-03-19","MATING",2,"AG","14.2","4.4","capital"
8277,"M","2008-03-19","MATING",2,"KL","1.2","8.2","capital"
8277,"M","2008-03-19","MATING",2,"KL","0.8","8.3","capital"
8299,"M","2008-03-19","MATING",4,"KL","13.2","0.8","income"
8680,"M","2008-03-19","MATING",2,"KL","2.4","5.5","capital"
8036,"M","2008-03-20","MATING",4,"KL","10.6","8.2","income"
10178,"M","2008-03-20","MATING",2,"KL","5.0","13.0","capital"
10474,"M","2008-03-20","MATING",2,"SU","-1.7","2.3","capital"
8680,"M","2008-03-22","MATING",2,"KL","0.9","8.3","capital"
10275,"M","2008-03-22","MATING",4,"KL","1.2","8.3","income"
10275,"M","2008-03-22","MATING",2,"KL","0.8","8.3","capital"
10275,"M","2008-03-22","MATING",2,"KL","6.0","6.5","capital"
8597,"M","2008-03-22","MATING",2,"SU","8.4","7.8","capital"
8571,"M","2008-03-23","MATING",2,"KL","-3.0","12.5","capital"
8703,"M","2008-03-23","MATING",2,"KL","10.3","6.5","capital"
8730,"M","2008-03-24","MATING",2,"KL","4.1","7.2","capital"
10275,"M","2008-03-24","MATING",2,"KL","6.0","8.0","capital"
10072,"M","2008-03-26","MATING",4,"JO","13.0","9.6","income"
8603,"M","2008-03-26","MATING",2,"SU","10.3","9.3","capital"
10720,"M","2008-03-27","MATING",4,"JO","3.8","18.3","income"
8609,"M","2008-03-27","MATING",2,"KL","8.2","12.3","capital"
10760,"M","2008-03-27","MATING",2,"KL","4.9","14.5","capital"
10367,"M","2008-03-29","MATING",4,"AG","16.0","2.0","income"
8703,"M","2008-03-30","MATING",2,"KL","10.3","6.2","capital"
10176,"M","2008-03-30","MATING",4,"KL","0.0","5.1","income"
10178,"M","2008-03-30","MATING",2,"KL","2.6","10.6","capital"
10274,"M","2008-03-30","MATING",6,"KL","-7.6","12.4","income"
10163,"M","2008-03-30","MATING",4,"LL","14.0","3.5","income"
10625,"M","2008-03-31","MATING",4,"AG","20.0","7.5","income"
10322,"M","2008-03-31","MATING",2,"KL","-2.5","13.0","capital"
8475,"M","2008-04-01","MATING",2,"AG","17.0","0.7","capital"
8209,"M","2008-04-01","MATING",4,"CH","9.0","12.2","income"
8669,"M","2008-04-01","MATING",2,"CH","6.3","4.0","capital"
10158,"M","2008-04-01","MATING",2,"CH","11.5","13.5","capital"
13685,"M","2008-04-01","MATING",2,"CH","20.5","7.0","capital"
8362,"M","2008-04-02","MATING",2,"CH","15.5","11.0","capital"
10083,"M","2008-04-02","MATING",2,"CH","5.1","1.0","capital"
10157,"M","2008-04-02","MATING",2,"CH","20.1","0.7","capital"
13685,"M","2008-04-02","MATING",2,"CH","13.4","7.0","capital"
8574,"M","2008-04-02","MATING",2,"KL","8.8","11.6","capital"
8582,"M","2008-04-02","MATING",3,"KL","8.8","10.9","income"
8609,"M","2008-04-02","MATING",4,"KL","7.7","12.0","income"
8703,"M","2008-04-02","MATING",2,"KL","10.3","6.7","capital"
10178,"M","2008-04-02","MATING",4,"KL","2.6","10.5","income"
10178,"M","2008-04-02","MATING",4,"KL","4.9","10.5","income"
10275,"M","2008-04-02","MATING",2,"KL","6.2","8.0","capital"
8496,"M","2008-04-02","MATING",4,"SU","3.2","4.0","income"
10474,"M","2008-04-02","MATING",2,"SU","-1.4","2.9","capital"
8362,"M","2008-04-03","MATING",2,"CH","15.5","11.3","capital"
10050,"M","2008-04-04","MATING",4,"KL","9.5","2.0","income"
8261,"M","2008-04-05","MATING",2,"AG","7.6","17.9","capital"
8530,"M","2008-04-05","MATING",2,"AG","9.5","2.0","capital"
8719,"M","2008-04-05","MATING",4,"AG","19.8","6.4","income"
10463,"M","2008-04-05","MATING",4,"AG","7.9","18.8","income"
10606,"M","2008-04-05","MATING",4,"AG","16.0","9.9","income"
8669,"M","2008-04-05","MATING",2,"CH","7.5","5.0","capital"
10121,"M","2008-04-05","MATING",3,"KL","5.0","1.0","income"
10247,"M","2008-04-05","MATING",2,"LL","4.0","0.9","capital"
10329,"M","2008-04-06","MATING",3,"JO","1.6","3.1","income"
8241,"M","2008-04-06","MATING",2,"KL","10.6","19.0","capital"
10376,"M","2008-04-06","MATING",4,"KL","13.0","4.3","income"
10247,"M","2008-04-06","MATING",3,"LL","3.7","0.9","income"
10237,"M","2008-04-07","MATING",4,"AG","12.8","13.7","income"
10259,"M","2008-04-07","MATING",2,"AG","6.9","19.0","capital"
8299,"M","2008-04-07","MATING",2,"KL","14.9","15.4","capital"
10275,"M","2008-04-07","MATING",4,"KL","6.4","8.0","income"
10642,"M","2008-04-07","MATING",2,"KL","2.5","5.5","capital"
10099,"M","2008-04-08","MATING",2,"AG","16.1","17.8","capital"
10364,"M","2008-04-08","MATING",4,"AG","20.6","4.4","income"
10201,"M","2008-04-08","MATING",3,"CH","16.8","1.8","income"
7935,"M","2008-04-08","MATING",2,"KL","-7.5","9.6","capital"
10161,"M","2008-04-08","MATING",2,"KL","7.0","20.6","capital"
8257,"M","2008-04-09","MATING",2,"AG","3.9","1.2","capital"
8530,"M","2008-04-09","MATING",2,"AG","9.0","1.2","capital"
8261,"M","2008-04-10","MATING",4,"AG","6.3","16.6","income"
10274,"M","2008-04-10","MATING",2,"KL","-7.6","12.6","capital"
10249,"M","2008-04-12","MATING",4,"CH","0.7","8.0","income"
8530,"M","2008-04-13","MATING",2,"AG","9.4","2.0","capital"
10099,"M","2008-04-13","MATING",2,"AG","16.0","17.8","capital"
10274,"M","2008-04-13","MATING",2,"KL","-7.3","12.5","capital"
8261,"M","2008-04-14","MATING",2,"AG","6.3","16.6","capital"
8682,"M","2008-04-14","MATING",4,"AG","7.9","17.7","income"
8703,"M","2008-04-14","MATING",2,"KL","10.4","6.3","capital"
10725,"M","2008-04-14","MATING",4,"KL","9.0","17.3","income"
8286,"M","2008-04-15","MATING",2,"AG","2.0","3.4","capital"
8568,"M","2008-04-15","MATING",2,"AG","1.0","2.3","capital"
8708,"M","2008-04-15","MATING",4,"CH","4.3","12.7","income"
8680,"M","2008-04-15","MATING",4,"KL","1.8","7.8","income"
10322,"M","2008-04-15","MATING",2,"KL","-2.6","13.0","capital"
10376,"M","2008-04-15","MATING",3,"KL","12.1","4.1","income"
13681,"M","2008-04-16","MATING",4,"JO","17.0","9.2","income"
13681,"M","2008-04-16","MATING",4,"JO","17.0","8.7","income"
10176,"M","2008-04-16","MATING",4,"KL","0.0","5.2","income"
16199,"M","2008-04-16","MATING",4,"SU","7.7","0.8","income"
11510,"M","2008-04-19","MATING",2,"LL","6.2","0.8","capital"
10681,"M","2008-04-20","MATING",4,"AG","2.0","3.3","income"
13654,"M","2008-04-20","MATING",2,"AG","10.0","20.1","capital"
8222,"M","2008-04-20","MATING",5,"JO","12.0","9.0","income"
8594,"M","2008-04-20","MATING",19,"JO","7.2","1.9","income"
10103,"M","2008-04-20","MATING",2,"JO","14.8","12.3","capital"
13681,"M","2008-04-20","MATING",2,"JO","16.9","9.0","capital"
13681,"M","2008-04-20","MATING",4,"JO","16.9","9.0","income"
10070,"M","2008-04-20","MATING",2,"LL","10.6","0.5","capital"
8530,"M","2008-04-21","MATING",2,"AG","8.7","1.1","capital"
8622,"M","2008-04-21","MATING",4,"AG","7.6","10.0","income"
13681,"M","2008-04-21","MATING",2,"JO","16.9","9.0","capital"
10325,"M","2008-04-21","MATING",3,"SU","11.3","13.6","income"
10358,"M","2008-04-21","MATING",3,"SU","5.9","11.9","income"
10358,"M","2008-04-21","MATING",5,"SU","4.8","10.7","income"
13664,"M","2008-04-21","MATING",4,"SU","8.5","12.7","income"
10111,"M","2008-04-22","MATING",2,"AG","8.9","18.1","capital"
10254,"M","2008-04-22","MATING",2,"AG","7.9","13.7","capital"
10322,"M","2008-04-22","MATING",2,"KL","-3.0","12.5","capital"
8705,"M","2008-04-22","MATING",2,"LL","11.3","0.7","capital"
10245,"M","2008-04-22","MATING",2,"LL","0.1","10.0","capital"
10302,"M","2008-04-22","MATING",3,"LL","14.7","6.9","income"
10382,"M","2008-04-22","MATING",2,"LL","10.8","0.0","capital"
10382,"M","2008-04-22","MATING",2,"LL","9.0","0.7","capital"
11510,"M","2008-04-22","MATING",2,"LL","6.2","0.5","capital"
8597,"M","2008-04-22","MATING",2,"SU","7.0","10.4","capital"
10120,"M","2008-04-22","MATING",2,"SU","3.4","6.7","capital"
10141,"M","2008-04-22","MATING",4,"SU","3.3","3.9","income"
8286,"M","2008-04-23","MATING",2,"AG","2.0","3.4","capital"
8594,"M","2008-04-23","MATING",4,"JO","7.4","2.6","income"
10121,"M","2008-04-23","MATING",2,"KL","5.0","1.0","capital"
10153,"M","2008-04-23","MATING",4,"KL","-8.5","11.0","income"
10277,"M","2008-04-23","MATING",2,"LL","9.9","0.7","capital"
10382,"M","2008-04-23","MATING",2,"LL","10.8","0.5","capital"
10120,"M","2008-04-23","MATING",2,"SU","3.4","6.7","capital"
10141,"M","2008-04-23","MATING",4,"SU","3.3","3.9","income"
10188,"M","2008-04-24","MATING",2,"AG","20.0","2.3","capital"
8540,"M","2008-04-24","MATING",2,"CH","1.0","9.0","capital"
7873,"M","2008-04-24","MATING",2,"KL","0.0","5.0","capital"
8582,"M","2008-04-24","MATING",4,"KL","9.8","10.5","income"
8728,"M","2008-04-24","MATING",2,"KL","-5.5","12.5","capital"
8729,"M","2008-04-24","MATING",2,"KL","-2.0","6.8","capital"
10212,"M","2008-04-24","MATING",2,"KL","-5.4","9.0","capital"
8015,"M","2008-04-24","MATING",4,"SU","16.9","8.9","income"
8597,"M","2008-04-24","MATING",4,"SU","6.7","9.7","income"
8603,"M","2008-04-24","MATING",2,"SU","9.6","8.5","capital"
10115,"M","2008-04-24","MATING",3,"SU","13.1","5.3","income"
10135,"M","2008-04-24","MATING",4,"SU","6.5","8.8","income"
16199,"M","2008-04-24","MATING",2,"SU","7.8","1.3","capital"
16199,"M","2008-04-24","MATING",4,"SU","8.0","1.4","income"
8286,"M","2008-04-26","MATING",2,"AG","2.1","3.4","capital"
10254,"M","2008-04-26","MATING",2,"AG","7.1","13.6","capital"
10303,"M","2008-04-26","MATING",2,"AG","14.1","14.2","capital"
11636,"M","2008-04-26","MATING",2,"AG","10.0","0.1","capital"
8680,"M","2008-04-26","MATING",4,"KL","1.7","7.2","income"
10296,"M","2008-04-26","MATING",2,"SU","17.6","7.0","capital"
10099,"M","2008-04-27","MATING",2,"AG","16.0","17.7","capital"
10751,"M","2008-04-27","MATING",2,"AG","11.7","2.4","capital"
11636,"M","2008-04-27","MATING",2,"AG","9.8","0.3","capital"
10642,"M","2008-04-27","MATING",2,"KL","2.3","5.4","capital"
10382,"M","2008-04-27","MATING",2,"LL","10.6","0.4","capital"
16199,"M","2008-04-27","MATING",4,"SU","6.9","1.4","income"
13681,"M","2008-04-28","MATING",4,"JO","18.9","9.0","income"
8574,"M","2008-04-28","MATING",4,"KL","9.0","11.5","income"
10760,"M","2008-04-28","MATING",4,"KL","5.3","14.0","income"
10708,"M","2008-04-28","MATING",2,"LL","7.1","-0.4","capital"
8597,"M","2008-04-28","MATING",4,"SU","7.0","9.3","income"
10114,"M","2008-04-28","MATING",4,"SU","8.3","4.9","income"
8672,"M","2008-04-29","MATING",2,"CH","3.1","3.6","capital"
8137,"M","2008-04-29","MATING",2,"LL","14.1","3.2","capital"
8591,"M","2008-04-29","MATING",2,"SU","6.1","3.8","capital"
8209,"M","2008-04-30","MATING",2,"CH","9.0","12.0","capital"
10379,"M","2008-04-30","MATING",3,"CH","1.9","1.6","income"
13685,"M","2008-04-30","MATING",2,"CH","12.0","4.0","capital"
8582,"M","2008-04-30","MATING",2,"KL","8.7","11.0","capital"
10760,"M","2008-04-30","MATING",3,"KL","4.2","14.1","income"
10385,"M","2008-04-30","MATING",2,"LL","2.6","1.1","capital"
10135,"M","2008-04-30","MATING",2,"SU","6.9","7.9","capital"
10404,"M","2008-04-30","MATING",2,"SU","-0.8","16.8","capital"
13671,"M","2008-05-01","MATING",2,"CH","1.0","1.5","capital"
8745,"M","2008-05-01","MATING",2,"KL","11.7","11.1","capital"
10708,"M","2008-05-01","MATING",2,"LL","7.2","1.1","capital"
11510,"M","2008-05-01","MATING",2,"LL","6.4","0.9","capital"
11510,"M","2008-05-01","MATING",2,"LL","5.8","0.3","capital"
8008,"M","2008-05-01","MATING",4,"SU","-3.3","15.7","income"
13657,"M","2008-05-01","MATING",4,"SU","-2.1","19.4","income"
13658,"M","2008-05-01","MATING",3,"SU","3.1","17.4","income"
8680,"M","2008-05-03","MATING",2,"KL","2.0","7.6","capital"
8295,"M","2008-05-04","MATING",2,"AG","21.5","1.3","capital"
10188,"M","2008-05-04","MATING",2,"AG","19.9","2.8","capital"
10340,"M","2008-05-04","MATING",13,"AG","6.0","9.0","income"
10397,"M","2008-05-04","MATING",4,"AG","8.1","16.5","income"
8684,"M","2008-05-04","MATING",2,"LL","9.9","0.8","capital"
10100,"M","2008-05-05","MATING",2,"AG","14.0","6.0","capital"
10364,"M","2008-05-05","MATING",4,"AG","20.2","4.1","income"
8413,"M","2008-05-05","MATING",2,"KL","-1.6","1.6","capital"
10708,"M","2008-05-05","MATING",2,"LL","6.9","1.0","capital"
11510,"M","2008-05-05","MATING",2,"LL","6.3","0.8","capital"
10185,"M","2008-05-05","MATING",2,"SU","2.8","1.3","capital"
13656,"M","2008-05-05","MATING",4,"SU","2.0","9.2","income"
8563,"M","2008-05-06","MATING",2,"AG","0.6","9.1","capital"
8603,"M","2008-05-06","MATING",2,"SU","10.1","9.2","capital"
10355,"M","2008-05-07","MATING",3,"AG","16.3","6.0","income"
10218,"M","2008-05-07","MATING",3,"JO","12.1","5.7","income"
10136,"M","2008-05-07","MATING",2,"KL","10.6","9.3","capital"
10178,"M","2008-05-07","MATING",2,"KL","4.0","9.5","capital"
10192,"M","2008-05-07","MATING",3,"KL","8.5","5.0","income"
10275,"M","2008-05-07","MATING",2,"KL","6.2","6.5","capital"
10275,"M","2008-05-07","MATING",2,"KL","6.4","6.6","capital"
10247,"M","2008-05-07","MATING",2,"LL","4.2","0.9","capital"
10115,"M","2008-05-07","MATING",4,"SU","5.5","1.6","income"
10120,"M","2008-05-07","MATING",3,"SU","4.2","7.8","income"
10135,"M","2008-05-07","MATING",2,"SU","8.5","8.4","capital"
10361,"M","2008-05-07","MATING",2,"SU","1.0","5.4","capital"
10663,"M","2008-05-07","MATING",2,"SU","2.4","3.3","capital"
10743,"M","2008-05-08","MATING",4,"CH","15.5","13.5","income"
10718,"M","2008-05-08","MATING",3,"JO","16.8","4.0","income"
8635,"M","2008-05-08","MATING",2,"LL","-2.0","3.5","capital"
10277,"M","2008-05-08","MATING",4,"LL","9.2","0.0","income"
10120,"M","2008-05-08","MATING",2,"SU","5.0","8.5","capital"
10662,"M","2008-05-08","MATING",2,"SU","7.8","14.7","capital"
8261,"M","2008-05-10","MATING",2,"AG","9.2","16.3","capital"
8475,"M","2008-05-10","MATING",3,"AG","17.4","-0.5","income"
10364,"M","2008-05-10","MATING",3,"AG","20.8","4.1","income"
10364,"M","2008-05-10","MATING",4,"AG","20.0","4.1","income"
10398,"M","2008-05-10","MATING",3,"AG","9.5","12.0","income"
11636,"M","2008-05-10","MATING",2,"AG","8.8","0.0","capital"
10383,"M","2008-05-10","MATING",4,"JO","4.6","14.7","income"
10708,"M","2008-05-10","MATING",2,"LL","7.2","0.5","capital"
8321,"M","2008-05-10","MATING",2,"SU","14.2","7.2","capital"
10115,"M","2008-05-10","MATING",2,"SU","13.0","5.2","capital"
10135,"M","2008-05-10","MATING",3,"SU","8.1","8.9","income"
10358,"M","2008-05-10","MATING",3,"SU","7.9","14.4","income"
16199,"M","2008-05-10","MATING",2,"SU","8.0","1.3","capital"
8708,"M","2008-05-11","MATING",2,"CH","4.4","16.0","capital"
10382,"M","2008-05-11","MATING",2,"LL","10.6","0.2","capital"
10116,"M","2008-05-11","MATING",4,"SU","21.4","6.8","income"
10132,"M","2008-05-11","MATING",2,"SU","14.7","4.3","capital"
10132,"M","2008-05-11","MATING",2,"SU","15.0","3.4","capital"
8286,"M","2008-05-12","MATING",2,"AG","2.0","3.4","capital"
10069,"M","2008-05-12","MATING",2,"AG","2.2","1.2","capital"
10367,"M","2008-05-12","MATING",2,"AG","16.0","2.1","capital"
10606,"M","2008-05-12","MATING",2,"AG","16.0","10.0","capital"
8683,"M","2008-05-12","MATING",2,"LL","14.0","6.9","capital"
10150,"M","2008-05-12","MATING",2,"LL","13.5","5.9","capital"
10714,"M","2008-05-12","MATING",2,"LL","12.0","1.0","capital"
16199,"M","2008-05-12","MATING",3,"SU","6.9","1.6","income"
10105,"M","2008-05-13","MATING",2,"CH","5.0","11.0","capital"
10201,"M","2008-05-13","MATING",2,"CH","9.0","0.0","capital"
8704,"M","2008-05-13","MATING",19,"JO","3.1","1.7","income"
10361,"M","2008-05-13","MATING",3,"SU","1.6","6.1","income"
10474,"M","2008-05-13","MATING",3,"SU","-0.1","3.1","income"
8568,"M","2008-05-14","MATING",2,"AG","1.0","2.3","capital"
8672,"M","2008-05-14","MATING",2,"CH","3.5","3.5","capital"
10105,"M","2008-05-14","MATING",2,"CH","5.5","11.0","capital"
10379,"M","2008-05-14","MATING",3,"CH","2.0","1.0","income"
10121,"M","2008-05-14","MATING",2,"KL","5.6","1.5","capital"
10708,"M","2008-05-14","MATING",2,"LL","7.4","0.0","capital"
11636,"M","2008-05-15","MATING",2,"AG","8.7","-0.9","capital"
10309,"M","2008-05-15","MATING",4,"JO","13.8","15.7","income"
10176,"M","2008-05-15","MATING",2,"KL","0.0","4.6","capital"
10341,"M","2008-05-15","MATING",3,"KL","7.0","3.5","income"
10642,"M","2008-05-15","MATING",2,"KL","2.4","5.5","capital"
10382,"M","2008-05-15","MATING",2,"LL","10.7","0.3","capital"
10714,"M","2008-05-15","MATING",2,"LL","12.0","1.0","capital"
10361,"M","2008-05-15","MATING",4,"SU","1.7","5.7","income"
10831,"M","2008-05-17","MATING",5,"AG","16.3","20.4","income"
8703,"M","2008-05-17","MATING",2,"KL","10.1","6.6","capital"
10050,"M","2008-05-17","MATING",4,"KL","9.5","0.4","income"
10376,"M","2008-05-17","MATING",4,"KL","14.4","6.5","income"
10760,"M","2008-05-17","MATING",4,"KL","3.3","17.0","income"
8684,"M","2008-05-17","MATING",2,"LL","8.3","0.4","capital"
10150,"M","2008-05-17","MATING",2,"LL","13.7","6.0","capital"
10404,"M","2008-05-17","MATING",2,"SU","-1.3","17.3","capital"
8546,"M","2008-05-18","MATING",3,"AG","20.0","0.0","income"
10072,"M","2008-05-18","MATING",3,"JO","12.2","11.4","income"
7873,"M","2008-05-18","MATING",2,"KL","8.1","0.7","capital"
8136,"M","2008-05-18","MATING",2,"KL","2.4","5.5","capital"
8413,"M","2008-05-18","MATING",4,"KL","10.3","8.8","income"
8680,"M","2008-05-18","MATING",2,"KL","1.0","6.9","capital"
10153,"M","2008-05-18","MATING",2,"KL","-8.4","10.8","capital"
10176,"M","2008-05-18","MATING",4,"KL","0.0","4.4","income"
13682,"M","2008-05-18","MATING",2,"KL","11.5","7.5","capital"
8573,"M","2008-05-18","MATING",2,"LL","-0.1","0.8","capital"
10339,"M","2008-05-18","MATING",2,"LL","14.3","3.7","capital"
10394,"M","2008-05-18","MATING",2,"LL","-6.5","-0.2","capital"
10708,"M","2008-05-18","MATING",2,"LL","7.2","0.5","capital"
10141,"M","2008-05-18","MATING",2,"SU","3.7","6.7","capital"
10185,"M","2008-05-18","MATING",2,"SU","2.8","1.2","capital"
10185,"M","2008-05-18","MATING",4,"SU","1.2","2.1","income"
16199,"M","2008-05-18","MATING",3,"SU","8.0","2.0","income"
10630,"M","2008-05-19","MATING",3,"AG","13.4","8.7","income"
10249,"M","2008-05-19","MATING",3,"CH","3.0","9.5","income"
10379,"M","2008-05-19","MATING",2,"CH","2.0","1.0","capital"
10258,"M","2008-05-19","MATING",4,"JO","17.3","12.9","income"
10050,"M","2008-05-19","MATING",4,"KL","10.3","0.9","income"
10275,"M","2008-05-19","MATING",3,"KL","5.7","8.4","income"
10376,"M","2008-05-19","MATING",3,"KL","14.0","5.6","income"
13682,"M","2008-05-19","MATING",2,"KL","11.3","7.6","capital"
7957,"M","2008-05-19","MATING",3,"LL","6.0","4.4","income"
8496,"M","2008-05-19","MATING",3,"SU","2.8","4.0","income"
10132,"M","2008-05-19","MATING",3,"SU","16.7","2.7","income"
10296,"M","2008-05-19","MATING",3,"SU","18.2","5.8","income"
10404,"M","2008-05-19","MATING",4,"SU","-0.8","16.8","income"
10662,"M","2008-05-19","MATING",4,"SU","7.0","14.1","income"
13656,"M","2008-05-19","MATING",2,"SU","4.8","10.1","capital"
13657,"M","2008-05-19","MATING",3,"SU","-2.3","19.3","income"
8546,"M","2008-05-20","MATING",4,"AG","20.6","0.2","income"
8362,"M","2008-05-20","MATING",3,"CH","15.4","11.1","income"
8470,"M","2008-05-20","MATING",3,"JO","9.1","18.0","income"
10098,"M","2008-05-20","MATING",4,"JO","15.5","1.3","income"
10192,"M","2008-05-20","MATING",3,"KL","9.0","4.5","income"
10341,"M","2008-05-20","MATING",2,"KL","4.0","3.5","capital"
10144,"M","2008-05-20","MATING",2,"LL","5.3","1.3","capital"
10297,"M","2008-05-20","MATING",2,"LL","0.9","6.8","capital"
10382,"M","2008-05-20","MATING",2,"LL","10.4","0.1","capital"
8509,"M","2008-05-21","MATING",3,"AG","10.3","5.8","income"
10303,"M","2008-05-21","MATING",2,"AG","14.5","14.4","capital"
10633,"M","2008-05-21","MATING",3,"AG","14.8","4.3","income"
10633,"M","2008-05-21","MATING",3,"AG","14.8","4.3","income"
10633,"M","2008-05-21","MATING",3,"AG","14.8","4.3","income"
8362,"M","2008-05-21","MATING",3,"CH","15.0","12.1","income"
10744,"M","2008-05-21","MATING",3,"CH","14.0","2.0","income"
13693,"M","2008-05-21","MATING",2,"CH","10.5","2.5","capital"
10068,"M","2008-05-21","MATING",19,"JO","1.5","13.0","income"
8680,"M","2008-05-21","MATING",2,"KL","1.6","7.4","capital"
10178,"M","2008-05-21","MATING",2,"KL","2.5","10.3","capital"
10192,"M","2008-05-21","MATING",2,"KL","8.3","4.0","capital"
8282,"M","2008-05-22","MATING",2,"AG","5.0","0.0","capital"
8282,"M","2008-05-22","MATING",3,"AG","5.1","0.0","income"
8557,"M","2008-05-22","MATING",4,"AG","5.0","0.0","income"
10678,"M","2008-05-22","MATING",2,"AG","5.0","0.0","capital"
8362,"M","2008-05-22","MATING",2,"CH","12.2","9.0","capital"
8370,"M","2008-05-22","MATING",2,"CH","12.0","4.0","capital"
