"census_date","gr","squirrel_id","reflo","locx","locy"
2020-05-15,"BT",24874,"M5.","M.0","5.5"
2020-05-15,"SU",23877,"G5.","G.0","5.5"
2020-05-15,"SU",23765,"R11","R.0","11.0"
2020-05-15,"JO",25097,"U10","U.0","10.0"
2020-05-15,"KL",24591,"M7","M.0","7.0"
2020-05-15,"SU",24859,"E3.","E.0","3.5"
2020-05-15,"SU",24857,"G5.","G.0","5.5"
2021-05-15,"SU",24338,"P5","P.0","5.0"
2021-05-15,"SU",22652,"M4.","M.0","4.5"
2021-05-15,"SU",25158,"O11","O.0","11.0"
2021-05-15,"SU",24804,"N9","N.0","9.0"
2021-05-15,"SU",24696,"K6.","K.0","6.5"
2021-05-15,"SU",24813,"B6","B.0","6.0"
2021-05-15,"SU",21676,"A7","A.0","7.0"
2021-05-15,"SU",24532,"P3","P.0","3.0"
2021-05-15,"SU",25108,"D9","D.0","9.0"
2021-05-15,"SU",24864,"T3","T.0","3.0"
2021-05-15,"SU",24160,"C12","C.0","12.0"
2021-05-15,"SU",24996,"G8","G.0","8.0"
2021-05-15,"KL",23532,"H6","H.0","6.0"
2021-05-15,"KL",23466,"H11","H.0","11.0"
2021-05-15,"JO",24729,"I1","I.0","1.0"
2021-05-15,"JO",23842,"H4.","H.0","4.5"
2021-05-15,"JO",23805,"S1.","S.0","1.5"
2021-05-15,"JO",25164,"T11","T.0","11.0"
2021-05-15,"JO",24356,"O12","O.0","12.0"
2021-05-15,"JO",25140,"Q9","Q.0","9.0"
2021-05-15,"JO",24380,"F3","F.0","3.0"
2021-05-15,"JO",25097,"U10","U.0","10.0"
2021-05-15,"JO",24385,"E5","E.0","5.0"
2021-05-15,"JO",25225,"D17","D.0","17.0"
2021-05-15,"KL",24983,"A8","A.0","8.0"
2021-05-15,"KL",24256,"B2","B.0","2.0"
2021-05-15,"KL",23466,"I11.","I.0","11.5"
2021-05-15,"KL",25091,"K1.","K.0","1.5"
2021-05-15,"KL",24770,"D7","D.0","7.0"
2021-05-15,"KL",24003,"O1","O.0","1.0"
2021-05-15,"KL",24702,"I5","I.0","5.0"
2021-05-15,"KL",24591,"N6","N.0","6.0"
2021-05-15,"KL",24002,"N1.","N.0","1.5"
2021-05-15,"KL",25186,"F17","F.0","17.0"
2021-05-15,"KL",23565,"C13","C.0","13.0"
2021-05-15,"KL",24710,"E15","E.0","15.0"
2021-05-15,"KL",24710,"E14.","E.0","14.5"
2021-05-15,"KL",21387,"J1","J.0","1.0"
2021-05-15,"KL",25082,"L11","L.0","11.0"
2021-05-15,"KL",25150,"A10.","A.0","10.5"
2021-05-15,"KL",24839,"P1","P.0","1.0"
2021-05-15,"KL",24787,"J11","J.0","11.0"
2021-05-15,"KL",23027,"I2.","I.0","2.5"
2021-05-15,"KL",25015,"M7","M.0","7.0"
2021-05-15,"KL",25154,"K6","K.0","6.0"
2021-05-15,"KL",24796,"E1","E.0","1.0"
2021-05-15,"KL",24661,"F3","F.0","3.0"
2021-05-15,"KL",24621,"P9","P.0","9.0"
2021-05-15,"JO",24854,"J17","J.0","17.0"
2021-05-15,"JO",24897,"K10.","K.0","10.5"
2021-05-15,"JO",24824,"L16.","L.0","16.5"
2021-05-15,"JO",24383,"E1.","E.0","1.5"
2021-05-15,"JO",25057,"F16","F.0","16.0"
2021-05-15,"KL",25098,"F18.","F.0","18.5"
2021-05-15,"KL",24471,"G9","G.0","9.0"
2021-05-15,"BT",24831,"G3","G.0","3.0"
2021-05-15,"BT",25047,"I7","I.0","7.0"
2021-05-15,"BT",25163,"M5.","M.0","5.5"
2021-05-15,"BT",25102,"J3","J.0","3.0"
2021-05-15,"BT",25209,"L3","L.0","3.0"
2021-05-15,"BT",25024,"K6.","K.0","6.5"
2021-05-15,"BT",24882,"K5","K.0","5.0"
2021-05-15,"BT",24842,"G5.","G.0","5.5"
2021-05-15,"BT",25162,"R2.","R.0","2.5"
2021-05-15,"SU",24744,"C18","C.0","18.0"
2021-05-15,"SU",24991,"L10.","L.0","10.5"
2021-05-15,"KL",25099,"I21","I.0","21.0"
2021-05-15,"SU",25207,"Q9","Q.0","9.0"
2021-05-15,"SU",25207,"Q7","Q.0","7.0"
2021-05-15,"SU",24803,"N7.","N.0","7.5"
2021-05-15,"SU",24803,"U5.","U.0","5.5"
2021-05-15,"SU",23193,"B7.","B.0","7.5"
2021-05-15,"SU",24317,"G3","G.0","3.0"
2021-05-15,"SU",25092,"S1","S.0","1.0"
2021-05-15,"SU",25156,"A17","A.0","17.0"
2021-05-15,"SU",25230,"E11.","E.0","11.5"
2021-05-15,"JO",24753,"L18","L.0","18.0"
2021-05-15,"JO",25211,"P15.","P.0","15.5"
2021-05-15,"JO",25032,"R13","R.0","13.0"
2021-05-15,"BT",25147,"B3.","B.0","3.5"
2021-05-15,"JO",25264,"D17","D.0","17.0"
2021-05-15,"JO",24957,"F16.","F.0","16.5"
2021-05-15,"KL",25153,"H15","H.0","15.0"
2021-05-15,"KL",24033,"A3.","A.0","3.5"
2021-05-15,"KL",24459,"H12","H.0","12.0"
2022-05-15,"SU",22652,"M4.","M.0","4.5"
2022-05-15,"JO",25314,"E1.","E.0","1.5"
2022-05-15,"JO",24729,"I1","I.0","1.0"
2022-05-15,"JO",24897,"K10.","K.0","10.5"
2022-05-15,"JO",24854,"J17.","J.0","17.5"
2022-05-15,"JO",25289,"E14","E.0","14.0"
2022-05-15,"JO",25140,"Q9","Q.0","9.0"
2022-05-15,"JO",25366,"T8","T.0","8.0"
2022-05-15,"JO",25097,"U10","U.0","10.0"
2022-05-15,"JO",24826,"R18","R.0","18.0"
2022-05-15,"JO",25075,"N16","N.0","16.0"
2022-05-15,"JO",25432,"P15.","P.0","15.5"
2022-05-15,"JO",25032,"R13","R.0","13.0"
2022-05-15,"JO",23805,"S1.","S.0","1.5"
2022-05-15,"JO",25229,"H17.","H.0","17.5"
2022-05-15,"JO",25225,"D18.","D.0","18.5"
2022-05-15,"KL",25150,"A10.","A.0","10.5"
2022-05-15,"KL",25186,"F17","F.0","17.0"
2022-05-15,"KL",25275,"I2.","I.0","2.5"
2022-05-15,"JO",25069,"F3","F.0","3.0"
2022-05-15,"SU",24813,"B6","B.0","6.0"
2022-05-15,"JO",24769,"D3","D.0","3.0"
2022-05-15,"JO",23842,"I5","I.0","5.0"
2022-05-15,"SU",24411,"G5.","G.0","5.5"
2022-05-15,"KL",24033,"A3.","A.0","3.5"
2022-05-15,"BT",24853,"D2","D.0","2.0"
2022-05-15,"BT",25047,"I7","I.0","7.0"
2022-05-15,"BT",25163,"M5.","M.0","5.5"
2022-05-15,"BT",25102,"J3","J.0","3.0"
2022-05-15,"JO",24385,"E5","E.0","5.0"
2022-05-15,"BT",24882,"K5","K.0","5.0"
2022-05-15,"KL",24796,"E1","E.0","1.0"
2022-05-15,"KL",25153,"H15","H.0","15.0"
2022-05-15,"KL",24702,"I5","I.0","5.0"
2022-05-15,"KL",24787,"J11","J.0","11.0"
2022-05-15,"KL",25397,"G9","G.0","9.0"
2022-05-15,"KL",25098,"F18.","F.0","18.5"
2022-05-15,"KL",25422,"P1","P.0","1.0"
2022-05-15,"KL",25430,"I21","I.0","21.0"
2022-05-15,"KL",24002,"N1.","N.0","1.5"
2022-05-15,"KL",24591,"N6","N.0","6.0"
2022-05-15,"KL",25015,"I11.","I.0","11.5"
2022-05-15,"KL",24424,"H1","H.0","1.0"
2022-05-15,"KL",24003,"O1","O.0","1.0"
2022-05-15,"JO",25057,"F16","F.0","16.0"
2022-05-15,"JO",25074,"S16.","S.0","16.5"
2022-05-15,"KL",25255,"D7","D.0","7.0"
2022-05-15,"KL",25412,"L11","L.0","11.0"
2022-05-15,"JO",24753,"L18","L.0","18.0"
2022-05-15,"JO",25164,"T11","T.0","11.0"
2022-05-15,"JO",24824,"L16.","L.0","16.5"
2022-05-15,"KL",24256,"B2","B.0","2.0"
2022-05-15,"BT",25162,"R2.","R.0","2.5"
2022-05-15,"SU",25156,"C18","C.0","18.0"
2022-05-15,"SU",23193,"B7.","B.0","7.5"
2022-05-15,"SU",25230,"E11.","E.0","11.5"
2022-05-15,"SU",24803,"U5.","U.0","5.5"
2022-05-15,"SU",24160,"C12","C.0","12.0"
2022-05-15,"BT",25402,"B1.","B.0","1.5"
2022-05-15,"SU",25092,"S1","S.0","1.0"
2022-05-15,"SU",25158,"O11","O.0","11.0"
2022-05-15,"SU",25207,"Q9","Q.0","9.0"
2022-05-15,"KL",25335,"B2","B.0","2.0"
2022-05-15,"KL",24621,"P9","P.0","9.0"
2022-05-15,"KL",25257,"F3","F.0","3.0"
2022-05-15,"BT",24831,"E3.","E.0","3.5"
2022-05-15,"BT",24842,"G5.","G.0","5.5"
2022-05-15,"SU",25342,"D9","D.0","9.0"
2022-05-15,"SU",23193,"B7.","B.0","7.5"
2022-05-15,"SU",24696,"K6.","K.0","6.5"
2022-05-15,"SU",25320,"Q7","Q.0","7.0"
2022-05-15,"SU",25439,"T1","T.0","1.0"
2022-05-15,"SU",25448,"F12","F.0","12.0"
2022-05-15,"SU",24799,"D9","D.0","9.0"
2022-05-15,"SU",24813,"T3","T.0","3.0"
2022-05-15,"JO",25195,"L12","L.0","12.0"
2023-05-15,"SU",25435,"I2.","I.0","2.5"
2023-05-15,"SU",22652,"M4.","M.0","4.5"
2023-05-15,"SU",25857,"N7.","N.0","7.5"
2023-05-15,"SU",100021,"N9","N.0","9.0"
2023-05-15,"SU",100060,"Q7","Q.0","7.0"
2023-05-15,"SU",25461,"Q9","Q.0","9.0"
2023-05-15,"SU",100111,"S1","S.0","1.0"
2023-05-15,"SU",25965,"S8","S.0","8.0"
2023-05-15,"SU",100022,"R4","R.0","4.0"
2023-05-15,"SU",100019,"T3","T.0","3.0"
2023-05-15,"SU",25549,"U5.","U.0","5.5"
2023-05-15,"SU",25995,"L10.","L.0","10.5"
2023-05-15,"SU",25904,"K6.","K.0","6.5"
2023-05-15,"KL",25914,"C13","C.0","13.0"
2023-05-15,"KL",25970,"L11","L.0","11.0"
2023-05-15,"KL",25862,"N1.","N.0","1.5"
2023-05-15,"KL",25611,"F17","F.0","17.0"
2023-05-15,"KL",25186,"F17","F.0","17.0"
2023-05-15,"KL",25863,"F3","F.0","3.0"
2023-05-15,"KL",25514,"J11","J.0","11.0"
2023-05-15,"KL",25968,"M10","M.0","10.0"
2023-05-15,"KL",24033,"O1","O.0","1.0"
2023-05-15,"KL",25737,"H6","H.0","6.0"
2023-05-15,"KL",25975,"C8.","C.0","8.5"
2023-05-15,"KL",26017,"F6.","F.0","6.5"
2023-05-15,"JO",25858,"K12","K.0","12.0"
2023-05-15,"JO",25713,"L16.","L.0","16.5"
2023-05-15,"JO",100229,"I1","I.0","1.0"
2023-05-15,"JO",100230,"K3","K.0","3.0"
2023-05-15,"JO",25821,"L4","L.0","4.0"
2023-05-15,"JO",25623,"K10.","K.0","10.5"
2023-05-15,"JO",24824,"M16","M.0","16.0"
2023-05-15,"JO",25625,"J11.","J.0","11.5"
2023-05-15,"JO",24855,"I10","I.0","10.0"
2023-05-15,"SU",25993,"A7","A.0","7.0"
2023-05-15,"SU",25485,"B6","B.0","6.0"
2023-05-15,"SU",24796,"B7.","B.0","7.5"
2023-05-15,"SU",100151,"D9","D.0","9.0"
2023-05-15,"SU",26031,"E3.","E.0","3.5"
2023-05-15,"SU",25996,"I14.","I.0","14.5"
2023-05-15,"SU",24696,"P3","P.0","3.0"
2023-05-15,"SU",25476,"O11","O.0","11.0"
2023-05-15,"SU",100245,"Q3.","Q.0","3.5"
2023-05-15,"SU",100078,"N4","N.0","4.0"
2023-05-15,"SU",100023,"Q11","Q.0","11.0"
2023-05-15,"JO",25991,"E12.","E.0","12.5"
2023-05-15,"JO",25803,"L9","L.0","9.0"
2023-05-15,"JO",25906,"Q10","Q.0","10.0"
2023-05-15,"JO",26008,"E14","E.0","14.0"
2023-05-15,"JO",25979,"Q4","Q.0","4.0"
2023-05-15,"JO",26003,"D3","D.0","3.0"
2023-05-15,"SU",100152,"C18","C.0","18.0"
2023-05-15,"JO",25939,"F3","F.0","3.0"
2023-05-15,"JO",25833,"D18.","D.0","18.5"
2023-05-15,"JO",25711,"K14.","K.0","14.5"
2023-05-15,"JO",25140,"Q9","Q.0","9.0"
2023-05-15,"JO",25976,"J20","J.0","20.0"
2023-05-15,"JO",100112,"T11","T.0","11.0"
2023-05-15,"JO",25057,"H15.","H.0","15.5"
2023-05-15,"JO",25908,"B3.","B.0","3.5"
2023-05-15,"JO",100036,"I5","I.0","5.0"
2023-05-15,"JO",25978,"B1.","B.0","1.5"
2023-05-15,"JO",26012,"H20","H.0","20.0"
2023-05-15,"JO",25819,"O2.","O.0","2.5"
2023-05-15,"JO",23805,"S1.","S.0","1.5"
2023-05-15,"JO",26009,"T8","T.0","8.0"
2023-05-15,"JO",25225,"D17","D.0","17.0"
2023-05-15,"JO",25861,"O12","O.0","12.0"
2023-05-15,"JO",25215,"F16.","F.0","16.5"
2023-05-15,"JO",25678,"H8.","H.0","8.5"
2023-05-15,"JO",100214,"J3.","J.0","3.5"
2023-05-15,"JO",100184,"P18","P.0","18.0"
2023-05-15,"JO",100037,"E16","E.0","16.0"
2023-05-15,"JO",100244,"D0.","D.0","0.5"
2023-05-15,"JO",25314,"E1.","E.0","1.5"
2023-05-15,"JO",100126,"I8.","I.0","8.5"
2023-05-15,"JO",26007,"J17.","J.0","17.5"
2023-05-15,"JO",25679,"G10","G.0","10.0"
2023-05-15,"JO",24769,"E5","E.0","5.0"
2023-05-15,"JO",25097,"U10","U.0","10.0"
2023-05-15,"JO",100235,"I14","I.0","14.0"
2023-05-15,"JO",25475,"L7","L.0","7.0"
2023-05-15,"SU",25230,"C12","C.0","12.0"
2023-05-15,"SU",100218,"A17","A.0","17.0"
2023-05-15,"JO",24753,"N16","N.0","16.0"
2023-05-15,"JO",25173,"O12","O.0","12.0"
2023-05-15,"JO",25894,"R5.","R.0","5.5"
2023-05-15,"JO",100038,"L20","L.0","20.0"
2023-05-15,"JO",100164,"R13","R.0","13.0"
2023-05-15,"JO",100246,"T13","T.0","13.0"
2023-05-15,"SU",25884,"G5.","G.0","5.5"
2023-05-15,"SU",26027,"G8","G.0","8.0"
2023-05-15,"KL",25604,"I17.","I.0","17.5"
2023-05-15,"KL",25852,"A10.","A.0","10.5"
2023-05-15,"KL",25999,"L9","L.0","9.0"
2023-05-15,"KL",24424,"H1","H.0","1.0"
2023-05-15,"KL",24256,"B2","B.0","2.0"
2023-05-15,"KL",25239,"H12","H.0","12.0"
2023-05-15,"KL",25275,"H4.","H.0","4.5"
2023-05-15,"KL",25174,"I21","I.0","21.0"
2023-05-15,"KL",25794,"C2.","C.0","2.5"
2023-05-15,"SU",25967,"G3","G.0","3.0"
2023-05-15,"SU",26029,"E11.","E.0","11.5"
2023-05-15,"KL",25985,"J14","J.0","14.0"
2023-05-15,"KL",100011,"K6","K.0","6.0"
2023-05-15,"KL",25973,"A8","A.0","8.0"
2023-05-15,"KL",26024,"H9","H.0","9.0"
2023-05-15,"KL",25488,"A3.","A.0","3.5"
2023-05-15,"KL",26018,"E11","E.0","11.0"
2023-05-15,"KL",26023,"I19.","I.0","19.5"
2023-05-15,"KL",100070,"K13","K.0","13.0"
2023-05-15,"KL",25767,"N6","N.0","6.0"
2023-05-15,"KL",25437,"E1","E.0","1.0"
2023-05-15,"KL",25555,"E15","E.0","15.0"
2023-05-15,"KL",100247,"D7","D.0","7.0"
2023-05-15,"SU",100109,"M2.","M.0","2.5"
2023-05-15,"JO",100167,"L18","L.0","18.0"
2023-05-15,"BT",100002,"D3.","D.0","3.5"
2023-05-15,"BT",25771,"J5.","J.0","5.5"
2023-05-15,"BT",25855,"N6.","N.0","6.5"
2023-05-15,"BT",25047,"I7","I.0","7.0"
2023-05-15,"BT",25989,"M2","M.0","2.0"
2023-05-15,"BT",25856,"N4.","N.0","4.5"
2023-05-15,"BT",24831,"G3","G.0","3.0"
2023-05-15,"BT",25402,"D2","D.0","2.0"
2023-05-15,"BT",25853,"R2.","R.0","2.5"
2023-05-15,"BT",26002,"B1.","B.0","1.5"
2023-05-15,"BT",25874,"G5.","G.0","5.5"
2023-05-15,"BT",25905,"K5","K.0","5.0"
2023-05-15,"BT",25988,"E3.","E.0","3.5"
2023-05-15,"BT",26026,"J3","J.0","3.0"
2023-05-15,"BT",100216,"K2.","K.0","2.5"
2023-05-15,"BT",25773,"K6","K.0","6.0"
2023-05-15,"BT",25465,"M5.","M.0","5.5"
2023-05-15,"KL",25098,"F18.","F.0","18.5"
2023-05-15,"KL",25487,"H15","H.0","15.0"
2023-05-15,"KL",25984,"J1","J.0","1.0"
2023-05-15,"KL",100185,"M8.","M.0","8.5"
2023-05-15,"KL",25987,"K17.","K.0","17.5"
2023-05-15,"JO",25897,"F16","F.0","16.0"
2023-05-15,"KL",24424,"H1","H.0","1.0"
2024-05-15,"KL",25999,"L10","L.0","10.0"
2024-05-15,"KL",100273,"N1.","N.0","1.5"
2024-05-15,"KL",100263,"O6","O.0","6.0"
2024-05-15,"SU",25993,"A7","A.0","7.0"
2024-05-15,"SU",25967,"G3","G.0","3.0"
2024-05-15,"SU",100266,"M4.","M.0","4.5"
2024-05-15,"SU",25857,"N7.","N.0","7.5"
2024-05-15,"SU",100021,"N9","N.0","9.0"
2024-05-15,"SU",100023,"Q11","Q.0","11.0"
2024-05-15,"SU",100245,"Q3.","Q.0","3.5"
2024-05-15,"SU",25965,"S8","S.0","8.0"
2024-05-15,"SU",100268,"T6","T.0","6.0"
2024-05-15,"SU",25549,"U5.","U.0","5.5"
2024-05-15,"SU",100120,"N5.","N.0","5.5"
2024-05-15,"SU",25485,"B6","B.0","6.0"
2024-05-15,"SU",24796,"B7.","B.0","7.5"
2024-05-15,"SU",25461,"Q9","Q.0","9.0"
2024-05-15,"SU",26029,"E11.","E.0","11.5"
2024-05-15,"SU",100151,"D9","D.0","9.0"
2024-05-15,"SU",26027,"G8","G.0","8.0"
2024-05-15,"SU",25996,"I14.","I.0","14.5"
2024-05-15,"SU",25904,"K6.","K.0","6.5"
2024-05-15,"SU",25995,"L10.","L.0","10.5"
2024-05-15,"SU",100078,"N4","N.0","4.0"
2024-05-15,"SU",25476,"O11","O.0","11.0"
2024-05-15,"SU",100267,"P3","P.0","3.0"
2024-05-15,"SU",100022,"R4","R.0","4.0"
2024-05-15,"KL",25737,"I5","I.0","5.0"
2024-05-15,"SU",100269,"D15","D.0","15.0"
2024-05-15,"SU",100270,"M2.","M.0","2.5"
2024-05-15,"SU",100060,"Q7","Q.0","7.0"
2024-05-15,"KL",25973,"A8","A.0","8.0"
2024-05-15,"KL",100222,"B2","B.0","2.0"
2024-05-15,"KL",25488,"A3.","A.0","3.5"
2024-05-15,"KL",100285,"C13","C.0","13.0"
2024-05-15,"KL",25975,"C8.","C.0","8.5"
2024-05-15,"KL",100247,"D7","D.0","7.0"
2024-05-15,"KL",26018,"E11","E.0","11.0"
2024-05-15,"KL",25555,"E15","E.0","15.0"
2024-05-15,"KL",25611,"F17","F.0","17.0"
2024-05-15,"KL",25186,"F17","F.0","17.0"
2024-05-15,"KL",25863,"F3","F.0","3.0"
2024-05-15,"KL",100396,"G9","G.0","9.0"
2024-05-15,"KL",25902,"G10.","G.0","10.5"
2024-05-15,"KL",100278,"G16","G.0","16.0"
2024-05-15,"KL",100104,"H1","H.0","1.0"
2024-05-15,"KL",25899,"H11","H.0","11.0"
2024-05-15,"KL",25239,"H12","H.0","12.0"
2024-05-15,"KL",25275,"H4.","H.0","4.5"
2024-05-15,"KL",100052,"M14","M.0","14.0"
2024-05-15,"KL",26024,"H9","H.0","9.0"
2024-05-15,"KL",25604,"I17.","I.0","17.5"
2024-05-15,"KL",25174,"I21","I.0","21.0"
2024-05-15,"KL",24002,"K6","K.0","6.0"
2024-05-15,"KL",100121,"J1","J.0","1.0"
2024-05-15,"KL",25514,"J11","J.0","11.0"
2024-05-15,"KL",25985,"J14","J.0","14.0"
2024-05-15,"KL",100070,"K13","K.0","13.0"
2024-05-15,"KL",100207,"M10","M.0","10.0"
2024-05-15,"KL",25970,"L11","L.0","11.0"
2024-05-15,"KL",100170,"K7.","K.0","7.5"
2024-05-15,"KL",100071,"N8.","N.0","8.5"
2024-05-15,"KL",100185,"M7","M.0","7.0"
2024-05-15,"KL",24033,"O1","O.0","1.0"
2024-05-15,"KL",100365,"P1","P.0","1.0"
2024-05-15,"KL",25763,"P9","P.0","9.0"
2024-05-15,"SU",100019,"T3","T.0","3.0"
2024-05-15,"KL",26023,"I19.","I.0","19.5"
2024-05-15,"KL",26017,"F6.","F.0","6.5"
2024-05-15,"KL",25098,"F18.","F.0","18.5"
2024-05-15,"KL",25487,"H15","H.0","15.0"
2024-05-15,"SU",100274,"E3.","E.0","3.5"
2024-05-15,"SU",25486,"R11","R.0","11.0"
2024-05-15,"SU",100111,"S1","S.0","1.0"
2024-05-15,"KL",100458,"B15.","B.0","15.5"
2024-05-15,"KL",100271,"D4","D.0","4.0"
2024-05-15,"KL",100040,"G3.","G.0","3.5"
2024-05-15,"KL",26023,"I19.","I.0","19.5"
2024-05-15,"KL",25437,"E1","E.0","1.0"
2024-05-15,"KL",24471,"H6","H.0","6.0"
2013-05-15,"KL",12830,"-2.13","-2.5","13.0"
2013-05-15,"KL",11614,"-8.12","-8.5","12.0"
2013-05-15,"KL",12835,"-8.12.","-8.5","12.5"
2013-05-15,"KL",13412,"-7.12.","-7.5","12.5"
2013-05-15,"KL",13445,"-7.6","-7.5","6.0"
2013-05-15,"KL",12613,"-7.9","-7.5","9.0"
2013-05-15,"KL",12613,"-6.9","-6.5","9.0"
2013-05-15,"KL",12190,"-2.4.","-2.5","4.5"
2013-05-15,"KL",12744,"-4.13","-4.5","13.0"
2013-05-15,"KL",12827,"-0.12","-0.5","12.0"
2013-05-15,"KL",12664,"-1.1.","-1.5","1.5"
2013-05-15,"KL",12629,"-4.10","-4.5","10.0"
2013-05-15,"SU",12028,"-0.5.","-0.5","5.5"
2013-05-15,"SU",12165,"-4.5","-4.5","5.0"
2013-05-15,"SU",12194,"-2.19","-2.5","19.0"
2013-05-15,"SU",13092,"-2.6","-2.5","6.0"
2013-05-15,"KL",13333,"-7.12.","-7.5","12.5"
2013-05-15,"KL",19271,"-1.1.","-1.5","1.5"
2012-05-15,"KL",11614,"-8.11","-8.5","11.0"
2012-05-15,"KL",11619,"-1.8.","-1.5","8.5"
2012-05-15,"KL",11625,"-6.6.","-6.5","6.5"
2012-05-15,"KL",12015,"-6.6.","-6.5","6.5"
2012-05-15,"KL",12190,"-2.4.","-2.5","4.5"
2012-05-15,"KL",12613,"-6.8","-6.5","8.0"
2012-05-15,"KL",12664,"-1.1.","-1.5","1.5"
2012-05-15,"KL",12827,"-0.12","-0.5","12.0"
2012-05-15,"KL",12835,"-8.12","-8.5","12.0"
2012-05-15,"KL",13123,"-5.11.","-5.5","11.5"
2012-05-15,"SU",NA,"-4.18","-4.5","18.0"
2012-05-15,"SU",10946,"-4.5","-4.5","5.0"
2012-05-15,"SU",12028,"-0.5.","-0.5","5.5"
2012-05-15,"SU",12194,"-2.19","-2.5","19.0"
2012-05-15,"SU",13092,"-2.6","-2.5","6.0"
2012-05-15,"SU",13094,"-3.17.","-3.5","17.5"
2014-05-15,"SU",12194,"-2.19","-2.5","19.0"
2014-05-15,"SU",12165,"-4.5","-4.5","5.0"
2014-05-15,"SU",13092,"-2.6","-2.5","6.0"
2014-05-15,"SU",12028,"-0.5.","-0.5","5.5"
2014-05-15,"KL",12190,"-2.4.","-2.5","4.5"
2014-05-15,"KL",13412,"-7.12.","-7.5","12.5"
2014-05-15,"KL",19516,"-7.6","-7.5","6.0"
2014-05-15,"KL",12827,"-0.12","-0.5","12.0"
2014-05-15,"KL",12629,"-4.10","-4.5","10.0"
2014-05-15,"KL",19881,"-2.13","-2.5","13.0"
2014-05-15,"KL",19271,"-1.1.","-1.5","1.5"
2014-05-15,"KL",NA,"-4.13","-4.5","13.0"
2014-05-15,"KL",NA,"-5.5.","-5.5","5.5"
2014-05-15,"KL",19771,"-8.12.","-8.5","12.5"
2014-05-15,"KL",20199,"-4.2.","-4.5","2.5"
2014-05-15,"KL",12613,"-7.9","-7.5","9.0"
2014-05-15,"KL",11614,"-8.12","-8.5","12.0"
2015-05-15,"SU",13092,"-2.6","-2.5","6.0"
2015-05-15,"SU",21043,"-4.5","-4.5","5.0"
2015-05-15,"KL",20920,"-0.12","-0.5","12.0"
2015-05-15,"KL",12827,"-2.11","-2.5","11.0"
2015-05-15,"KL",21137,"-2.4.","-2.5","4.5"
2015-05-15,"KL",20538,"-6.10.","-6.5","10.5"
2015-05-15,"KL",20505,"-6.9","-6.5","9.0"
2015-05-15,"KL",21366,"-2.5","-2.5","5.0"
2015-05-15,"KL",20916,"-4.10","-4.5","10.0"
2015-05-15,"KL",21333,"-3.0","-3.5","0.0"
2015-05-15,"KL",12744,"-4.13","-4.5","13.0"
2015-05-15,"KL",12613,"-7.9","-7.5","9.0"
2015-05-15,"SU",20954,"-2.16.","-2.5","16.5"
2015-05-15,"KL",19719,"-1.1.","-1.5","1.5"
2015-05-15,"KL",19516,"-7.6","-7.5","6.0"
2015-05-15,"SU",21907,"-2.20","-2.5","20.0"
2015-05-15,"SU",12194,"-2.19","-2.5","19.0"
2015-05-15,"SU",20353,"-0.19","-0.5","19.0"
2015-05-15,"SU",13095,"-0.17","-0.5","17.0"
2015-05-15,"SU",20946,"-3.17.","-3.5","17.5"
2015-05-15,"KL",19718,"-7.12.","-7.5","12.5"
2015-05-15,"KL",20868,"-8.12","-8.5","12.0"
2015-05-15,"KL",12210,"-2.8","-2.5","8.0"
2015-05-15,"SU",21117,"-1.15.","-1.5","15.5"
2015-05-15,"SU",20060,"-1.4.","-1.5","4.5"
2015-05-15,"SU",12028,"-0.5.","-0.5","5.5"
2015-05-15,"KL",19561,"-5.6","-5.5","6.0"
2015-05-15,"KL",20917,"-2.10","-2.5","10.0"
2015-05-15,"KL",21342,"-1.8.","-1.5","8.5"
2015-05-15,"SU",20797,"-2.1","-2.5","1.0"
2015-05-15,"KL",21585,"-2.8","-2.5","8.0"
2015-05-15,"SU",21634,"-2.6","-2.5","6.0"
2015-05-15,"SU",21636,"-2.6","-2.5","6.0"
2016-05-15,"SU",13092,"-2.6","-2.5","6.0"
2016-05-15,"SU",13092,"-2.6","-2.5","6.0"
2016-05-15,"KL",12207,"-6.12.","-6.5","12.5"
2016-05-15,"SU",20946,"-3.17.","-3.5","17.5"
2016-05-15,"BT",22175,"-2.0","-2.5","0.0"
2016-05-15,"SU",21043,"-3.4","-3.5","4.0"
2016-05-15,"SU",21043,"-4.5","-4.5","5.0"
2016-05-15,"KL",22465,"-7.6","-7.5","6.0"
2016-05-15,"KL",21333,"-3.0","-3.5","0.0"
2016-05-15,"KL",20867,"-6.10.","-6.5","10.5"
2016-05-15,"SU",21907,"-2.20","-2.5","20.0"
2016-05-15,"SU",12194,"-2.19","-2.5","19.0"
2016-05-15,"KL",19561,"-5.6","-5.5","6.0"
2016-05-15,"SU",20060,"-1.4.","-1.5","4.5"
2016-05-15,"SU",12028,"-0.5.","-0.5","5.5"
2016-05-15,"KL",20920,"-0.12","-0.5","12.0"
2016-05-15,"SU",12972,"-0.19","-0.5","19.0"
2016-05-15,"KL",21342,"-1.8.","-1.5","8.5"
2016-05-15,"KL",12744,"-4.13","-4.5","13.0"
2016-05-15,"KL",21137,"-2.4.","-2.5","4.5"
2016-05-15,"KL",19719,"-1.1.","-1.5","1.5"
2016-05-15,"KL",12613,"-7.9","-7.5","9.0"
2016-05-15,"KL",19718,"-7.12.","-7.5","12.5"
2016-05-15,"KL",19764,"-2.12","-2.5","12.0"
