"year","date","repro_stage","squirrel_id","sex","grid","locx_feed","locy_feed","detail","food_type","locx_census","locy_census","locx_census_numeric","locx_feed_numeric","buffer_radius","midden_radius","distance_to_midden","within_territory","within_midden","food_group","midden_status","cone_index_previous_scaled"
2002,"2002-05-27","lactation",5725,"F","SU","12.0",7.8,28,"income","M.7",8,13.7,12,1.73333333333333,0.333333333333333,51.351728305871,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-05-27","lactation",6495,"F","SU","13.4",4.4,3,"income","M.0",4.5,13,13.4,1.73333333333333,0.333333333333333,12.369316876853,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-05-28","lactation",5717,"F","KL","6.1",5.6,3,"income","F.0",6.5,6,6.1,1.73333333333333,0.333333333333333,27.1661554144123,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-05-28","lactation",5717,"F","KL","6.1",5.6,2,"capital","F.0",6.5,6,6.1,1.73333333333333,0.333333333333333,27.1661554144123,TRUE,FALSE,"cone",0,-0.192125953528489
2002,"2002-05-28","lactation",5564,"F","SU","12.5",1,27,"income","K.9",2.9,11.9,12.5,1.73333333333333,0.333333333333333,59.7745765355138,FALSE,FALSE,"other",0,-0.192125953528489
2002,"2002-05-29","lactation",6834,"F","SU","14.5",4,3,"income","O.6",4,15.6,14.5,1.73333333333333,0.333333333333333,33,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-05-30","lactation",5461,"F","KL","9.0",2.3,2,"capital","I.1",2.6,9.1,9,1.73333333333333,0.333333333333333,9.48683298050514,TRUE,TRUE,"cone",1,-0.192125953528489
2002,"2002-05-30","lactation",5763,"F","KL","6.3",1.8,3,"income","E.7",2.8,5.7,6.3,1.73333333333333,0.333333333333333,34.9857113690718,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-05-31","lactation",5562,"F","SU","17.1",5.2,3,"income","Q.8",6,17.8,17.1,1.73333333333333,0.333333333333333,31.8904374382039,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-05-31","lactation",5562,"F","SU","17.1",5.5,3,"income","Q.8",6,17.8,17.1,1.73333333333333,0.333333333333333,25.8069758011279,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-05-31","lactation",5562,"F","SU","17.1",5.5,3,"income","Q.8",6,17.8,17.1,1.73333333333333,0.333333333333333,25.8069758011279,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-05-31","lactation",5562,"F","SU","17.1",5.2,3,"income","Q.8",6,17.8,17.1,1.73333333333333,0.333333333333333,31.8904374382039,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-05-31","lactation",5562,"F","SU","17.1",5.2,3,"income","Q.8",6,17.8,17.1,1.73333333333333,0.333333333333333,31.8904374382039,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-05-31","lactation",5562,"F","SU","17.1",5.5,3,"income","Q.8",6,17.8,17.1,1.73333333333333,0.333333333333333,25.8069758011279,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-05-31","lactation",5562,"F","SU","17.1",5.5,3,"income","Q.8",6,17.8,17.1,1.73333333333333,0.333333333333333,25.8069758011279,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-05-31","lactation",5562,"F","SU","17.1",5.2,3,"income","Q.8",6,17.8,17.1,1.73333333333333,0.333333333333333,31.8904374382039,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-05-31","lactation",5562,"F","SU","17.1",5.2,3,"income","Q.8",6,17.8,17.1,1.73333333333333,0.333333333333333,31.8904374382039,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-05-31","lactation",5586,"F","SU","3.0",10.8,27,"income","B.6",10.7,2.6,3,1.73333333333333,0.333333333333333,12.369316876853,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-05-31","lactation",5586,"F","SU","3.0",10.8,27,"income","B.6",10.7,2.6,3,1.73333333333333,0.333333333333333,12.369316876853,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-05-31","lactation",5586,"F","SU","3.0",10.8,27,"income","B.6",10.7,2.6,3,1.73333333333333,0.333333333333333,12.369316876853,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-05-31","lactation",5586,"F","SU","3.0",10.8,27,"income","B.6",10.7,2.6,3,1.73333333333333,0.333333333333333,12.369316876853,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-05-31","lactation",5586,"F","SU","3.0",10.8,27,"income","B.6",10.7,2.6,3,1.73333333333333,0.333333333333333,12.369316876853,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-05-31","lactation",5586,"F","SU","3.0",10.8,27,"income","B.6",10.7,2.6,3,1.73333333333333,0.333333333333333,12.369316876853,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-05-31","lactation",5586,"F","SU","3.0",10.8,27,"income","B.6",10.7,2.6,3,1.73333333333333,0.333333333333333,12.369316876853,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-05-31","lactation",5586,"F","SU","3.0",10.8,27,"income","B.6",10.7,2.6,3,1.73333333333333,0.333333333333333,12.369316876853,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-05-31","lactation",5586,"F","SU","3.0",10.8,27,"income","B.6",10.7,2.6,3,1.73333333333333,0.333333333333333,12.369316876853,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-05-31","lactation",5586,"F","SU","3.0",10.8,27,"income","B.6",10.7,2.6,3,1.73333333333333,0.333333333333333,12.369316876853,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-05-31","lactation",5586,"F","SU","3.0",10.8,27,"income","B.6",10.7,2.6,3,1.73333333333333,0.333333333333333,12.369316876853,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-05-31","lactation",5586,"F","SU","3.0",10.8,27,"income","B.6",10.7,2.6,3,1.73333333333333,0.333333333333333,12.369316876853,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-05-31","lactation",5586,"F","SU","3.1",11,2,"capital","B.6",10.7,2.6,3.1,1.73333333333333,0.333333333333333,17.4928556845359,TRUE,FALSE,"cone",0,-0.192125953528489
2002,"2002-05-31","lactation",5586,"F","SU","3.0",10.8,27,"income","B.6",10.7,2.6,3,1.73333333333333,0.333333333333333,12.369316876853,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-05-31","lactation",5586,"F","SU","3.0",10.8,27,"income","B.6",10.7,2.6,3,1.73333333333333,0.333333333333333,12.369316876853,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-05-31","lactation",5586,"F","SU","3.0",10.8,27,"income","B.6",10.7,2.6,3,1.73333333333333,0.333333333333333,12.369316876853,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-05-31","lactation",5586,"F","SU","3.0",10.8,27,"income","B.6",10.7,2.6,3,1.73333333333333,0.333333333333333,12.369316876853,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-05-31","lactation",5586,"F","SU","3.0",10.8,27,"income","B.6",10.7,2.6,3,1.73333333333333,0.333333333333333,12.369316876853,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-05-31","lactation",5586,"F","SU","3.0",10.8,27,"income","B.6",10.7,2.6,3,1.73333333333333,0.333333333333333,12.369316876853,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-05-31","lactation",5586,"F","SU","3.0",10.8,27,"income","B.6",10.7,2.6,3,1.73333333333333,0.333333333333333,12.369316876853,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-05-31","lactation",5586,"F","SU","3.0",10.8,27,"income","B.6",10.7,2.6,3,1.73333333333333,0.333333333333333,12.369316876853,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-05-31","lactation",5724,"F","SU","2.1",10.1,3,"income","B.3",9.5,2.3,2.1,1.73333333333333,0.333333333333333,18.9736659610103,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-05-31","lactation",5725,"F","SU","11.9",9,27,"income","M.7",8,13.7,11.9,1.73333333333333,0.333333333333333,61.773780845922,FALSE,FALSE,"other",0,-0.192125953528489
2002,"2002-05-31","lactation",5725,"F","SU","11.9",9,27,"income","M.7",8,13.7,11.9,1.73333333333333,0.333333333333333,61.773780845922,FALSE,FALSE,"other",0,-0.192125953528489
2002,"2002-05-31","lactation",5725,"F","SU","11.9",9,27,"income","M.7",8,13.7,11.9,1.73333333333333,0.333333333333333,61.773780845922,FALSE,FALSE,"other",0,-0.192125953528489
2002,"2002-05-31","lactation",5725,"F","SU","11.9",9,27,"income","M.7",8,13.7,11.9,1.73333333333333,0.333333333333333,61.773780845922,FALSE,FALSE,"other",0,-0.192125953528489
2002,"2002-05-31","lactation",5725,"F","SU","11.9",9,27,"income","M.7",8,13.7,11.9,1.73333333333333,0.333333333333333,61.773780845922,FALSE,FALSE,"other",0,-0.192125953528489
2002,"2002-05-31","lactation",5725,"F","SU","11.9",9,27,"income","M.7",8,13.7,11.9,1.73333333333333,0.333333333333333,61.773780845922,FALSE,FALSE,"other",0,-0.192125953528489
2002,"2002-05-31","lactation",5725,"F","SU","11.9",9,27,"income","M.7",8,13.7,11.9,1.73333333333333,0.333333333333333,61.773780845922,FALSE,FALSE,"other",0,-0.192125953528489
2002,"2002-05-31","lactation",5725,"F","SU","11.9",9,27,"income","M.7",8,13.7,11.9,1.73333333333333,0.333333333333333,61.773780845922,FALSE,FALSE,"other",0,-0.192125953528489
2002,"2002-05-31","lactation",5725,"F","SU","11.9",9,27,"income","M.7",8,13.7,11.9,1.73333333333333,0.333333333333333,61.773780845922,FALSE,FALSE,"other",0,-0.192125953528489
2002,"2002-05-31","lactation",5725,"F","SU","12.5",8,28,"income","M.7",8,13.7,12.5,1.73333333333333,0.333333333333333,36,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-05-31","lactation",5725,"F","SU","11.9",9,27,"income","M.7",8,13.7,11.9,1.73333333333333,0.333333333333333,61.773780845922,FALSE,FALSE,"other",0,-0.192125953528489
2002,"2002-05-31","lactation",5725,"F","SU","11.9",9,27,"income","M.7",8,13.7,11.9,1.73333333333333,0.333333333333333,61.773780845922,FALSE,FALSE,"other",0,-0.192125953528489
2002,"2002-05-31","lactation",6348,"F","SU","8.9",5.4,1,"income","I.1",6.4,9.1,8.9,1.73333333333333,0.333333333333333,30.5941170815567,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-05-31","lactation",6348,"F","SU","8.9",5.4,1,"income","I.1",6.4,9.1,8.9,1.73333333333333,0.333333333333333,30.5941170815567,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-05-31","lactation",6348,"F","SU","8.8",5.1,3,"income","I.1",6.4,9.1,8.8,1.73333333333333,0.333333333333333,40.024992192379,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-05-31","lactation",6348,"F","SU","8.9",5.4,1,"income","I.1",6.4,9.1,8.9,1.73333333333333,0.333333333333333,30.5941170815567,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-05-31","lactation",6348,"F","SU","8.9",5.4,1,"income","I.1",6.4,9.1,8.9,1.73333333333333,0.333333333333333,30.5941170815567,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-05-31","lactation",6348,"F","SU","8.9",5.4,1,"income","I.1",6.4,9.1,8.9,1.73333333333333,0.333333333333333,30.5941170815567,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-05-31","lactation",6348,"F","SU","8.9",5.4,1,"income","I.1",6.4,9.1,8.9,1.73333333333333,0.333333333333333,30.5941170815567,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-05-31","lactation",6348,"F","SU","8.9",5.4,1,"income","I.1",6.4,9.1,8.9,1.73333333333333,0.333333333333333,30.5941170815567,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-05-31","lactation",6348,"F","SU","8.8",5.1,3,"income","I.1",6.4,9.1,8.8,1.73333333333333,0.333333333333333,40.024992192379,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-05-31","lactation",6348,"F","SU","8.9",5.4,1,"income","I.1",6.4,9.1,8.9,1.73333333333333,0.333333333333333,30.5941170815567,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-05-31","lactation",6348,"F","SU","8.9",5.4,1,"income","I.1",6.4,9.1,8.9,1.73333333333333,0.333333333333333,30.5941170815567,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-05-31","lactation",6348,"F","SU","8.9",5.4,1,"income","I.1",6.4,9.1,8.9,1.73333333333333,0.333333333333333,30.5941170815567,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-05-31","lactation",6348,"F","SU","8.9",5.4,1,"income","I.1",6.4,9.1,8.9,1.73333333333333,0.333333333333333,30.5941170815567,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-05-31","lactation",6348,"F","SU","8.8",5.1,3,"income","I.1",6.4,9.1,8.8,1.73333333333333,0.333333333333333,40.024992192379,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-05-31","lactation",6348,"F","SU","8.9",5.4,3,"income","I.1",6.4,9.1,8.9,1.73333333333333,0.333333333333333,30.5941170815567,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-05-31","lactation",6348,"F","SU","8.9",5.4,1,"income","I.1",6.4,9.1,8.9,1.73333333333333,0.333333333333333,30.5941170815567,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-05-31","lactation",6348,"F","SU","8.9",5.4,3,"income","I.1",6.4,9.1,8.9,1.73333333333333,0.333333333333333,30.5941170815567,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-01","lactation",5715,"F","KL","8.0",5,3,"income","H.0",4.5,8,8,1.73333333333333,0.333333333333333,15,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-04","lactation",5348,"F","KL","7.0",9.9,2,"capital","G.1",10.5,7.1,7,1.73333333333333,0.333333333333333,18.2482875908946,TRUE,FALSE,"cone",0,-0.192125953528489
2002,"2002-06-05","lactation",5350,"F","SU","15.0",11,3,"income","O.0",11,15,15,1.73333333333333,0.333333333333333,0,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-06-06","lactation",5674,"F","KL","-1.6",5.4,15,"income","-2.0",6.7,-2,-1.6,1.73333333333333,0.333333333333333,40.8044115262063,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-06","lactation",5715,"F","KL","7.1",5,3,"income","H.0",4.5,8,7.1,1.73333333333333,0.333333333333333,30.886890422961,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-06","lactation",6348,"F","SU","8.0",5,3,"income","I.1",6.4,9.1,8,1.73333333333333,0.333333333333333,53.4134814442946,FALSE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-06","lactation",6348,"F","SU","8.8",4.2,3,"income","I.1",6.4,9.1,8.8,1.73333333333333,0.333333333333333,66.6108099335235,FALSE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-06","lactation",6348,"F","SU","9.0",4.5,3,"income","I.1",6.4,9.1,9,1.73333333333333,0.333333333333333,57.0788927713214,FALSE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-06","lactation",6348,"F","SU","9.2",5.1,3,"income","I.1",6.4,9.1,9.2,1.73333333333333,0.333333333333333,39.1152144312159,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-06","lactation",6348,"F","SU","8.8",4.2,3,"income","I.1",6.4,9.1,8.8,1.73333333333333,0.333333333333333,66.6108099335235,FALSE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-06","lactation",6348,"F","SU","8.8",4.2,3,"income","I.1",6.4,9.1,8.8,1.73333333333333,0.333333333333333,66.6108099335235,FALSE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-06","lactation",6348,"F","SU","8.8",4.2,3,"income","I.1",6.4,9.1,8.8,1.73333333333333,0.333333333333333,66.6108099335235,FALSE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-06","lactation",6348,"F","SU","9.0",4.5,3,"income","I.1",6.4,9.1,9,1.73333333333333,0.333333333333333,57.0788927713214,FALSE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-07","lactation",6834,"F","SU","15.5",4,3,"income","O.6",4,15.6,15.5,1.73333333333333,0.333333333333333,2.99999999999999,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-06-09","lactation",5463,"F","SU","4.0",10.2,3,"income","D.9",10.5,4.9,4,1.73333333333333,0.333333333333333,28.4604989415154,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-09","lactation",5463,"F","SU","3.8",10.2,3,"income","D.9",10.5,4.9,3.8,1.73333333333333,0.333333333333333,34.2052627529742,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-09","lactation",5724,"F","SU","1.2",7.8,3,"income","B.3",9.5,2.3,1.2,1.73333333333333,0.333333333333333,60.7453701939498,FALSE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-10","lactation",5488,"F","SU","6.1",12,2,"capital","F.0",12.1,6,6.1,1.73333333333333,0.333333333333333,4.24264068711927,TRUE,TRUE,"cone",1,-0.192125953528489
2002,"2002-06-10","lactation",5724,"F","SU","2.2",9,3,"income","B.3",9.5,2.3,2.2,1.73333333333333,0.333333333333333,15.2970585407784,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-11","lactation",6348,"F","SU","8.6",7.6,3,"income","I.1",6.4,9.1,8.6,1.73333333333333,0.333333333333333,39,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-12","lactation",5463,"F","SU","4.0",10.8,3,"income","D.9",10.5,4.9,4,1.73333333333333,0.333333333333333,28.4604989415154,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-12","lactation",5463,"F","SU","4.0",10.3,27,"income","D.9",10.5,4.9,4,1.73333333333333,0.333333333333333,27.6586333718787,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-12","lactation",5463,"F","SU","5.2",11,27,"income","D.9",10.5,4.9,5.2,1.73333333333333,0.333333333333333,17.4928556845359,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-12","lactation",5463,"F","SU","4.9",10.7,2,"capital","D.9",10.5,4.9,4.9,1.73333333333333,0.333333333333333,5.99999999999998,TRUE,TRUE,"cone",1,-0.192125953528489
2002,"2002-06-12","lactation",5463,"F","SU","5.8",10.6,2,"capital","D.9",10.5,4.9,5.8,1.73333333333333,0.333333333333333,27.1661554144122,TRUE,FALSE,"cone",0,-0.192125953528489
2002,"2002-06-12","lactation",5463,"F","SU","5.4",10.9,2,"capital","D.9",10.5,4.9,5.4,1.73333333333333,0.333333333333333,19.2093727122986,TRUE,FALSE,"cone",0,-0.192125953528489
2002,"2002-06-12","lactation",5463,"F","SU","5.9",10.8,2,"capital","D.9",10.5,4.9,5.9,1.73333333333333,0.333333333333333,31.3209195267317,TRUE,FALSE,"cone",0,-0.192125953528489
2002,"2002-06-12","lactation",5586,"F","SU","2.4",11.2,3,"income","B.6",10.7,2.6,2.4,1.73333333333333,0.333333333333333,16.1554944214035,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-12","lactation",5724,"F","SU","2.1",8.8,3,"income","B.3",9.5,2.3,2.1,1.73333333333333,0.333333333333333,21.8403296678415,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-12","lactation",5724,"F","SU","2.0",2,3,"income","B.3",9.5,2.3,2,1.73333333333333,0.333333333333333,225.179928057542,FALSE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-12","lactation",5725,"F","SU","12.5",8.1,3,"income","M.7",8,13.7,12.5,1.73333333333333,0.333333333333333,36.1247837363769,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-12","lactation",5725,"F","SU","12.5",8.1,3,"income","M.7",8,13.7,12.5,1.73333333333333,0.333333333333333,36.1247837363769,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-12","lactation",5725,"F","SU","12.5",8.1,3,"income","M.7",8,13.7,12.5,1.73333333333333,0.333333333333333,36.1247837363769,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-12","lactation",5725,"F","SU","12.5",8.1,3,"income","M.7",8,13.7,12.5,1.73333333333333,0.333333333333333,36.1247837363769,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-12","lactation",5725,"F","SU","12.5",8.1,3,"income","M.7",8,13.7,12.5,1.73333333333333,0.333333333333333,36.1247837363769,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-12","lactation",5725,"F","SU","12.5",8.1,3,"income","M.7",8,13.7,12.5,1.73333333333333,0.333333333333333,36.1247837363769,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-12","lactation",5725,"F","SU","12.5",8.1,3,"income","M.7",8,13.7,12.5,1.73333333333333,0.333333333333333,36.1247837363769,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-12","lactation",5725,"F","SU","11.5",8,2,"capital","M.7",8,13.7,11.5,1.73333333333333,0.333333333333333,66,FALSE,FALSE,"cone",0,-0.192125953528489
2002,"2002-06-12","lactation",5725,"F","SU","12.5",8.1,3,"income","M.7",8,13.7,12.5,1.73333333333333,0.333333333333333,36.1247837363769,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-13","lactation",5454,"F","SU","19.4",6.7,3,"income","S.2",5.7,19.2,19.4,1.73333333333333,0.333333333333333,30.5941170815567,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-13","lactation",5454,"F","SU","19.4",6.7,3,"income","S.2",5.7,19.2,19.4,1.73333333333333,0.333333333333333,30.5941170815567,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-13","lactation",5454,"F","SU","19.4",6.7,3,"income","S.2",5.7,19.2,19.4,1.73333333333333,0.333333333333333,30.5941170815567,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-13","lactation",5454,"F","SU","19.4",6.7,3,"income","S.2",5.7,19.2,19.4,1.73333333333333,0.333333333333333,30.5941170815567,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-13","lactation",5454,"F","SU","18.9",6.1,3,"income","S.2",5.7,19.2,18.9,1.73333333333333,0.333333333333333,15,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-13","lactation",5454,"F","SU","19.4",6.7,3,"income","S.2",5.7,19.2,19.4,1.73333333333333,0.333333333333333,30.5941170815567,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-13","lactation",5586,"F","SU","2.2",11.2,3,"income","B.6",10.7,2.6,2.2,1.73333333333333,0.333333333333333,19.2093727122985,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-13","lactation",5586,"F","SU","2.2",11.2,2,"capital","B.6",10.7,2.6,2.2,1.73333333333333,0.333333333333333,19.2093727122985,TRUE,FALSE,"cone",0,-0.192125953528489
2002,"2002-06-13","lactation",5586,"F","SU","2.2",11.2,2,"capital","B.6",10.7,2.6,2.2,1.73333333333333,0.333333333333333,19.2093727122985,TRUE,FALSE,"cone",0,-0.192125953528489
2002,"2002-06-13","lactation",5724,"F","SU","2.0",11.8,3,"income","B.3",9.5,2.3,2,1.73333333333333,0.333333333333333,69.5844810284592,FALSE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-13","lactation",5724,"F","SU","2.5",8.6,3,"income","B.3",9.5,2.3,2.5,1.73333333333333,0.333333333333333,27.6586333718787,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-13","lactation",5725,"F","SU","12.5",8,3,"income","M.7",8,13.7,12.5,1.73333333333333,0.333333333333333,36,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-13","lactation",6348,"F","SU","8.4",3.2,9,"income","I.1",6.4,9.1,8.4,1.73333333333333,0.333333333333333,98.2700361249552,FALSE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-13","lactation",6348,"F","SU","8.4",3.2,9,"income","I.1",6.4,9.1,8.4,1.73333333333333,0.333333333333333,98.2700361249552,FALSE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-13","lactation",6348,"F","SU","8.4",3.2,9,"income","I.1",6.4,9.1,8.4,1.73333333333333,0.333333333333333,98.2700361249552,FALSE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-13","lactation",6348,"F","SU","8.4",3.2,9,"income","I.1",6.4,9.1,8.4,1.73333333333333,0.333333333333333,98.2700361249552,FALSE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-13","lactation",6348,"F","SU","8.4",3.2,9,"income","I.1",6.4,9.1,8.4,1.73333333333333,0.333333333333333,98.2700361249552,FALSE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-13","lactation",6348,"F","SU","8.4",3.2,9,"income","I.1",6.4,9.1,8.4,1.73333333333333,0.333333333333333,98.2700361249552,FALSE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-13","lactation",6348,"F","SU","8.4",3.2,9,"income","I.1",6.4,9.1,8.4,1.73333333333333,0.333333333333333,98.2700361249552,FALSE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-13","lactation",6348,"F","SU","8.4",3.2,9,"income","I.1",6.4,9.1,8.4,1.73333333333333,0.333333333333333,98.2700361249552,FALSE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-13","lactation",6348,"F","SU","8.4",3.2,9,"income","I.1",6.4,9.1,8.4,1.73333333333333,0.333333333333333,98.2700361249552,FALSE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-13","lactation",6348,"F","SU","8.1",6.2,3,"income","I.1",6.4,9.1,8.1,1.73333333333333,0.333333333333333,30.5941170815567,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-13","lactation",6348,"F","SU","8.4",3.2,9,"income","I.1",6.4,9.1,8.4,1.73333333333333,0.333333333333333,98.2700361249552,FALSE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-14","lactation",6348,"F","SU","7.1",4.3,28,"income","I.1",6.4,9.1,7.1,1.73333333333333,0.333333333333333,87,FALSE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-14","lactation",6508,"F","SU","7.3",14.9,27,"income","G.5",14.5,7.5,7.3,1.73333333333333,0.333333333333333,13.4164078649987,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-14","lactation",6508,"F","SU","7.4",14.9,3,"income","G.5",14.5,7.5,7.4,1.73333333333333,0.333333333333333,12.369316876853,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-06-14","lactation",6508,"F","SU","7.3",14.9,27,"income","G.5",14.5,7.5,7.3,1.73333333333333,0.333333333333333,13.4164078649987,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-14","lactation",6508,"F","SU","7.3",14.9,27,"income","G.5",14.5,7.5,7.3,1.73333333333333,0.333333333333333,13.4164078649987,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-14","lactation",6508,"F","SU","7.3",14.9,27,"income","G.5",14.5,7.5,7.3,1.73333333333333,0.333333333333333,13.4164078649987,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-14","lactation",6508,"F","SU","7.3",14.9,27,"income","G.5",14.5,7.5,7.3,1.73333333333333,0.333333333333333,13.4164078649987,TRUE,FALSE,"other",0,-0.192125953528489
2002,"2002-06-14","lactation",6508,"F","SU","7.4",14.9,3,"income","G.5",14.5,7.5,7.4,1.73333333333333,0.333333333333333,12.369316876853,TRUE,TRUE,"other",1,-0.192125953528489
2002,"2002-06-14","lactation",6508,"F","SU","7.3",14.9,27,"income","G.5",14.5,7.5,7.3,1.73333333333333,0.333333333333333,13.4164078649987,TRUE,FALSE,"other",0,-0.192125953528489
