"squirrel_id","year","n_middens"
8648,"2006",1
8648,"2007",1
8648,"2008",3
8657,"2006",1
8657,"2007",1
8657,"2008",2
8664,"2008",3
8669,"2008",1
8672,"2008",4
8673,"2008",3
8680,"2008",5
8681,"2006",1
8681,"2007",1
8681,"2008",1
8692,"2007",1
8692,"2008",2
8693,"2006",1
8693,"2007",3
8693,"2008",2
8701,"2008",3
8703,"2006",2
8703,"2007",1
8703,"2008",3
8708,"2008",1
8714,"2008",3
8727,"2005",1
8727,"2006",3
8727,"2007",2
8727,"2008",3
8728,"2006",1
8728,"2007",1
8728,"2008",1
8729,"2005",6
8729,"2006",1
8729,"2007",1
8729,"2008",2
8730,"2006",2
8730,"2007",1
8730,"2008",4
8732,"2008",1
8733,"2006",3
8733,"2007",1
8733,"2008",5
8745,"2006",2
8745,"2007",1
8745,"2008",2
8745,"2009",1
8760,"2010",1
8760,"2011",1
8775,"2011",1
8775,"2012",1
8775,"2013",1
8775,"2014",1
8817,"2006",1
8817,"2007",4
8817,"2008",4
8825,"2007",2
8825,"2008",1
10037,"2011",3
10037,"2012",1
10037,"2013",1
10042,"2011",1
10042,"2012",1
10043,"2011",1
10043,"2012",1
10043,"2013",1
10043,"2014",1
10043,"2015",1
10043,"2016",1
10043,"2017",1
10043,"2018",1
10046,"2011",2
10046,"2012",1
10046,"2013",2
10047,"2012",1
10047,"2013",1
10048,"2012",1
10048,"2013",1
10048,"2014",1
10050,"2008",5
10050,"2009",1
10060,"2011",2
10061,"2006",1
10061,"2007",2
10061,"2008",1
10061,"2009",1
10062,"2008",1
10062,"2009",1
10062,"2010",1
10065,"2006",1
10065,"2007",1
10065,"2008",1
10065,"2009",1
10082,"2006",1
10082,"2008",1
10083,"2006",1
10083,"2007",1
10083,"2008",2
10083,"2009",1
10083,"2010",1
10086,"2006",1
10086,"2007",2
10086,"2008",2
10086,"2009",1
10097,"2006",2
10105,"2006",4
10105,"2007",2
10105,"2008",2
10114,"2006",2
10114,"2007",1
10114,"2008",1
10114,"2009",2
10115,"2007",1
10115,"2008",2
10115,"2009",3
10116,"2006",1
10116,"2007",1
10116,"2008",1
10116,"2009",1
10120,"2005",4
10120,"2006",3
10120,"2007",2
10120,"2008",4
10120,"2009",2
10121,"2006",3
10121,"2007",2
10121,"2008",1
10121,"2009",1
10125,"2006",1
10125,"2007",3
10125,"2008",2
10125,"2010",1
10131,"2006",3
10131,"2007",1
10131,"2008",1
10132,"2006",3
10132,"2008",4
10133,"2006",4
10133,"2007",3
10133,"2008",3
10133,"2009",1
10134,"2006",1
10134,"2008",3
10135,"2006",3
10135,"2007",1
10135,"2008",2
10135,"2009",3
10136,"2006",1
10136,"2007",3
10136,"2008",4
10136,"2009",2
10137,"2006",2
10137,"2007",5
10137,"2008",6
10137,"2009",2
10138,"2006",2
10138,"2007",2
10138,"2008",3
10138,"2009",1
10139,"2006",3
10139,"2007",1
10139,"2008",6
10140,"2006",3
10140,"2007",1
10140,"2008",3
10140,"2009",1
10141,"2006",2
10141,"2007",1
10141,"2008",3
10141,"2009",1
10145,"2006",2
10145,"2007",1
10145,"2008",3
10145,"2009",2
10146,"2006",1
10146,"2007",1
10146,"2008",1
10146,"2009",2
10147,"2007",3
10147,"2008",2
10147,"2009",1
10147,"2010",1
10153,"2006",1
10153,"2007",2
10153,"2008",2
10153,"2009",2
10153,"2010",1
10157,"2006",2
10157,"2007",2
10157,"2008",2
10158,"2008",1
10160,"2006",2
10160,"2007",1
10160,"2008",2
10160,"2009",2
10161,"2006",2
10161,"2007",1
10161,"2008",2
10161,"2009",1
10161,"2010",1
10176,"2006",5
10176,"2007",4
10176,"2008",8
10177,"2006",2
10177,"2007",1
10177,"2008",2
10177,"2009",2
10177,"2010",1
10178,"2006",1
10178,"2007",1
10178,"2008",4
10178,"2009",2
10181,"2006",6
10181,"2007",1
10181,"2008",6
10181,"2009",1
10182,"2006",1
10182,"2007",1
10182,"2008",1
10182,"2009",1
10182,"2010",1
10182,"2011",1
10183,"2006",1
10183,"2007",1
10183,"2008",2
10183,"2009",2
10184,"2006",2
10184,"2007",2
10184,"2008",3
10184,"2009",1
10184,"2011",2
10185,"2006",1
10185,"2007",5
10185,"2008",5
10185,"2009",3
10191,"2006",3
10191,"2007",1
10191,"2008",2
10191,"2009",1
10191,"2011",1
10191,"2012",1
10192,"2006",3
10192,"2007",1
10192,"2008",4
10201,"2008",2
10201,"2009",1
10201,"2010",1
10201,"2011",1
10212,"2007",3
10212,"2008",1
10212,"2009",2
10212,"2010",1
10220,"2005",4
10220,"2006",1
10220,"2007",1
10220,"2008",2
10220,"2009",2
10228,"2006",1
10228,"2007",1
10228,"2008",2
10228,"2009",1
10228,"2010",1
10239,"2007",1
10239,"2008",1
10240,"2007",1
10240,"2008",5
10249,"2007",1
10249,"2008",2
10249,"2009",1
10261,"2007",1
10261,"2008",1
10261,"2009",1
10262,"2007",2
10262,"2008",2
10262,"2009",1
10264,"2007",2
10264,"2008",4
10264,"2009",2
10264,"2010",1
10265,"2007",1
10265,"2008",2
10265,"2009",1
10271,"2008",5
10271,"2009",3
10273,"2008",2
10273,"2009",1
10273,"2010",2
10273,"2011",1
10274,"2008",1
10275,"2006",2
10275,"2007",1
10275,"2008",6
10275,"2009",2
10275,"2010",1
10280,"2008",5
10280,"2009",2
10280,"2010",1
10281,"2007",1
10281,"2008",1
10281,"2009",1
10285,"2008",1
10285,"2009",1
10291,"2007",1
10291,"2008",2
10291,"2009",2
10291,"2010",2
10296,"2004",1
10296,"2005",3
10296,"2007",1
10296,"2008",2
10316,"2006",1
10316,"2007",1
10316,"2009",1
10317,"2007",1
10317,"2008",2
10317,"2009",1
10318,"2007",4
10318,"2008",5
10318,"2009",1
10318,"2010",1
10318,"2011",1
10318,"2012",1
10318,"2013",1
10322,"2007",1
10322,"2008",2
10322,"2009",1
10325,"2008",2
10325,"2009",2
10325,"2010",1
10341,"2008",3
10341,"2009",1
10342,"2008",1
10342,"2009",1
10342,"2010",1
10342,"2011",1
10342,"2012",1
10342,"2013",1
10342,"2014",1
10342,"2015",1
10343,"2008",2
10343,"2009",2
10358,"2007",1
10358,"2008",2
10358,"2009",2
10358,"2010",2
10358,"2011",2
10358,"2012",1
10359,"2007",1
10359,"2008",2
10359,"2009",1
10361,"2008",6
10361,"2009",3
10362,"2008",3
10362,"2009",1
10369,"2008",1
10370,"2008",2
10370,"2009",2
10374,"2008",2
10374,"2009",1
10374,"2010",1
10374,"2011",1
10374,"2012",2
10374,"2013",1
10374,"2015",1
10375,"2008",5
10375,"2009",1
10375,"2010",1
10375,"2011",3
10376,"2008",2
10376,"2009",2
10377,"2008",5
10377,"2009",3
10379,"2008",1
10379,"2009",2
10380,"2008",2
10380,"2009",1
10391,"2008",3
10391,"2009",2
10391,"2010",2
10396,"2008",1
10404,"2008",1
10404,"2009",2
10404,"2010",1
10405,"2008",1
10405,"2009",1
10408,"2008",2
10408,"2009",2
10410,"2008",3
10411,"2008",2
10461,"2009",1
10461,"2010",1
10473,"2010",1
10474,"2008",4
10474,"2009",2
10475,"2009",2
10517,"2009",1
10531,"2009",2
10531,"2010",1
10531,"2011",2
10531,"2012",1
10531,"2013",1
10537,"2009",2
10543,"2009",1
10572,"2008",3
10572,"2009",1
10579,"2009",1
10588,"2009",1
10588,"2010",1
10602,"2009",1
10602,"2010",2
10607,"2009",1
10607,"2010",1
10609,"2009",1
10616,"2010",2
10638,"2008",3
10639,"2008",1
10642,"2008",2
10642,"2009",1
10653,"2011",1
10654,"2011",1
10654,"2012",1
10654,"2013",1
10654,"2014",1
10654,"2015",1
10655,"2011",1
10655,"2012",1
10655,"2013",1
10655,"2014",1
10657,"2008",5
10657,"2009",2
10661,"2008",4
10661,"2009",1
10662,"2008",2
10662,"2009",1
10662,"2010",1
10663,"2008",2
10664,"2008",1
10664,"2009",2
10686,"2008",1
10686,"2009",1
10686,"2010",1
10686,"2011",2
10687,"2008",1
10692,"2008",1
10692,"2011",1
10693,"2007",2
10693,"2008",3
10693,"2009",1
10694,"2008",1
10695,"2008",2
10696,"2008",1
10697,"2008",3
10711,"2008",1
10711,"2009",1
10711,"2010",3
10711,"2011",2
10713,"2006",1
10713,"2007",2
10713,"2008",1
10713,"2009",2
10722,"2008",2
10724,"2008",1
10724,"2009",2
10724,"2011",1
10725,"2008",4
10725,"2009",1
10735,"2008",1
10735,"2009",1
10743,"2008",3
10743,"2010",1
10744,"2008",1
10744,"2009",1
10744,"2010",1
10746,"2008",1
10746,"2010",1
10747,"2008",3
10748,"2008",1
10748,"2009",1
10754,"2009",1
10759,"2009",1
10760,"2008",3
10760,"2009",2
10782,"2010",1
10784,"2010",1
10786,"2005",5
10786,"2006",6
10786,"2007",1
10786,"2008",5
10786,"2009",1
10786,"2010",1
10813,"2010",1
10814,"2009",2
10814,"2010",1
10815,"2011",1
10816,"2009",1
10816,"2010",1
10818,"2009",2
10818,"2010",1
10818,"2011",1
10818,"2012",1
10828,"2009",1
10828,"2010",2
10829,"2009",1
10832,"2011",2
10871,"2010",1
10878,"2011",1
10878,"2012",1
10878,"2013",1
10878,"2014",1
10914,"2010",2
10917,"2010",1
10918,"2010",1
10918,"2011",2
10918,"2012",1
10918,"2013",1
10918,"2014",1
10924,"2010",2
10939,"2010",2
10939,"2011",1
10945,"2010",1
10945,"2011",1
10946,"2010",1
10946,"2011",2
10946,"2012",1
10955,"2010",1
10985,"2010",1
10993,"2012",1
10993,"2013",2
10993,"2014",1
10993,"2015",1
10994,"2012",1
10995,"2012",1
10995,"2013",1
10995,"2015",1
11001,"2011",1
11002,"2012",1
11002,"2013",1
11002,"2014",1
11002,"2015",1
11002,"2016",1
11017,"2013",1
11020,"2013",1
11020,"2015",1
11020,"2016",1
11053,"2010",1
11077,"2011",2
11078,"2010",2
11078,"2011",1
11078,"2012",1
11084,"2010",1
11150,"2010",1
11150,"2011",1
11160,"2009",1
11161,"2008",2
11161,"2009",1
11162,"2008",1
11162,"2009",1
11170,"2009",1
11171,"2009",3
11171,"2010",1
11173,"2009",1
11173,"2010",1
11173,"2011",1
11174,"2009",2
11174,"2010",2
11175,"2008",1
11175,"2009",1
11176,"2009",2
11176,"2010",1
11177,"2009",1
11178,"2009",1
11179,"2009",1
11179,"2010",1
11181,"2009",1
11181,"2010",1
11182,"2009",2
11182,"2010",1
11184,"2010",2
11194,"2009",1
11194,"2010",2
11201,"2009",1
11201,"2010",1
11201,"2011",1
11203,"2009",2
11220,"2011",1
11220,"2012",1
11220,"2013",1
11220,"2014",1
11225,"2011",2
11254,"2010",2
11256,"2010",1
11256,"2011",1
11256,"2012",1
11256,"2013",1
11256,"2014",1
11256,"2015",1
11256,"2016",1
11266,"2010",1
11266,"2011",1
11266,"2012",1
11266,"2013",1
11272,"2010",1
11272,"2011",1
11272,"2013",1
11281,"2010",1
11282,"2011",2
11282,"2012",1
11313,"2010",3
11313,"2011",2
11319,"2010",2
11319,"2011",2
11324,"2010",1
11325,"2010",1
11339,"2010",1
11343,"2011",1
11344,"2010",1
11344,"2011",2
11344,"2012",1
11344,"2013",1
11363,"2010",1
11385,"2011",1
11398,"2010",1
11434,"2011",1
11434,"2012",1
11434,"2013",2
11434,"2014",1
11434,"2015",1
11434,"2016",1
11434,"2017",1
11435,"2011",1
11448,"2011",1
11460,"2010",1
11460,"2011",1
11460,"2012",1
11460,"2013",1
11482,"2010",2
11483,"2010",1
11486,"2009",1
11486,"2010",1
11486,"2011",2
11489,"2009",2
11489,"2010",1
11489,"2011",1
11489,"2012",1
11493,"2010",1
11496,"2010",2
11496,"2011",1
11501,"2010",1
11519,"2010",1
11521,"2010",1
11522,"2010",2
11523,"2010",1
11524,"2010",1
11524,"2011",1
11525,"2010",1
11531,"2011",2
11531,"2012",2
11531,"2013",2
11531,"2014",2
11531,"2015",1
11531,"2016",1
11534,"2010",1
11534,"2011",1
11534,"2012",1
11534,"2013",2
11534,"2014",1
11534,"2015",1
11534,"2016",1
11534,"2017",1
11536,"2010",1
11537,"2010",1
11537,"2011",1
11537,"2012",1
11537,"2013",1
11572,"2011",1
11576,"2012",2
11576,"2013",2
11576,"2014",1
11576,"2015",1
11576,"2016",2
11576,"2017",1
11577,"2011",2
11577,"2012",1
11577,"2013",2
11577,"2014",1
11578,"2011",1
11578,"2012",1
11578,"2013",2
11578,"2014",1
11614,"2010",2
11614,"2011",1
11614,"2012",1
11614,"2013",1
11614,"2014",1
11619,"2011",1
11619,"2012",2
11619,"2013",1
11621,"2011",1
11621,"2012",1
11621,"2013",1
11621,"2014",1
11622,"2012",1
11623,"2011",1
11625,"2011",1
11625,"2012",1
11722,"2011",2
11722,"2012",1
11722,"2013",1
11722,"2014",1
11775,"2011",3
11775,"2012",1
11775,"2013",1
11775,"2014",1
11775,"2015",1
11775,"2016",1
11812,"2011",2
11841,"2011",2
11841,"2012",1
11841,"2013",1
11876,"2011",1
11877,"2011",1
11881,"2011",1
11882,"2009",1
11882,"2010",1
11883,"2011",1
11883,"2012",1
11883,"2013",1
11883,"2015",1
11883,"2016",1
11895,"2011",3
11895,"2012",1
11895,"2014",1
11895,"2015",1
11896,"2011",2
11896,"2012",1
11896,"2013",1
11897,"2011",2
11897,"2012",1
11897,"2013",1
11897,"2014",1
11943,"2011",1
11943,"2013",1
11943,"2015",1
11944,"2011",1
11944,"2012",1
11945,"2012",1
11945,"2013",1
11946,"2011",1
11946,"2012",1
11946,"2013",2
11946,"2014",1
11946,"2015",1
11952,"2011",4
11952,"2012",1
11952,"2013",2
11952,"2014",1
11953,"2011",1
11953,"2012",1
11953,"2013",1
11953,"2014",1
11953,"2015",1
11953,"2016",1
11955,"2011",1
11957,"2011",1
11957,"2012",1
11957,"2013",1
11957,"2014",1
11957,"2015",1
11957,"2016",1
11957,"2017",1
11963,"2012",1
11963,"2013",1
11963,"2014",1
11963,"2015",1
11963,"2016",1
11967,"2011",1
11968,"2011",1
11970,"2011",2
11971,"2011",1
11972,"2011",1
11973,"2011",2
11974,"2011",2
11976,"2011",3
11976,"2012",2
11976,"2013",2
11976,"2014",1
11976,"2015",1
11976,"2016",2
11976,"2017",1
11978,"2009",2
11978,"2010",2
11978,"2011",1
11979,"2011",2
11979,"2012",1
11979,"2013",1
11979,"2014",1
11979,"2015",1
11979,"2016",1
11979,"2017",1
11981,"2011",1
11981,"2013",1
11981,"2014",1
11983,"2011",1
11983,"2012",1
11983,"2013",1
11983,"2014",1
11985,"2011",1
11986,"2011",1
11987,"2011",1
11988,"2011",1
11989,"2011",1
11990,"2011",1
11991,"2011",1
11992,"2011",1
11993,"2011",1
11996,"2011",2
11996,"2012",1
11996,"2013",3
11997,"2011",1
11998,"2011",2
11998,"2012",1
11998,"2013",1
11998,"2014",1
11998,"2015",1
11998,"2016",1
11998,"2017",1
11999,"2008",1
11999,"2009",3
11999,"2010",1
11999,"2011",2
11999,"2012",1
11999,"2013",1
11999,"2014",1
12000,"2011",1
12000,"2012",1
12003,"2011",3
12003,"2012",1
12003,"2013",1
12003,"2014",1
12003,"2015",1
12003,"2016",1
12003,"2017",1
12004,"2011",2
12004,"2012",1
12006,"2011",2
12006,"2012",1
12006,"2013",1
12006,"2014",1
12007,"2011",1
12007,"2012",1
12007,"2013",1
12008,"2011",1
12008,"2012",1
12008,"2013",1
12008,"2014",1
12008,"2015",1
12008,"2016",1
12008,"2017",1
12008,"2018",1
12009,"2011",1
12012,"2011",1
12012,"2012",1
12012,"2013",1
12012,"2014",1
12012,"2015",1
12012,"2016",1
12012,"2017",1
12013,"2011",1
12013,"2012",1
12014,"2012",2
12014,"2013",2
12015,"2012",1
12017,"2010",1
12017,"2011",1
12017,"2012",1
12017,"2013",1
12018,"2011",1
12018,"2012",1
12018,"2013",1
12018,"2014",1
12018,"2015",1
12018,"2016",1
12019,"2011",1
12019,"2012",1
12020,"2011",1
12022,"2011",3
12024,"2011",2
12024,"2012",1
12024,"2013",2
12025,"2011",1
12025,"2012",1
12025,"2013",2
12026,"2011",2
12026,"2012",1
12026,"2013",2
12026,"2014",1
12026,"2015",1
12026,"2016",1
12027,"2011",2
12027,"2012",1
12027,"2013",1
12027,"2014",1
12027,"2015",1
12027,"2016",1
12027,"2017",1
12028,"2011",1
12028,"2012",1
12028,"2013",1
12028,"2014",1
12028,"2015",1
12028,"2016",1
12029,"2011",4
12029,"2012",1
12029,"2013",1
12029,"2014",1
12029,"2015",1
12029,"2016",1
12029,"2017",1
12030,"2011",1
12032,"2011",1
12033,"2011",1
12033,"2012",1
12033,"2013",2
12033,"2014",1
12036,"2011",2
12036,"2012",1
12056,"2011",2
12061,"2011",1
12063,"2011",2
12064,"2011",1
12065,"2011",1
12136,"2012",1
12136,"2013",1
12137,"2012",1
12137,"2013",1
12137,"2015",1
12139,"2010",2
12139,"2011",2
12139,"2012",1
12139,"2013",1
12140,"2012",1
12140,"2013",2
12165,"2013",1
12165,"2014",1
12166,"2014",1
12180,"2012",1
12180,"2013",1
12180,"2014",1
12180,"2015",1
12180,"2016",1
12180,"2017",1
12180,"2018",1
12190,"2012",1
12190,"2013",1
12190,"2014",1
12191,"2012",1
12191,"2013",2
12191,"2014",1
12191,"2015",1
12194,"2012",2
12194,"2013",1
12194,"2014",1
12194,"2015",1
12194,"2016",1
12194,"2017",1
12194,"2018",1
12199,"2013",1
12199,"2014",1
12200,"2013",1
12202,"2011",1
12202,"2013",1
12202,"2014",1
12207,"2012",1
12207,"2014",1
12207,"2015",1
12207,"2016",1
12207,"2017",1
12207,"2018",1
12209,"2012",1
12209,"2013",1
12210,"2014",1
12210,"2015",1
12235,"2013",1
12236,"2013",1
12236,"2014",1
12236,"2015",2
12236,"2016",1
12239,"2012",1
12240,"2012",1
12285,"2013",1
12285,"2015",1
12294,"2011",1
12295,"2011",1
12297,"2011",2
12298,"2011",1
12300,"2008",2
12300,"2011",1
12301,"2011",1
12301,"2012",1
12303,"2011",3
12303,"2013",1
12305,"2011",2
12305,"2012",1
12305,"2013",1
12305,"2014",1
12305,"2015",1
12305,"2016",1
12306,"2011",2
12363,"2011",1
12363,"2012",1
12363,"2013",1
12363,"2014",1
12363,"2015",1
12364,"2011",3
12364,"2012",1
12364,"2013",1
12364,"2014",1
12364,"2015",1
12375,"2011",2
12394,"2011",2
12419,"2011",1
12419,"2012",1
12419,"2013",1
12419,"2014",1
12422,"2011",1
12422,"2012",1
12422,"2013",1
12423,"2011",2
12423,"2012",1
12423,"2013",1
12423,"2014",1
12426,"2015",1
12426,"2016",1
12426,"2017",1
12427,"2015",2
12427,"2016",1
12427,"2017",2
12428,"2018",1
12432,"2011",2
12432,"2012",1
12432,"2013",2
12432,"2014",2
12432,"2015",1
12432,"2016",1
12434,"2011",2
12434,"2012",1
12434,"2013",2
12435,"2011",1
12435,"2012",1
12435,"2013",1
12435,"2014",1
12435,"2015",1
12435,"2016",1
12435,"2017",1
12445,"2011",2
12445,"2012",1
12445,"2013",1
12445,"2015",1
12445,"2016",1
12446,"2011",2
12447,"2011",1
12448,"2011",1
12462,"2011",1
12462,"2012",1
12462,"2013",1
12462,"2014",1
12477,"2011",1
12477,"2012",1
12478,"2011",2
12479,"2011",1
12479,"2012",1
12479,"2013",2
12479,"2014",1
12491,"2011",1
12492,"2011",1
12495,"2011",1
12495,"2012",1
12495,"2013",1
12509,"2015",1
12513,"2011",2
12513,"2012",1
12513,"2013",1
12513,"2014",1
12513,"2015",1
12522,"2012",1
12522,"2013",1
12522,"2014",1
12522,"2015",1
12522,"2016",1
12523,"2011",1
12523,"2012",1
12524,"2011",2
12524,"2012",1
12524,"2013",1
12524,"2014",1
12524,"2015",1
12526,"2011",2
12526,"2012",1
12538,"2011",4
12539,"2011",1
12542,"2011",1
12542,"2012",1
12542,"2013",2
12543,"2011",1
12550,"2011",1
12550,"2012",1
12550,"2013",1
12564,"2011",1
12564,"2012",1
12564,"2013",1
12565,"2011",2
12565,"2012",1
12565,"2013",1
12565,"2015",1
12565,"2016",1
12566,"2011",1
12568,"2011",2
12576,"2011",2
12576,"2012",1
12576,"2013",1
12576,"2014",1
12611,"2011",1
12611,"2012",1
12613,"2011",1
12613,"2012",2
12613,"2013",2
12613,"2014",1
12613,"2015",1
12613,"2016",1
12613,"2017",1
12613,"2018",1
12620,"2011",1
12620,"2012",1
12623,"2011",1
12623,"2012",1
12625,"2011",1
12625,"2012",1
12625,"2013",1
12625,"2014",1
12626,"2011",1
12626,"2012",1
12626,"2013",1
12626,"2014",1
12628,"2011",2
12628,"2012",1
12628,"2013",1
12629,"2012",1
12629,"2013",1
12629,"2014",1
12653,"2011",1
12653,"2012",1
12653,"2015",1
12653,"2016",1
12653,"2017",1
12653,"2018",1
12654,"2011",1
12657,"2011",2
12657,"2012",1
12657,"2013",1
12664,"2011",1
12664,"2012",1
12664,"2013",1
12668,"2011",1
12669,"2011",3
12678,"2011",3
12678,"2012",2
12678,"2013",1
12678,"2014",1
12678,"2015",1
12691,"2011",1
12703,"2012",1
12703,"2013",1
12703,"2014",1
12705,"2011",1
12705,"2012",1
12705,"2013",2
12705,"2014",1
12705,"2015",1
12705,"2016",1
12706,"2012",1
12709,"2011",1
12712,"2011",1
12744,"2011",1
12744,"2012",1
12744,"2013",1
12744,"2015",1
12744,"2016",1
12744,"2017",1
12744,"2018",1
12745,"2011",1
12745,"2013",1
12745,"2015",1
12824,"2012",1
12825,"2012",1
12825,"2013",1
12825,"2014",1
12827,"2011",4
12827,"2012",1
12827,"2013",1
12827,"2014",1
12827,"2015",1
12827,"2016",1
12827,"2017",1
12830,"2012",1
12830,"2013",1
12835,"2011",1
12835,"2012",1
12835,"2013",1
12875,"2011",1
12876,"2012",1
12883,"2011",1
12884,"2010",1
12884,"2011",2
12885,"2011",1
12908,"2012",1
12908,"2013",1
12933,"2011",1
12933,"2012",1
12933,"2013",1
12943,"2011",1
12944,"2011",1
12945,"2011",1
12947,"2011",1
12949,"2011",2
12951,"2011",2
12952,"2011",1
12953,"2011",1
12972,"2011",1
12972,"2013",1
12972,"2014",1
12972,"2015",1
12972,"2016",2
12972,"2017",1
12973,"2012",1
12973,"2013",1
12973,"2014",1
12973,"2015",1
12973,"2016",2
12973,"2017",1
12974,"2011",1
13000,"2012",1
13000,"2013",1
13009,"2012",2
13010,"2012",1
13010,"2013",1
13012,"2012",1
13012,"2013",1
13012,"2014",1
13012,"2015",1
13012,"2016",1
13019,"2012",1
13039,"2011",2
13039,"2012",1
13039,"2013",1
13048,"2012",1
13048,"2013",1
13048,"2014",1
13048,"2015",1
13084,"2012",1
13084,"2013",1
13085,"2012",1
13085,"2013",2
13085,"2014",1
13085,"2015",1
13088,"2011",1
13092,"2012",1
13092,"2013",1
13092,"2014",1
13092,"2015",1
13092,"2016",2
13093,"2012",1
13094,"2011",1
13094,"2012",1
13095,"2011",1
13095,"2012",1
13095,"2013",1
13095,"2014",1
13095,"2015",3
13095,"2016",1
13095,"2017",1
13095,"2018",1
13096,"2011",1
13096,"2012",1
13096,"2013",1
13096,"2014",1
13096,"2015",1
13096,"2016",1
13097,"2012",1
13097,"2013",1
13097,"2014",2
13097,"2015",1
13097,"2016",1
13097,"2017",1
13111,"2012",1
13112,"2012",1
13112,"2013",1
13112,"2014",1
13112,"2015",1
13112,"2017",1
13112,"2018",1
13123,"2010",2
13123,"2011",1
13123,"2012",1
13123,"2013",1
13123,"2014",1
13124,"2016",1
13125,"2012",1
13125,"2013",2
13125,"2014",1
13126,"2012",1
13128,"2012",1
13129,"2011",2
13129,"2012",1
13129,"2013",1
13129,"2014",1
13129,"2015",1
13129,"2016",1
13129,"2017",1
13129,"2018",1
13130,"2012",1
13130,"2013",1
13130,"2014",1
13130,"2015",1
13131,"2012",1
13131,"2013",2
13131,"2014",1
13132,"2012",1
13132,"2013",1
13132,"2014",1
13132,"2015",1
13132,"2016",1
13132,"2017",1
13134,"2014",1
13134,"2015",1
13135,"2012",1
13135,"2013",1
13163,"2011",1
13164,"2008",1
13164,"2009",1
13164,"2010",1
13164,"2011",1
13167,"2011",1
13179,"2012",1
13179,"2013",1
13179,"2014",1
13179,"2015",1
13179,"2016",1
13184,"2012",1
13185,"2012",1
13185,"2013",1
13237,"2012",1
13287,"2013",1
13288,"2013",1
13288,"2014",1
13288,"2015",1
13288,"2016",1
13305,"2013",1
13305,"2014",1
13305,"2015",1
13305,"2016",1
13332,"2013",1
13332,"2014",1
13333,"2013",1
13366,"2013",1
13385,"2013",1
13385,"2014",1
13385,"2015",1
13385,"2016",1
13385,"2017",1
13412,"2013",1
13412,"2014",1
13412,"2015",1
13412,"2016",1
13412,"2017",1
13438,"2013",1
13438,"2014",1
13438,"2015",1
13438,"2016",1
13438,"2017",1
13438,"2018",1
13438,"2019",1
13445,"2013",1
13445,"2016",1
13445,"2017",1
13445,"2018",1
13466,"2013",1
13466,"2014",1
13466,"2015",1
13466,"2016",1
13466,"2017",1
13499,"2013",1
13535,"2013",1
13646,"2013",1
13656,"2008",2
13656,"2009",4
13657,"2008",2
13657,"2009",1
13658,"2008",2
13658,"2009",1
13664,"2008",3
13664,"2009",3
13665,"2008",1
13665,"2009",1
13666,"2008",2
13666,"2009",2
13666,"2010",2
13667,"2008",4
13667,"2009",1
13667,"2010",2
13667,"2012",1
13667,"2013",1
13667,"2014",1
13671,"2008",1
13671,"2009",1
13676,"2006",1
13676,"2008",2
13676,"2009",4
13676,"2010",2
13676,"2011",4
13677,"2008",2
13677,"2009",1
13677,"2010",1
13677,"2011",1
13678,"2008",2
13678,"2009",1
13678,"2010",1
13678,"2011",1
13679,"2009",1
13680,"2007",1
13680,"2008",2
13682,"2006",2
13682,"2007",1
13682,"2008",1
13685,"2008",2
13686,"2008",1
13686,"2009",1
13687,"2011",1
13690,"2011",1
13690,"2012",1
13690,"2013",1
13690,"2014",1
13691,"2011",2
13693,"2008",2
13693,"2009",1
16199,"2008",4
16580,"2011",1
19250,"2013",1
19250,"2014",1
19257,"2013",1
19257,"2014",1
19267,"2011",2
19267,"2012",2
19267,"2013",1
19267,"2014",1
19271,"2013",1
19271,"2014",1
19354,"2014",1
19354,"2015",1
19430,"2013",1
19516,"2014",1
19516,"2015",1
19516,"2016",1
19537,"2014",1
19537,"2015",1
19537,"2016",1
19537,"2017",1
19537,"2018",1
19550,"2013",1
19550,"2016",1
19561,"2014",1
19561,"2015",1
19561,"2016",1
19561,"2017",1
19561,"2018",1
19561,"2019",1
19561,"2020",1
19564,"2014",1
19565,"2014",1
19583,"2014",1
19583,"2015",1
19583,"2016",1
19583,"2017",1
19583,"2018",1
19599,"2014",1
19599,"2015",1
19599,"2016",1
19599,"2017",1
19601,"2013",1
19601,"2014",1
19601,"2015",1
19601,"2016",1
19601,"2017",1
19601,"2018",1
19601,"2019",1
19611,"2014",1
19611,"2015",1
19611,"2016",1
19611,"2017",1
19611,"2018",1
19611,"2019",1
19649,"2014",1
19649,"2015",1
19649,"2016",1
19649,"2017",1
19649,"2018",1
19654,"2015",1
19654,"2016",1
19654,"2017",1
19654,"2018",2
19654,"2019",1
19655,"2014",1
19689,"2014",1
19702,"2014",1
19702,"2015",1
19702,"2016",1
19702,"2017",1
19702,"2018",2
19706,"2014",1
19706,"2015",1
19706,"2016",1
19706,"2017",1
19706,"2018",2
19706,"2019",2
19707,"2014",1
19707,"2016",1
19707,"2017",1
19707,"2018",1
19713,"2015",1
19718,"2014",1
19718,"2015",1
19718,"2016",1
19719,"2014",1
19719,"2015",1
19719,"2016",1
19719,"2017",1
19719,"2018",2
19721,"2014",1
19740,"2014",1
19740,"2015",1
19740,"2016",1
19740,"2017",1
19740,"2018",1
19742,"2014",1
19742,"2015",1
19742,"2016",1
19742,"2017",1
19742,"2018",1
19748,"2013",1
19748,"2014",1
19764,"2014",1
19764,"2015",1
19764,"2016",1
19764,"2017",1
